year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,28.899,14.583,23.958,Lewistown,con-dry
1951,Historical Emissions,25.59,17.807,21.421,Lewistown,con-dry
1952,Historical Emissions,24.617,16.229,20.116,Lewistown,con-dry
1953,Historical Emissions,26.108,16.341,19.811,Lewistown,con-dry
1954,Historical Emissions,27.72,13.211,18.053,Lewistown,con-dry
1955,Historical Emissions,33.017,15.07,18.695,Lewistown,con-dry
1956,Historical Emissions,30.12,16.8,23.695,Lewistown,con-dry
1957,Historical Emissions,29.804,17.617,20.495,Lewistown,con-dry
1958,Historical Emissions,25.169,15.211,19.684,Lewistown,con-dry
1959,Historical Emissions,19.345,14.981,16.526,Lewistown,con-dry
1960,Historical Emissions,28.85,13.154,20.116,Lewistown,con-dry
1961,Historical Emissions,36.381,18.89,20.537,Lewistown,con-dry
1962,Historical Emissions,36.678,15.135,20.274,Lewistown,con-dry
1963,Historical Emissions,23.23,17.863,20.242,Lewistown,con-dry
1964,Historical Emissions,27.07,17.831,20.926,Lewistown,con-dry
1965,Historical Emissions,32.186,18.867,21.326,Lewistown,con-dry
1966,Historical Emissions,27.314,15.878,18.116,Lewistown,con-dry
1967,Historical Emissions,28.825,17.628,21.811,Lewistown,con-dry
1968,Historical Emissions,22.865,17.385,18.221,Lewistown,con-dry
1969,Historical Emissions,30.408,17.722,22.189,Lewistown,con-dry
1970,Historical Emissions,24.085,17.054,22.116,Lewistown,con-dry
1971,Historical Emissions,29.4,16.198,21.832,Lewistown,con-dry
1972,Historical Emissions,27.167,19.52,25.358,Lewistown,con-dry
1973,Historical Emissions,31.465,16.372,18.905,Lewistown,con-dry
1974,Historical Emissions,26.899,15.817,22.716,Lewistown,con-dry
1975,Historical Emissions,25.836,16.838,20.968,Lewistown,con-dry
1976,Historical Emissions,27.509,16.95,18.937,Lewistown,con-dry
1977,Historical Emissions,28.274,13.939,20.611,Lewistown,con-dry
1978,Historical Emissions,31.554,15.375,23.116,Lewistown,con-dry
1979,Historical Emissions,34.985,18.895,24.2,Lewistown,con-dry
1980,Historical Emissions,27.873,14.417,20.653,Lewistown,con-dry
1981,Historical Emissions,25.095,17.221,19,Lewistown,con-dry
1982,Historical Emissions,21.419,15.421,19.253,Lewistown,con-dry
1983,Historical Emissions,34.766,16.821,22.284,Lewistown,con-dry
1984,Historical Emissions,23.953,19.295,21.295,Lewistown,con-dry
1985,Historical Emissions,25.116,17.863,21.979,Lewistown,con-dry
1986,Historical Emissions,24.322,16.438,19.589,Lewistown,con-dry
1987,Historical Emissions,24.865,14.524,18.832,Lewistown,con-dry
1988,Historical Emissions,30.59,16.905,19.779,Lewistown,con-dry
1989,Historical Emissions,25.762,15.514,21.095,Lewistown,con-dry
1990,Historical Emissions,29.814,15.505,21.611,Lewistown,con-dry
1991,Historical Emissions,29.16,16.295,21.832,Lewistown,con-dry
1992,Historical Emissions,30.221,18.398,20.821,Lewistown,con-dry
