scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Jan,Mid Century (2040-2069),28.115,13.906,19.593,Missoula,con-dry
Historical Emissions,Jan,End-of-Century (2070-2099),28.115,13.906,19.593,Missoula,con-dry
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),31.979,13.332,17.567,Missoula,con-dry
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),30.28,13.685,19.682,Missoula,con-dry
"Middle of the Road
(SSP2-4.5)",Jan,End-of-Century (2070-2099),31.206,15.778,21.364,Missoula,con-dry
"Middle of the Road
(SSP2-4.5)",Jan,Mid Century (2040-2069),30.301,14.184,19.758,Missoula,con-dry
"High Emissions
(SSP3-7.0)",Jan,End-of-Century (2070-2099),28.22,17.017,19.246,Missoula,con-dry
"High Emissions
(SSP3-7.0)",Jan,Mid Century (2040-2069),28.65,14.61,19.962,Missoula,con-dry
"Accelerating Emissions
(SSP5-8.5)",Jan,End-of-Century (2070-2099),31.528,14.71,22.098,Missoula,con-dry
"Accelerating Emissions
(SSP5-8.5)",Jan,Mid Century (2040-2069),30.658,14.605,20.292,Missoula,con-dry
