year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,0.8,0.117,0.415,Missoula,con-wet
1951,Historical Emissions,0.466,0,0.161,Missoula,con-wet
1952,Historical Emissions,0.692,0.076,0.178,Missoula,con-wet
1953,Historical Emissions,0.442,0.017,0.237,Missoula,con-wet
1954,Historical Emissions,0.713,0.15,0.458,Missoula,con-wet
1955,Historical Emissions,0.619,0,0.144,Missoula,con-wet
1956,Historical Emissions,0.607,0.014,0.229,Missoula,con-wet
1957,Historical Emissions,0.739,0.037,0.254,Missoula,con-wet
1958,Historical Emissions,0.666,0.105,0.381,Missoula,con-wet
1959,Historical Emissions,0.473,0,0.246,Missoula,con-wet
1960,Historical Emissions,0.47,0.041,0.322,Missoula,con-wet
1961,Historical Emissions,0.198,0.014,0.127,Missoula,con-wet
1962,Historical Emissions,0.555,0.134,0.186,Missoula,con-wet
1963,Historical Emissions,0.376,0,0.28,Missoula,con-wet
1964,Historical Emissions,0.595,0.014,0.068,Missoula,con-wet
1965,Historical Emissions,0.473,0.108,0.22,Missoula,con-wet
1966,Historical Emissions,0.474,0.014,0.263,Missoula,con-wet
1967,Historical Emissions,0.545,0.056,0.263,Missoula,con-wet
1968,Historical Emissions,0.408,0.058,0.28,Missoula,con-wet
1969,Historical Emissions,0.277,0.014,0.186,Missoula,con-wet
1970,Historical Emissions,0.537,0.031,0.22,Missoula,con-wet
1971,Historical Emissions,0.341,0.006,0.076,Missoula,con-wet
1972,Historical Emissions,0.443,0.061,0.153,Missoula,con-wet
1973,Historical Emissions,0.504,0.02,0.11,Missoula,con-wet
1974,Historical Emissions,0.63,0.157,0.288,Missoula,con-wet
1975,Historical Emissions,0.527,0.042,0.203,Missoula,con-wet
1976,Historical Emissions,0.501,0.006,0.178,Missoula,con-wet
1977,Historical Emissions,0.299,0.073,0.186,Missoula,con-wet
1978,Historical Emissions,0.461,0.107,0.263,Missoula,con-wet
1979,Historical Emissions,0.564,0.02,0.288,Missoula,con-wet
