scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),48.046,40.288,43.915,Rocky Boy's,tas
Historical Emissions,Aug,Mid Century (2040-2069),74.185,66.003,70.153,Rocky Boy's,tas
Historical Emissions,Dec,Mid Century (2040-2069),28.735,11.309,20.598,Rocky Boy's,tas
Historical Emissions,Feb,Mid Century (2040-2069),32.001,15.523,24.342,Rocky Boy's,tas
Historical Emissions,Jan,Mid Century (2040-2069),26.383,9.033,19.507,Rocky Boy's,tas
Historical Emissions,Jul,Mid Century (2040-2069),75.615,66.981,71.208,Rocky Boy's,tas
Historical Emissions,Jun,Mid Century (2040-2069),68.077,59.429,63.698,Rocky Boy's,tas
Historical Emissions,Mar,Mid Century (2040-2069),38.018,25.934,33.541,Rocky Boy's,tas
Historical Emissions,May,Mid Century (2040-2069),59.186,50.592,54.819,Rocky Boy's,tas
Historical Emissions,Nov,Mid Century (2040-2069),37.056,24.648,31.699,Rocky Boy's,tas
Historical Emissions,Oct,Mid Century (2040-2069),52.178,41.091,46.593,Rocky Boy's,tas
Historical Emissions,Sep,Mid Century (2040-2069),64.628,55.157,60.047,Rocky Boy's,tas
Historical Emissions,Apr,End-of-Century (2070-2099),48.046,40.288,43.915,Rocky Boy's,tas
Historical Emissions,Aug,End-of-Century (2070-2099),74.185,66.003,70.153,Rocky Boy's,tas
Historical Emissions,Dec,End-of-Century (2070-2099),28.735,11.309,20.598,Rocky Boy's,tas
Historical Emissions,Feb,End-of-Century (2070-2099),32.001,15.523,24.342,Rocky Boy's,tas
Historical Emissions,Jan,End-of-Century (2070-2099),26.383,9.033,19.507,Rocky Boy's,tas
Historical Emissions,Jul,End-of-Century (2070-2099),75.615,66.981,71.208,Rocky Boy's,tas
Historical Emissions,Jun,End-of-Century (2070-2099),68.077,59.429,63.698,Rocky Boy's,tas
Historical Emissions,Mar,End-of-Century (2070-2099),38.018,25.934,33.541,Rocky Boy's,tas
Historical Emissions,May,End-of-Century (2070-2099),59.186,50.592,54.819,Rocky Boy's,tas
Historical Emissions,Nov,End-of-Century (2070-2099),37.056,24.648,31.699,Rocky Boy's,tas
Historical Emissions,Oct,End-of-Century (2070-2099),52.178,41.091,46.593,Rocky Boy's,tas
Historical Emissions,Sep,End-of-Century (2070-2099),64.628,55.157,60.047,Rocky Boy's,tas
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),49.741,43.761,47.001,Rocky Boy's,tas
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),50.475,42.141,46.382,Rocky Boy's,tas
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),76.127,68.328,74.319,Rocky Boy's,tas
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),77.071,69.297,73.44,Rocky Boy's,tas
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),32.063,9.992,24.662,Rocky Boy's,tas
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),31.233,14.703,24.855,Rocky Boy's,tas
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),37.916,20.104,28.833,Rocky Boy's,tas
"Moderating Emissions
(SSP1-2.6)",Feb,Mid Century (2040-2069),33.814,18.057,27.343,Rocky Boy's,tas
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),32.368,14.687,20.116,Rocky Boy's,tas
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),29.089,12.319,22.245,Rocky Boy's,tas
"Moderating Emissions
(SSP1-2.6)",Jul,End-of-Century (2070-2099),77.201,68.075,73.34,Rocky Boy's,tas
"Moderating Emissions
(SSP1-2.6)",Jul,Mid Century (2040-2069),78.182,69.582,73.764,Rocky Boy's,tas
"Moderating Emissions
(SSP1-2.6)",Jun,End-of-Century (2070-2099),69.12,61.309,64.666,Rocky Boy's,tas
"Moderating Emissions
(SSP1-2.6)",Jun,Mid Century (2040-2069),70.01,61.56,65.569,Rocky Boy's,tas
"Moderating Emissions
(SSP1-2.6)",Mar,End-of-Century (2070-2099),38.687,30.767,34.978,Rocky Boy's,tas
"Moderating Emissions
(SSP1-2.6)",Mar,Mid Century (2040-2069),41.468,28.686,35.563,Rocky Boy's,tas
"Moderating Emissions
(SSP1-2.6)",May,End-of-Century (2070-2099),62.31,53.881,57.752,Rocky Boy's,tas
"Moderating Emissions
(SSP1-2.6)",May,Mid Century (2040-2069),60.937,53.222,56.738,Rocky Boy's,tas
"Moderating Emissions
(SSP1-2.6)",Nov,End-of-Century (2070-2099),36.385,26.065,34.908,Rocky Boy's,tas
"Moderating Emissions
(SSP1-2.6)",Nov,Mid Century (2040-2069),38.687,28.454,34.269,Rocky Boy's,tas
"Moderating Emissions
(SSP1-2.6)",Oct,End-of-Century (2070-2099),51.204,45.933,48.322,Rocky Boy's,tas
"Moderating Emissions
(SSP1-2.6)",Oct,Mid Century (2040-2069),54.063,44.145,49.479,Rocky Boy's,tas
"Moderating Emissions
(SSP1-2.6)",Sep,End-of-Century (2070-2099),69.925,58.255,62.247,Rocky Boy's,tas
