scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),20.5,9.25,14.25,Northern Cheyenne,freeze-free
Historical Emissions,Aug,Mid Century (2040-2069),31,31,31,Northern Cheyenne,freeze-free
Historical Emissions,Dec,Mid Century (2040-2069),4,0,1.25,Northern Cheyenne,freeze-free
Historical Emissions,Feb,Mid Century (2040-2069),5,0,1,Northern Cheyenne,freeze-free
Historical Emissions,Jan,Mid Century (2040-2069),4.75,0,1.75,Northern Cheyenne,freeze-free
Historical Emissions,Jul,Mid Century (2040-2069),31,31,31,Northern Cheyenne,freeze-free
Historical Emissions,Jun,Mid Century (2040-2069),30,29,30,Northern Cheyenne,freeze-free
Historical Emissions,Mar,Mid Century (2040-2069),8.975,0.25,3,Northern Cheyenne,freeze-free
Historical Emissions,May,Mid Century (2040-2069),30.5,25,28.25,Northern Cheyenne,freeze-free
Historical Emissions,Nov,Mid Century (2040-2069),9.725,1.275,4.5,Northern Cheyenne,freeze-free
Historical Emissions,Oct,Mid Century (2040-2069),23.25,11.5,17.125,Northern Cheyenne,freeze-free
Historical Emissions,Sep,Mid Century (2040-2069),30,25,28.25,Northern Cheyenne,freeze-free
Historical Emissions,Apr,End-of-Century (2070-2099),20.5,9.25,14.25,Northern Cheyenne,freeze-free
Historical Emissions,Aug,End-of-Century (2070-2099),31,31,31,Northern Cheyenne,freeze-free
Historical Emissions,Dec,End-of-Century (2070-2099),4,0,1.25,Northern Cheyenne,freeze-free
Historical Emissions,Feb,End-of-Century (2070-2099),5,0,1,Northern Cheyenne,freeze-free
Historical Emissions,Jan,End-of-Century (2070-2099),4.75,0,1.75,Northern Cheyenne,freeze-free
Historical Emissions,Jul,End-of-Century (2070-2099),31,31,31,Northern Cheyenne,freeze-free
Historical Emissions,Jun,End-of-Century (2070-2099),30,29,30,Northern Cheyenne,freeze-free
Historical Emissions,Mar,End-of-Century (2070-2099),8.975,0.25,3,Northern Cheyenne,freeze-free
Historical Emissions,May,End-of-Century (2070-2099),30.5,25,28.25,Northern Cheyenne,freeze-free
Historical Emissions,Nov,End-of-Century (2070-2099),9.725,1.275,4.5,Northern Cheyenne,freeze-free
Historical Emissions,Oct,End-of-Century (2070-2099),23.25,11.5,17.125,Northern Cheyenne,freeze-free
Historical Emissions,Sep,End-of-Century (2070-2099),30,25,28.25,Northern Cheyenne,freeze-free
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),23.075,16.675,20.25,Northern Cheyenne,freeze-free
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),24.25,12,18,Northern Cheyenne,freeze-free
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),31,31,31,Northern Cheyenne,freeze-free
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),31,31,31,Northern Cheyenne,freeze-free
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),5.15,0,2.25,Northern Cheyenne,freeze-free
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),5.525,0,2,Northern Cheyenne,freeze-free
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),9.725,0,2.25,Northern Cheyenne,freeze-free
"Moderating Emissions
(SSP1-2.6)",Feb,Mid Century (2040-2069),6,0,2,Northern Cheyenne,freeze-free
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),7.6,0,2,Northern Cheyenne,freeze-free
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),5.775,0,2,Northern Cheyenne,freeze-free
"Moderating Emissions
(SSP1-2.6)",Jul,End-of-Century (2070-2099),31,31,31,Northern Cheyenne,freeze-free
"Moderating Emissions
(SSP1-2.6)",Jul,Mid Century (2040-2069),31,31,31,Northern Cheyenne,freeze-free
"Moderating Emissions
(SSP1-2.6)",Jun,End-of-Century (2070-2099),30,29.925,30,Northern Cheyenne,freeze-free
"Moderating Emissions
(SSP1-2.6)",Jun,Mid Century (2040-2069),30,29.25,30,Northern Cheyenne,freeze-free
"Moderating Emissions
(SSP1-2.6)",Mar,End-of-Century (2070-2099),9.25,0.25,4.5,Northern Cheyenne,freeze-free
"Moderating Emissions
(SSP1-2.6)",Mar,Mid Century (2040-2069),11.775,0.75,4.75,Northern Cheyenne,freeze-free
"Moderating Emissions
(SSP1-2.6)",May,End-of-Century (2070-2099),31,26.175,29.875,Northern Cheyenne,freeze-free
"Moderating Emissions
(SSP1-2.6)",May,Mid Century (2040-2069),31,26.5,29.5,Northern Cheyenne,freeze-free
"Moderating Emissions
(SSP1-2.6)",Nov,End-of-Century (2070-2099),8,3.175,4.75,Northern Cheyenne,freeze-free
"Moderating Emissions
(SSP1-2.6)",Nov,Mid Century (2040-2069),9.55,1.75,5.25,Northern Cheyenne,freeze-free
"Moderating Emissions
(SSP1-2.6)",Oct,End-of-Century (2070-2099),21.775,16.7,18.75,Northern Cheyenne,freeze-free
"Moderating Emissions
(SSP1-2.6)",Oct,Mid Century (2040-2069),25,14.75,19.75,Northern Cheyenne,freeze-free
"Moderating Emissions
(SSP1-2.6)",Sep,End-of-Century (2070-2099),30,24.925,28.875,Northern Cheyenne,freeze-free
"Moderating Emissions
(SSP1-2.6)",Sep,Mid Century (2040-2069),30,26.75,29.25,Northern Cheyenne,freeze-free
"Middle of the Road
(SSP2-4.5)",Apr,End-of-Century (2070-2099),23.725,14.45,17.625,Northern Cheyenne,freeze-free
"Middle of the Road
(SSP2-4.5)",Apr,Mid Century (2040-2069),23.25,13.25,18,Northern Cheyenne,freeze-free
"Middle of the Road
(SSP2-4.5)",Aug,End-of-Century (2070-2099),31,31,31,Northern Cheyenne,freeze-free
"Middle of the Road
(SSP2-4.5)",Aug,Mid Century (2040-2069),31,31,31,Northern Cheyenne,freeze-free
"Middle of the Road
(SSP2-4.5)",Dec,End-of-Century (2070-2099),12.275,1,2.625,Northern Cheyenne,freeze-free
"Middle of the Road
(SSP2-4.5)",Dec,Mid Century (2040-2069),6.5,0,2,Northern Cheyenne,freeze-free
"Middle of the Road
(SSP2-4.5)",Feb,End-of-Century (2070-2099),7.4,0.425,4,Northern Cheyenne,freeze-free
"Middle of the Road
(SSP2-4.5)",Feb,Mid Century (2040-2069),7.525,0,1.75,Northern Cheyenne,freeze-free
"Middle of the Road
(SSP2-4.5)",Jan,End-of-Century (2070-2099),8.4,1,2.875,Northern Cheyenne,freeze-free
"Middle of the Road
(SSP2-4.5)",Jan,Mid Century (2040-2069),6.75,0,2.25,Northern Cheyenne,freeze-free
"Middle of the Road
(SSP2-4.5)",Jul,End-of-Century (2070-2099),31,31,31,Northern Cheyenne,freeze-free
"Middle of the Road
(SSP2-4.5)",Jul,Mid Century (2040-2069),31,31,31,Northern Cheyenne,freeze-free
"Middle of the Road
(SSP2-4.5)",Jun,End-of-Century (2070-2099),30,30,30,Northern Cheyenne,freeze-free
"Middle of the Road
(SSP2-4.5)",Jun,Mid Century (2040-2069),30,30,30,Northern Cheyenne,freeze-free
"Middle of the Road
(SSP2-4.5)",Mar,End-of-Century (2070-2099),11.7,1.775,7.25,Northern Cheyenne,freeze-free
"Middle of the Road
(SSP2-4.5)",Mar,Mid Century (2040-2069),11.775,1,4.875,Northern Cheyenne,freeze-free
"Middle of the Road
(SSP2-4.5)",May,End-of-Century (2070-2099),31,28.4,29.75,Northern Cheyenne,freeze-free
"Middle of the Road
(SSP2-4.5)",May,Mid Century (2040-2069),31,26,29.75,Northern Cheyenne,freeze-free
"Middle of the Road
(SSP2-4.5)",Nov,End-of-Century (2070-2099),12.55,3.525,6.375,Northern Cheyenne,freeze-free
"Middle of the Road
(SSP2-4.5)",Nov,Mid Century (2040-2069),11.275,2,5.5,Northern Cheyenne,freeze-free
"Middle of the Road
(SSP2-4.5)",Oct,End-of-Century (2070-2099),25.3,17.35,21.625,Northern Cheyenne,freeze-free
"Middle of the Road
(SSP2-4.5)",Oct,Mid Century (2040-2069),25.75,14.925,20.125,Northern Cheyenne,freeze-free
"Middle of the Road
(SSP2-4.5)",Sep,End-of-Century (2070-2099),30,26.675,29.625,Northern Cheyenne,freeze-free
"Middle of the Road
(SSP2-4.5)",Sep,Mid Century (2040-2069),30,27,29,Northern Cheyenne,freeze-free
"High Emissions
(SSP3-7.0)",Apr,End-of-Century (2070-2099),27.325,16.825,23.5,Northern Cheyenne,freeze-free
"High Emissions
(SSP3-7.0)",Apr,Mid Century (2040-2069),24.5,12.975,19.25,Northern Cheyenne,freeze-free
"High Emissions
(SSP3-7.0)",Aug,End-of-Century (2070-2099),31,31,31,Northern Cheyenne,freeze-free
"High Emissions
(SSP3-7.0)",Aug,Mid Century (2040-2069),31,31,31,Northern Cheyenne,freeze-free
"High Emissions
(SSP3-7.0)",Dec,End-of-Century (2070-2099),14.55,1.675,4.75,Northern Cheyenne,freeze-free
"High Emissions
(SSP3-7.0)",Dec,Mid Century (2040-2069),5.75,0.25,2.25,Northern Cheyenne,freeze-free
"High Emissions
(SSP3-7.0)",Feb,End-of-Century (2070-2099),11.675,1.175,4.875,Northern Cheyenne,freeze-free
"High Emissions
(SSP3-7.0)",Feb,Mid Century (2040-2069),7.25,0,2,Northern Cheyenne,freeze-free
"High Emissions
(SSP3-7.0)",Jan,End-of-Century (2070-2099),12.8,0,2.25,Northern Cheyenne,freeze-free
"High Emissions
(SSP3-7.0)",Jan,Mid Century (2040-2069),6.75,0,2,Northern Cheyenne,freeze-free
"High Emissions
(SSP3-7.0)",Jul,End-of-Century (2070-2099),31,31,31,Northern Cheyenne,freeze-free
"High Emissions
(SSP3-7.0)",Jul,Mid Century (2040-2069),31,31,31,Northern Cheyenne,freeze-free
"High Emissions
(SSP3-7.0)",Jun,End-of-Century (2070-2099),30,30,30,Northern Cheyenne,freeze-free
"High Emissions
(SSP3-7.0)",Jun,Mid Century (2040-2069),30,30,30,Northern Cheyenne,freeze-free
"High Emissions
(SSP3-7.0)",Mar,End-of-Century (2070-2099),16.9,4.45,9.75,Northern Cheyenne,freeze-free
"High Emissions
(SSP3-7.0)",Mar,Mid Century (2040-2069),12.05,1.25,5.375,Northern Cheyenne,freeze-free
"High Emissions
(SSP3-7.0)",May,End-of-Century (2070-2099),31,29.675,31,Northern Cheyenne,freeze-free
"High Emissions
(SSP3-7.0)",May,Mid Century (2040-2069),31,26.75,29.75,Northern Cheyenne,freeze-free
"High Emissions
(SSP3-7.0)",Nov,End-of-Century (2070-2099),15,5.325,9.75,Northern Cheyenne,freeze-free
"High Emissions
(SSP3-7.0)",Nov,Mid Century (2040-2069),11,2,6.5,Northern Cheyenne,freeze-free
"High Emissions
(SSP3-7.0)",Oct,End-of-Century (2070-2099),28.275,23.425,26.125,Northern Cheyenne,freeze-free
"High Emissions
(SSP3-7.0)",Oct,Mid Century (2040-2069),26.025,16,20.5,Northern Cheyenne,freeze-free
"High Emissions
(SSP3-7.0)",Sep,End-of-Century (2070-2099),30,28.775,30,Northern Cheyenne,freeze-free
"High Emissions
(SSP3-7.0)",Sep,Mid Century (2040-2069),30,27.25,29.75,Northern Cheyenne,freeze-free
"Accelerating Emissions
(SSP5-8.5)",Apr,End-of-Century (2070-2099),27.5,23.35,25.75,Northern Cheyenne,freeze-free
"Accelerating Emissions
(SSP5-8.5)",Apr,Mid Century (2040-2069),25.025,14.5,19.25,Northern Cheyenne,freeze-free
"Accelerating Emissions
(SSP5-8.5)",Aug,End-of-Century (2070-2099),31,31,31,Northern Cheyenne,freeze-free
"Accelerating Emissions
(SSP5-8.5)",Aug,Mid Century (2040-2069),31,31,31,Northern Cheyenne,freeze-free
"Accelerating Emissions
(SSP5-8.5)",Dec,End-of-Century (2070-2099),17.925,1.775,6.875,Northern Cheyenne,freeze-free
"Accelerating Emissions
(SSP5-8.5)",Dec,Mid Century (2040-2069),7.275,0,2.75,Northern Cheyenne,freeze-free
"Accelerating Emissions
(SSP5-8.5)",Feb,End-of-Century (2070-2099),11.775,0.85,5,Northern Cheyenne,freeze-free
"Accelerating Emissions
(SSP5-8.5)",Feb,Mid Century (2040-2069),8.775,0,2,Northern Cheyenne,freeze-free
"Accelerating Emissions
(SSP5-8.5)",Jan,End-of-Century (2070-2099),13.925,1.475,5,Northern Cheyenne,freeze-free
"Accelerating Emissions
(SSP5-8.5)",Jan,Mid Century (2040-2069),7.25,0,2.5,Northern Cheyenne,freeze-free
"Accelerating Emissions
(SSP5-8.5)",Jul,End-of-Century (2070-2099),31,31,31,Northern Cheyenne,freeze-free
"Accelerating Emissions
(SSP5-8.5)",Jul,Mid Century (2040-2069),31,31,31,Northern Cheyenne,freeze-free
"Accelerating Emissions
(SSP5-8.5)",Jun,End-of-Century (2070-2099),30,30,30,Northern Cheyenne,freeze-free
"Accelerating Emissions
(SSP5-8.5)",Jun,Mid Century (2040-2069),30,29.975,30,Northern Cheyenne,freeze-free
"Accelerating Emissions
(SSP5-8.5)",Mar,End-of-Century (2070-2099),19.9,8.4,11.5,Northern Cheyenne,freeze-free
"Accelerating Emissions
(SSP5-8.5)",Mar,Mid Century (2040-2069),13.275,1.25,5.75,Northern Cheyenne,freeze-free
"Accelerating Emissions
(SSP5-8.5)",May,End-of-Century (2070-2099),31,29.85,30.625,Northern Cheyenne,freeze-free
"Accelerating Emissions
(SSP5-8.5)",May,Mid Century (2040-2069),31,26.75,29.75,Northern Cheyenne,freeze-free
"Accelerating Emissions
(SSP5-8.5)",Nov,End-of-Century (2070-2099),18.875,5.425,10.875,Northern Cheyenne,freeze-free
"Accelerating Emissions
(SSP5-8.5)",Nov,Mid Century (2040-2069),12.775,2.725,7,Northern Cheyenne,freeze-free
"Accelerating Emissions
(SSP5-8.5)",Oct,End-of-Century (2070-2099),28.75,21.9,26.125,Northern Cheyenne,freeze-free
"Accelerating Emissions
(SSP5-8.5)",Oct,Mid Century (2040-2069),26.5,16,21.5,Northern Cheyenne,freeze-free
"Accelerating Emissions
(SSP5-8.5)",Sep,End-of-Century (2070-2099),30,29.925,30,Northern Cheyenne,freeze-free
"Accelerating Emissions
(SSP5-8.5)",Sep,Mid Century (2040-2069),30,27.25,29.75,Northern Cheyenne,freeze-free
