scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),3.167,2.304,2.68,Rocky Boy's,penman
Historical Emissions,Aug,Mid Century (2040-2069),7.667,5.784,6.746,Rocky Boy's,penman
Historical Emissions,Dec,Mid Century (2040-2069),0.781,0.287,0.496,Rocky Boy's,penman
Historical Emissions,Feb,Mid Century (2040-2069),0.974,0.487,0.694,Rocky Boy's,penman
Historical Emissions,Jan,Mid Century (2040-2069),0.766,0.314,0.534,Rocky Boy's,penman
Historical Emissions,Jul,Mid Century (2040-2069),8.408,6.272,7.27,Rocky Boy's,penman
Historical Emissions,Jun,Mid Century (2040-2069),6.683,4.743,5.576,Rocky Boy's,penman
Historical Emissions,Mar,Mid Century (2040-2069),1.82,1.182,1.513,Rocky Boy's,penman
Historical Emissions,May,Mid Century (2040-2069),5.237,3.674,4.386,Rocky Boy's,penman
Historical Emissions,Nov,Mid Century (2040-2069),1.247,0.547,0.847,Rocky Boy's,penman
Historical Emissions,Oct,Mid Century (2040-2069),3.221,1.691,2.374,Rocky Boy's,penman
Historical Emissions,Sep,Mid Century (2040-2069),5.324,3.524,4.398,Rocky Boy's,penman
Historical Emissions,Apr,End-of-Century (2070-2099),3.167,2.304,2.68,Rocky Boy's,penman
Historical Emissions,Aug,End-of-Century (2070-2099),7.667,5.784,6.746,Rocky Boy's,penman
Historical Emissions,Dec,End-of-Century (2070-2099),0.781,0.287,0.496,Rocky Boy's,penman
Historical Emissions,Feb,End-of-Century (2070-2099),0.974,0.487,0.694,Rocky Boy's,penman
Historical Emissions,Jan,End-of-Century (2070-2099),0.766,0.314,0.534,Rocky Boy's,penman
Historical Emissions,Jul,End-of-Century (2070-2099),8.408,6.272,7.27,Rocky Boy's,penman
Historical Emissions,Jun,End-of-Century (2070-2099),6.683,4.743,5.576,Rocky Boy's,penman
Historical Emissions,Mar,End-of-Century (2070-2099),1.82,1.182,1.513,Rocky Boy's,penman
Historical Emissions,May,End-of-Century (2070-2099),5.237,3.674,4.386,Rocky Boy's,penman
Historical Emissions,Nov,End-of-Century (2070-2099),1.247,0.547,0.847,Rocky Boy's,penman
Historical Emissions,Oct,End-of-Century (2070-2099),3.221,1.691,2.374,Rocky Boy's,penman
Historical Emissions,Sep,End-of-Century (2070-2099),5.324,3.524,4.398,Rocky Boy's,penman
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),3.294,2.369,2.784,Rocky Boy's,penman
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),3.343,2.447,2.812,Rocky Boy's,penman
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),7.903,5.951,7.299,Rocky Boy's,penman
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),8.004,5.941,7.004,Rocky Boy's,penman
