year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,2675.307,2137.765,2325.349,Malta,gdd
1951,Historical Emissions,2538.992,2180.143,2443.798,Malta,gdd
1952,Historical Emissions,2443.428,2011.612,2228.026,Malta,gdd
1953,Historical Emissions,2433.564,1973.77,2310.223,Malta,gdd
1954,Historical Emissions,2528.197,1784.136,2091.191,Malta,gdd
1955,Historical Emissions,2617.916,2025.116,2207.056,Malta,gdd
1956,Historical Emissions,2635.038,2023.092,2294.438,Malta,gdd
1957,Historical Emissions,2702.7,1971.214,2305.522,Malta,gdd
1958,Historical Emissions,2369.439,1879.737,2233.166,Malta,gdd
1959,Historical Emissions,2301.902,1842.915,2072.82,Malta,gdd
1960,Historical Emissions,2340.715,2085.692,2232.337,Malta,gdd
1961,Historical Emissions,2420.958,2038.84,2244.7,Malta,gdd
1962,Historical Emissions,2287.901,1897.875,2181.35,Malta,gdd
1963,Historical Emissions,2264.75,1975.746,2085.102,Malta,gdd
1964,Historical Emissions,2433.803,2013.7,2252.856,Malta,gdd
1965,Historical Emissions,2383.449,2028.551,2225.04,Malta,gdd
1966,Historical Emissions,2512.333,1930.227,2064.628,Malta,gdd
1967,Historical Emissions,2369.467,2023.455,2138.72,Malta,gdd
1968,Historical Emissions,2269.525,1899.277,2025.948,Malta,gdd
1969,Historical Emissions,2430.195,1759.442,2130.919,Malta,gdd
1970,Historical Emissions,2387.443,1960.952,2080.472,Malta,gdd
1971,Historical Emissions,2654.652,2023.027,2294.431,Malta,gdd
1972,Historical Emissions,2367.491,1964.654,2174.883,Malta,gdd
1973,Historical Emissions,2473.914,1938.737,2022.916,Malta,gdd
1974,Historical Emissions,2483.853,1770.373,2274.151,Malta,gdd
1975,Historical Emissions,2390.879,2097.48,2235.228,Malta,gdd
1976,Historical Emissions,2309.818,2095.294,2147.07,Malta,gdd
1977,Historical Emissions,2680.661,1931.353,2205.429,Malta,gdd
1978,Historical Emissions,2409.844,2040.572,2162.968,Malta,gdd
1979,Historical Emissions,2421.673,1939.474,2255.618,Malta,gdd
1980,Historical Emissions,2472.619,2015.583,2328.944,Malta,gdd
1981,Historical Emissions,2472.612,1968.988,2245.488,Malta,gdd
1982,Historical Emissions,2482.375,2152.682,2221.345,Malta,gdd
1983,Historical Emissions,2290.988,2035.311,2111.602,Malta,gdd
1984,Historical Emissions,2387.064,1922.562,2167.492,Malta,gdd
1985,Historical Emissions,2513.354,2135.835,2283.354,Malta,gdd
1986,Historical Emissions,2231.324,1992.818,2128.562,Malta,gdd
1987,Historical Emissions,2518.202,1912.315,2143.846,Malta,gdd
1988,Historical Emissions,2411.452,1949.88,2247.243,Malta,gdd
1989,Historical Emissions,2570.54,2054.405,2371.82,Malta,gdd
1990,Historical Emissions,2867.964,2100.087,2264.741,Malta,gdd
1991,Historical Emissions,2569.955,1892.728,2299.815,Malta,gdd
1992,Historical Emissions,2351.246,1937.04,2056.427,Malta,gdd
1993,Historical Emissions,2332.914,2013.534,2124.375,Malta,gdd
1994,Historical Emissions,2702.28,2018.206,2192.832,Malta,gdd
1995,Historical Emissions,2571.682,2116.314,2367.522,Malta,gdd
1996,Historical Emissions,2826.371,2323.577,2539.562,Malta,gdd
1997,Historical Emissions,2504.9,2090.511,2438.368,Malta,gdd
1998,Historical Emissions,2490.906,2145.35,2326.111,Malta,gdd
1999,Historical Emissions,2467.811,2087.128,2378.763,Malta,gdd
2000,Historical Emissions,2674.995,2120.393,2362.24,Malta,gdd
2001,Historical Emissions,2656.524,2079.322,2447.99,Malta,gdd
2002,Historical Emissions,2761.55,2204.899,2420.457,Malta,gdd
2003,Historical Emissions,2698.592,2267.192,2453.957,Malta,gdd
2004,Historical Emissions,2693.117,2362.698,2628.983,Malta,gdd
2005,Historical Emissions,2732.079,2333.457,2538.839,Malta,gdd
2006,Historical Emissions,2568.534,2242.688,2491.28,Malta,gdd
2007,Historical Emissions,2563.406,2345.567,2487.815,Malta,gdd
2008,Historical Emissions,2742.503,2288.777,2520.776,Malta,gdd
2009,Historical Emissions,2514.019,2222.422,2339.406,Malta,gdd
2010,Historical Emissions,2574.766,2341.107,2466.169,Malta,gdd
2011,Historical Emissions,2622.891,2281.79,2499.272,Malta,gdd
2012,Historical Emissions,2704.305,2505.927,2617.426,Malta,gdd
2013,Historical Emissions,2989.468,2491.076,2748.119,Malta,gdd
2014,Historical Emissions,2871.934,2339.398,2548.84,Malta,gdd
2015,"Moderating Emissions
(SSP1-2.6)",2996.114,2395.391,2618.656,Malta,gdd
2015,"Middle of the Road
(SSP2-4.5)",2860.493,2259.507,2584.267,Malta,gdd
2015,"High Emissions
(SSP3-7.0)",2813.909,2234.086,2588.948,Malta,gdd
2015,"Accelerating Emissions
(SSP5-8.5)",2748.241,2383.498,2566.038,Malta,gdd
2016,"Moderating Emissions
(SSP1-2.6)",2809.539,2447.381,2624.555,Malta,gdd
2016,"Middle of the Road
(SSP2-4.5)",2716.839,2244.724,2511.361,Malta,gdd
2016,"High Emissions
(SSP3-7.0)",3008.208,2401.377,2735.009,Malta,gdd
2016,"Accelerating Emissions
(SSP5-8.5)",2811.276,2319.116,2515.433,Malta,gdd
2017,"Moderating Emissions
(SSP1-2.6)",2670.821,2343.416,2483.553,Malta,gdd
2017,"Middle of the Road
(SSP2-4.5)",2899.285,2291.289,2581.336,Malta,gdd
2017,"High Emissions
(SSP3-7.0)",2644.314,2290.078,2602.461,Malta,gdd
2017,"Accelerating Emissions
(SSP5-8.5)",2871.003,2458.361,2747.885,Malta,gdd
2018,"Moderating Emissions
(SSP1-2.6)",2747.856,2329.793,2518.596,Malta,gdd
2018,"Middle of the Road
(SSP2-4.5)",2846.549,2368.807,2631.484,Malta,gdd
2018,"High Emissions
(SSP3-7.0)",2719.575,2212.756,2492.732,Malta,gdd
2018,"Accelerating Emissions
(SSP5-8.5)",2750.57,2323.718,2530.835,Malta,gdd
2019,"Moderating Emissions
(SSP1-2.6)",3110.015,2583.107,2795.874,Malta,gdd
2019,"Middle of the Road
(SSP2-4.5)",2902.407,2322.784,2640.484,Malta,gdd
2019,"High Emissions
(SSP3-7.0)",2955.442,2371.922,2674.963,Malta,gdd
2019,"Accelerating Emissions
(SSP5-8.5)",3112.622,2466.347,2661.14,Malta,gdd
2020,"Moderating Emissions
(SSP1-2.6)",3025.276,2267.829,2617.446,Malta,gdd
2020,"Middle of the Road
(SSP2-4.5)",2816.839,2286.433,2593.959,Malta,gdd
2020,"High Emissions
(SSP3-7.0)",2774.471,2356.694,2602.219,Malta,gdd
2020,"Accelerating Emissions
(SSP5-8.5)",2847.394,2436.445,2767.832,Malta,gdd
2021,"Moderating Emissions
(SSP1-2.6)",3041.196,2479.131,2785.926,Malta,gdd
2021,"Middle of the Road
(SSP2-4.5)",3021.024,2235.91,2599.084,Malta,gdd
2021,"High Emissions
(SSP3-7.0)",2980.217,2346.329,2777.132,Malta,gdd
2021,"Accelerating Emissions
(SSP5-8.5)",2839.722,2424.424,2555.772,Malta,gdd
2022,"Moderating Emissions
(SSP1-2.6)",2807.089,2486.198,2588.698,Malta,gdd
2022,"Middle of the Road
(SSP2-4.5)",2821.098,2476.818,2671.865,Malta,gdd
2022,"High Emissions
(SSP3-7.0)",2743.7,2294.038,2654.566,Malta,gdd
2022,"Accelerating Emissions
(SSP5-8.5)",3081.615,2497.09,2892.143,Malta,gdd
2023,"Moderating Emissions
(SSP1-2.6)",2710.589,2461.599,2552.889,Malta,gdd
2023,"Middle of the Road
(SSP2-4.5)",3074.952,2387.294,2676.826,Malta,gdd
2023,"High Emissions
(SSP3-7.0)",2947.42,2448.312,2619.517,Malta,gdd
2023,"Accelerating Emissions
(SSP5-8.5)",2785.142,2226.861,2279.579,Malta,gdd
2024,"Moderating Emissions
(SSP1-2.6)",2884.035,2460.67,2663.364,Malta,gdd
2024,"Middle of the Road
(SSP2-4.5)",3060.395,2349.264,2657.553,Malta,gdd
2024,"High Emissions
(SSP3-7.0)",2975.125,2542.136,2765.42,Malta,gdd
2024,"Accelerating Emissions
(SSP5-8.5)",2920.254,2324.287,2529.963,Malta,gdd
