scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),49.487,41.989,45.421,Northern Cheyenne,tas
Historical Emissions,Aug,Mid Century (2040-2069),75.084,68.011,71.667,Northern Cheyenne,tas
Historical Emissions,Dec,Mid Century (2040-2069),30.28,15.644,23.753,Northern Cheyenne,tas
Historical Emissions,Feb,Mid Century (2040-2069),34.325,20.531,27.903,Northern Cheyenne,tas
Historical Emissions,Jan,Mid Century (2040-2069),29.259,14.313,23.102,Northern Cheyenne,tas
Historical Emissions,Jul,Mid Century (2040-2069),76.853,68.831,73.153,Northern Cheyenne,tas
Historical Emissions,Jun,Mid Century (2040-2069),69.131,61.018,65.162,Northern Cheyenne,tas
Historical Emissions,Mar,Mid Century (2040-2069),40.299,30.22,36.299,Northern Cheyenne,tas
Historical Emissions,May,Mid Century (2040-2069),59.685,51.321,55.182,Northern Cheyenne,tas
Historical Emissions,Nov,Mid Century (2040-2069),39.421,28.607,34.423,Northern Cheyenne,tas
Historical Emissions,Oct,Mid Century (2040-2069),54.024,42.809,48.524,Northern Cheyenne,tas
Historical Emissions,Sep,Mid Century (2040-2069),66.154,56.816,61.585,Northern Cheyenne,tas
Historical Emissions,Apr,End-of-Century (2070-2099),49.487,41.989,45.421,Northern Cheyenne,tas
Historical Emissions,Aug,End-of-Century (2070-2099),75.084,68.011,71.667,Northern Cheyenne,tas
Historical Emissions,Dec,End-of-Century (2070-2099),30.28,15.644,23.753,Northern Cheyenne,tas
Historical Emissions,Feb,End-of-Century (2070-2099),34.325,20.531,27.903,Northern Cheyenne,tas
Historical Emissions,Jan,End-of-Century (2070-2099),29.259,14.313,23.102,Northern Cheyenne,tas
Historical Emissions,Jul,End-of-Century (2070-2099),76.853,68.831,73.153,Northern Cheyenne,tas
Historical Emissions,Jun,End-of-Century (2070-2099),69.131,61.018,65.162,Northern Cheyenne,tas
Historical Emissions,Mar,End-of-Century (2070-2099),40.299,30.22,36.299,Northern Cheyenne,tas
Historical Emissions,May,End-of-Century (2070-2099),59.685,51.321,55.182,Northern Cheyenne,tas
Historical Emissions,Nov,End-of-Century (2070-2099),39.421,28.607,34.423,Northern Cheyenne,tas
Historical Emissions,Oct,End-of-Century (2070-2099),54.024,42.809,48.524,Northern Cheyenne,tas
Historical Emissions,Sep,End-of-Century (2070-2099),66.154,56.816,61.585,Northern Cheyenne,tas
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),51.289,44.18,48.127,Northern Cheyenne,tas
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),51.726,43.542,47.869,Northern Cheyenne,tas
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),77.314,71.199,75.318,Northern Cheyenne,tas
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),78.25,71.196,74.541,Northern Cheyenne,tas
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),32.02,15.72,26.254,Northern Cheyenne,tas
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),33.247,18.991,27.288,Northern Cheyenne,tas
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),40.862,26.432,31.812,Northern Cheyenne,tas
"Moderating Emissions
(SSP1-2.6)",Feb,Mid Century (2040-2069),36.003,23.639,30.874,Northern Cheyenne,tas
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),35.726,17.625,27.054,Northern Cheyenne,tas
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),31.758,18.762,25.464,Northern Cheyenne,tas
"Moderating Emissions
(SSP1-2.6)",Jul,End-of-Century (2070-2099),79.161,70.116,76.474,Northern Cheyenne,tas
"Moderating Emissions
(SSP1-2.6)",Jul,Mid Century (2040-2069),79.908,71.948,75.477,Northern Cheyenne,tas
"Moderating Emissions
(SSP1-2.6)",Jun,End-of-Century (2070-2099),71.322,63.157,67.289,Northern Cheyenne,tas
"Moderating Emissions
(SSP1-2.6)",Jun,Mid Century (2040-2069),71.98,63.472,67.054,Northern Cheyenne,tas
"Moderating Emissions
(SSP1-2.6)",Mar,End-of-Century (2070-2099),41.77,33.531,37.871,Northern Cheyenne,tas
"Moderating Emissions
(SSP1-2.6)",Mar,Mid Century (2040-2069),43.3,33.216,38.342,Northern Cheyenne,tas
"Moderating Emissions
(SSP1-2.6)",May,End-of-Century (2070-2099),62.164,53.467,57.822,Northern Cheyenne,tas
"Moderating Emissions
(SSP1-2.6)",May,Mid Century (2040-2069),61.577,53.675,57.528,Northern Cheyenne,tas
"Moderating Emissions
(SSP1-2.6)",Nov,End-of-Century (2070-2099),39.403,29.004,36.698,Northern Cheyenne,tas
"Moderating Emissions
(SSP1-2.6)",Nov,Mid Century (2040-2069),40.824,31.729,36.339,Northern Cheyenne,tas
"Moderating Emissions
(SSP1-2.6)",Oct,End-of-Century (2070-2099),52.97,46.589,49.799,Northern Cheyenne,tas
"Moderating Emissions
(SSP1-2.6)",Oct,Mid Century (2040-2069),55.815,46.095,50.989,Northern Cheyenne,tas
"Moderating Emissions
(SSP1-2.6)",Sep,End-of-Century (2070-2099),69.986,58.779,63.104,Northern Cheyenne,tas
"Moderating Emissions
(SSP1-2.6)",Sep,Mid Century (2040-2069),68.782,60.292,64.393,Northern Cheyenne,tas
"Middle of the Road
(SSP2-4.5)",Apr,End-of-Century (2070-2099),52.419,45.903,48.379,Northern Cheyenne,tas
"Middle of the Road
(SSP2-4.5)",Apr,Mid Century (2040-2069),52.111,43.691,47.599,Northern Cheyenne,tas
"Middle of the Road
(SSP2-4.5)",Aug,End-of-Century (2070-2099),82.899,74.301,77.704,Northern Cheyenne,tas
"Middle of the Road
(SSP2-4.5)",Aug,Mid Century (2040-2069),79.642,71.841,75.438,Northern Cheyenne,tas
"Middle of the Road
(SSP2-4.5)",Dec,End-of-Century (2070-2099),39.572,23.699,28.753,Northern Cheyenne,tas
"Middle of the Road
(SSP2-4.5)",Dec,Mid Century (2040-2069),34.342,18.031,26.509,Northern Cheyenne,tas
"Middle of the Road
(SSP2-4.5)",Feb,End-of-Century (2070-2099),38.663,25.788,33.939,Northern Cheyenne,tas
"Middle of the Road
(SSP2-4.5)",Feb,Mid Century (2040-2069),36.963,23.676,30.255,Northern Cheyenne,tas
"Middle of the Road
(SSP2-4.5)",Jan,End-of-Century (2070-2099),32.59,24.82,29.279,Northern Cheyenne,tas
"Middle of the Road
(SSP2-4.5)",Jan,Mid Century (2040-2069),33.041,19.293,26.561,Northern Cheyenne,tas
"Middle of the Road
(SSP2-4.5)",Jul,End-of-Century (2070-2099),83.496,74.839,78.896,Northern Cheyenne,tas
"Middle of the Road
(SSP2-4.5)",Jul,Mid Century (2040-2069),81.123,72.582,77.07,Northern Cheyenne,tas
"Middle of the Road
(SSP2-4.5)",Jun,End-of-Century (2070-2099),74.734,64.98,68.479,Northern Cheyenne,tas
"Middle of the Road
(SSP2-4.5)",Jun,Mid Century (2040-2069),72.497,63.385,67.917,Northern Cheyenne,tas
"Middle of the Road
(SSP2-4.5)",Mar,End-of-Century (2070-2099),43.823,35.936,39.889,Northern Cheyenne,tas
"Middle of the Road
(SSP2-4.5)",Mar,Mid Century (2040-2069),42.347,33.536,38.04,Northern Cheyenne,tas
"Middle of the Road
(SSP2-4.5)",May,End-of-Century (2070-2099),63.026,56.335,59.548,Northern Cheyenne,tas
"Middle of the Road
(SSP2-4.5)",May,Mid Century (2040-2069),62.577,53.768,57.744,Northern Cheyenne,tas
"Middle of the Road
(SSP2-4.5)",Nov,End-of-Century (2070-2099),43.387,32.195,39.01,Northern Cheyenne,tas
"Middle of the Road
(SSP2-4.5)",Nov,Mid Century (2040-2069),41.677,30.155,37.036,Northern Cheyenne,tas
"Middle of the Road
(SSP2-4.5)",Oct,End-of-Century (2070-2099),57.765,46.291,54.355,Northern Cheyenne,tas
"Middle of the Road
(SSP2-4.5)",Oct,Mid Century (2040-2069),57.396,45.945,52.002,Northern Cheyenne,tas
"Middle of the Road
(SSP2-4.5)",Sep,End-of-Century (2070-2099),71.821,62.218,67.745,Northern Cheyenne,tas
"Middle of the Road
(SSP2-4.5)",Sep,Mid Century (2040-2069),69.93,60.446,64.993,Northern Cheyenne,tas
"High Emissions
(SSP3-7.0)",Apr,End-of-Century (2070-2099),54.518,47.109,50.659,Northern Cheyenne,tas
"High Emissions
(SSP3-7.0)",Apr,Mid Century (2040-2069),52.462,44.019,48.071,Northern Cheyenne,tas
"High Emissions
(SSP3-7.0)",Aug,End-of-Century (2070-2099),87.189,77.934,83.336,Northern Cheyenne,tas
"High Emissions
(SSP3-7.0)",Aug,Mid Century (2040-2069),80.242,72.71,76.729,Northern Cheyenne,tas
"High Emissions
(SSP3-7.0)",Dec,End-of-Century (2070-2099),38.915,25.656,32.166,Northern Cheyenne,tas
"High Emissions
(SSP3-7.0)",Dec,Mid Century (2040-2069),33.514,19.6,27.918,Northern Cheyenne,tas
"High Emissions
(SSP3-7.0)",Feb,End-of-Century (2070-2099),41.355,28.956,34.71,Northern Cheyenne,tas
"High Emissions
(SSP3-7.0)",Feb,Mid Century (2040-2069),37.418,24.073,31.659,Northern Cheyenne,tas
"High Emissions
(SSP3-7.0)",Jan,End-of-Century (2070-2099),37.689,21.109,27.731,Northern Cheyenne,tas
"High Emissions
(SSP3-7.0)",Jan,Mid Century (2040-2069),33.507,18.775,27.147,Northern Cheyenne,tas
"High Emissions
(SSP3-7.0)",Jul,End-of-Century (2070-2099),89.92,80.206,82.276,Northern Cheyenne,tas
"High Emissions
(SSP3-7.0)",Jul,Mid Century (2040-2069),81.273,73.533,76.905,Northern Cheyenne,tas
"High Emissions
(SSP3-7.0)",Jun,End-of-Century (2070-2099),78.122,70.227,72.981,Northern Cheyenne,tas
"High Emissions
(SSP3-7.0)",Jun,Mid Century (2040-2069),72.969,64.606,68.464,Northern Cheyenne,tas
"High Emissions
(SSP3-7.0)",Mar,End-of-Century (2070-2099),46.215,38.29,42.278,Northern Cheyenne,tas
"High Emissions
(SSP3-7.0)",Mar,Mid Century (2040-2069),43.07,33.723,38.383,Northern Cheyenne,tas
