scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),46.858,39.325,42.844,Lewistown,tas
Historical Emissions,Aug,Mid Century (2040-2069),71.687,64.547,68.137,Lewistown,tas
Historical Emissions,Dec,Mid Century (2040-2069),31.384,16.902,24.613,Lewistown,tas
Historical Emissions,Feb,Mid Century (2040-2069),33.919,20.021,27.806,Lewistown,tas
Historical Emissions,Jan,Mid Century (2040-2069),29.674,14.649,23.448,Lewistown,tas
Historical Emissions,Jul,Mid Century (2040-2069),73.022,65.687,69.062,Lewistown,tas
Historical Emissions,Jun,Mid Century (2040-2069),65.544,57.703,61.484,Lewistown,tas
Historical Emissions,Mar,Mid Century (2040-2069),38.467,28.109,34.639,Lewistown,tas
Historical Emissions,May,Mid Century (2040-2069),57.236,48.902,52.821,Lewistown,tas
Historical Emissions,Nov,Mid Century (2040-2069),38.858,27.732,33.471,Lewistown,tas
Historical Emissions,Oct,Mid Century (2040-2069),52.105,41.796,46.942,Lewistown,tas
Historical Emissions,Sep,Mid Century (2040-2069),63.555,54.516,58.676,Lewistown,tas
Historical Emissions,Apr,End-of-Century (2070-2099),46.858,39.325,42.844,Lewistown,tas
Historical Emissions,Aug,End-of-Century (2070-2099),71.687,64.547,68.137,Lewistown,tas
Historical Emissions,Dec,End-of-Century (2070-2099),31.384,16.902,24.613,Lewistown,tas
Historical Emissions,Feb,End-of-Century (2070-2099),33.919,20.021,27.806,Lewistown,tas
Historical Emissions,Jan,End-of-Century (2070-2099),29.674,14.649,23.448,Lewistown,tas
Historical Emissions,Jul,End-of-Century (2070-2099),73.022,65.687,69.062,Lewistown,tas
Historical Emissions,Jun,End-of-Century (2070-2099),65.544,57.703,61.484,Lewistown,tas
Historical Emissions,Mar,End-of-Century (2070-2099),38.467,28.109,34.639,Lewistown,tas
Historical Emissions,May,End-of-Century (2070-2099),57.236,48.902,52.821,Lewistown,tas
Historical Emissions,Nov,End-of-Century (2070-2099),38.858,27.732,33.471,Lewistown,tas
Historical Emissions,Oct,End-of-Century (2070-2099),52.105,41.796,46.942,Lewistown,tas
Historical Emissions,Sep,End-of-Century (2070-2099),63.555,54.516,58.676,Lewistown,tas
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),48.467,43.232,45.048,Lewistown,tas
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),49.309,41.521,45.342,Lewistown,tas
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),73.992,66.908,72.266,Lewistown,tas
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),74.533,68.155,71.343,Lewistown,tas
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),34.267,14.102,27.454,Lewistown,tas
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),33.896,19.796,28.343,Lewistown,tas
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),39.193,25.454,32.217,Lewistown,tas
"Moderating Emissions
(SSP1-2.6)",Feb,Mid Century (2040-2069),36.258,22.298,30.563,Lewistown,tas
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),34.899,19.162,25.66,Lewistown,tas
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),31.634,18.186,25.842,Lewistown,tas
"Moderating Emissions
(SSP1-2.6)",Jul,End-of-Century (2070-2099),75.328,67.022,71.71,Lewistown,tas
"Moderating Emissions
(SSP1-2.6)",Jul,Mid Century (2040-2069),75.414,68.006,71.7,Lewistown,tas
"Moderating Emissions
(SSP1-2.6)",Jun,End-of-Century (2070-2099),67.112,60.287,62.769,Lewistown,tas
"Moderating Emissions
(SSP1-2.6)",Jun,Mid Century (2040-2069),68.029,59.767,63.487,Lewistown,tas
