year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,39.912,35.609,37.753,Fort Belknap,penman
1951,Historical Emissions,40.075,34.735,38.053,Fort Belknap,penman
1952,Historical Emissions,40.147,34.324,38.02,Fort Belknap,penman
1953,Historical Emissions,38.873,32.948,36.863,Fort Belknap,penman
1954,Historical Emissions,36.993,32.847,36.013,Fort Belknap,penman
1955,Historical Emissions,41.455,32.113,35.405,Fort Belknap,penman
1956,Historical Emissions,43.169,34.041,39.229,Fort Belknap,penman
1957,Historical Emissions,42.176,33.603,34.837,Fort Belknap,penman
1958,Historical Emissions,37.401,31.993,35.177,Fort Belknap,penman
1959,Historical Emissions,38.373,31.034,34.659,Fort Belknap,penman
1960,Historical Emissions,37.856,32.518,36.304,Fort Belknap,penman
1961,Historical Emissions,38.267,34.129,36.351,Fort Belknap,penman
1962,Historical Emissions,38.699,30.672,34.834,Fort Belknap,penman
1963,Historical Emissions,35.705,32.801,34.808,Fort Belknap,penman
1964,Historical Emissions,39.444,33.051,36.823,Fort Belknap,penman
1965,Historical Emissions,38.876,33.879,36.59,Fort Belknap,penman
1966,Historical Emissions,41.248,32.521,34.823,Fort Belknap,penman
1967,Historical Emissions,39.335,33.278,36.837,Fort Belknap,penman
1968,Historical Emissions,35.857,32.21,34.911,Fort Belknap,penman
1969,Historical Emissions,39.266,31.635,36.014,Fort Belknap,penman
1970,Historical Emissions,38.882,32.339,36.274,Fort Belknap,penman
1971,Historical Emissions,40.135,34.591,36.975,Fort Belknap,penman
1972,Historical Emissions,38.239,34.605,36.455,Fort Belknap,penman
1973,Historical Emissions,39.34,32.875,35.504,Fort Belknap,penman
1974,Historical Emissions,39.159,32.417,36.293,Fort Belknap,penman
1975,Historical Emissions,38.453,32.233,36.502,Fort Belknap,penman
1976,Historical Emissions,37.993,32.675,36.314,Fort Belknap,penman
1977,Historical Emissions,39.894,32.897,35.957,Fort Belknap,penman
1978,Historical Emissions,37.988,32.295,35.197,Fort Belknap,penman
1979,Historical Emissions,38.546,32.515,37.271,Fort Belknap,penman
1980,Historical Emissions,39.867,32.782,36.271,Fort Belknap,penman
1981,Historical Emissions,39.046,32.965,36.819,Fort Belknap,penman
1982,Historical Emissions,38.575,34.625,36.754,Fort Belknap,penman
1983,Historical Emissions,36.773,32.833,36.077,Fort Belknap,penman
1984,Historical Emissions,38.781,33.229,36.382,Fort Belknap,penman
1985,Historical Emissions,40.606,33.56,37.225,Fort Belknap,penman
1986,Historical Emissions,35.747,32.97,34.617,Fort Belknap,penman
1987,Historical Emissions,38.365,32.338,36.162,Fort Belknap,penman
1988,Historical Emissions,38.736,32.259,34.996,Fort Belknap,penman
1989,Historical Emissions,39.001,32.819,38.014,Fort Belknap,penman
1990,Historical Emissions,43.724,33.404,37.852,Fort Belknap,penman
1991,Historical Emissions,40.225,32.195,37.21,Fort Belknap,penman
1992,Historical Emissions,40.39,33.295,35.723,Fort Belknap,penman
1993,Historical Emissions,38.427,33.277,34.211,Fort Belknap,penman
1994,Historical Emissions,41.054,33.85,37.082,Fort Belknap,penman
1995,Historical Emissions,42.574,35.746,37.257,Fort Belknap,penman
1996,Historical Emissions,44.297,37.34,39.674,Fort Belknap,penman
1997,Historical Emissions,40.145,34.318,38.394,Fort Belknap,penman
1998,Historical Emissions,38.094,33.046,36.546,Fort Belknap,penman
1999,Historical Emissions,38.521,32.959,36.862,Fort Belknap,penman
2000,Historical Emissions,40.876,34.041,37.521,Fort Belknap,penman
2001,Historical Emissions,38.878,33.729,38.333,Fort Belknap,penman
2002,Historical Emissions,40.89,33.748,37.049,Fort Belknap,penman
2003,Historical Emissions,41.997,35.681,38.895,Fort Belknap,penman
2004,Historical Emissions,41.691,36.719,37.954,Fort Belknap,penman
2005,Historical Emissions,41.897,36.681,38.982,Fort Belknap,penman
2006,Historical Emissions,40.115,34.576,37.459,Fort Belknap,penman
2007,Historical Emissions,39.825,35.73,38.703,Fort Belknap,penman
2008,Historical Emissions,42.201,34.769,38.213,Fort Belknap,penman
2009,Historical Emissions,39.269,34.432,37.599,Fort Belknap,penman
2010,Historical Emissions,42.055,36.076,39.455,Fort Belknap,penman
2011,Historical Emissions,39.748,35.002,37.652,Fort Belknap,penman
2012,Historical Emissions,41.914,37.732,40.244,Fort Belknap,penman
2013,Historical Emissions,43.416,36.095,40.672,Fort Belknap,penman
2014,Historical Emissions,42.864,37.252,40.446,Fort Belknap,penman
2015,"Moderating Emissions
(SSP1-2.6)",42.908,35.494,40.098,Fort Belknap,penman
2015,"Middle of the Road
(SSP2-4.5)",43.63,35.733,38.073,Fort Belknap,penman
2015,"High Emissions
(SSP3-7.0)",41.288,35.708,39.588,Fort Belknap,penman
2015,"Accelerating Emissions
(SSP5-8.5)",43.771,36.745,39.174,Fort Belknap,penman
2016,"Moderating Emissions
(SSP1-2.6)",41.262,36.146,39.866,Fort Belknap,penman
2016,"Middle of the Road
(SSP2-4.5)",40.139,34.806,37.247,Fort Belknap,penman
2016,"High Emissions
(SSP3-7.0)",44.471,36.903,38.957,Fort Belknap,penman
2016,"Accelerating Emissions
(SSP5-8.5)",41.814,34.917,37.945,Fort Belknap,penman
2017,"Moderating Emissions
(SSP1-2.6)",39.19,35.383,37.597,Fort Belknap,penman
2017,"Middle of the Road
(SSP2-4.5)",42.275,34.642,39.002,Fort Belknap,penman
2017,"High Emissions
(SSP3-7.0)",40.165,34.656,39.272,Fort Belknap,penman
2017,"Accelerating Emissions
(SSP5-8.5)",42.342,36.885,40.104,Fort Belknap,penman
2018,"Moderating Emissions
(SSP1-2.6)",40.326,35.493,38.704,Fort Belknap,penman
2018,"Middle of the Road
(SSP2-4.5)",41.709,36.343,38.212,Fort Belknap,penman
2018,"High Emissions
(SSP3-7.0)",39.62,32.761,37.811,Fort Belknap,penman
2018,"Accelerating Emissions
(SSP5-8.5)",42.531,33.918,38.2,Fort Belknap,penman
2019,"Moderating Emissions
(SSP1-2.6)",43.457,39.067,40.909,Fort Belknap,penman
2019,"Middle of the Road
(SSP2-4.5)",42.421,35.302,39.868,Fort Belknap,penman
2019,"High Emissions
(SSP3-7.0)",40.611,35.781,38.534,Fort Belknap,penman
2019,"Accelerating Emissions
(SSP5-8.5)",47.603,36.928,39.25,Fort Belknap,penman
2020,"Moderating Emissions
(SSP1-2.6)",45.361,34.114,38.986,Fort Belknap,penman
2020,"Middle of the Road
(SSP2-4.5)",42.899,34.5,40.497,Fort Belknap,penman
2020,"High Emissions
(SSP3-7.0)",41.479,35.261,38.234,Fort Belknap,penman
2020,"Accelerating Emissions
(SSP5-8.5)",41.555,36.277,39.752,Fort Belknap,penman
2021,"Moderating Emissions
(SSP1-2.6)",42.84,36.658,39.843,Fort Belknap,penman
2021,"Middle of the Road
(SSP2-4.5)",46.172,33.862,40.329,Fort Belknap,penman
2021,"High Emissions
(SSP3-7.0)",45.011,35.867,39.834,Fort Belknap,penman
2021,"Accelerating Emissions
(SSP5-8.5)",43.533,34.897,37.32,Fort Belknap,penman
2022,"Moderating Emissions
(SSP1-2.6)",41.034,37.356,39.394,Fort Belknap,penman
2022,"Middle of the Road
(SSP2-4.5)",42.788,34.615,41.064,Fort Belknap,penman
2022,"High Emissions
(SSP3-7.0)",39.314,33.534,37.791,Fort Belknap,penman
2022,"Accelerating Emissions
(SSP5-8.5)",45.564,35.686,39.928,Fort Belknap,penman
2023,"Moderating Emissions
(SSP1-2.6)",40.056,36.82,37.705,Fort Belknap,penman
2023,"Middle of the Road
(SSP2-4.5)",42.036,35.798,38.564,Fort Belknap,penman
2023,"High Emissions
(SSP3-7.0)",42.732,35.982,39.486,Fort Belknap,penman
2023,"Accelerating Emissions
(SSP5-8.5)",39.275,34.41,35.483,Fort Belknap,penman
2024,"Moderating Emissions
(SSP1-2.6)",41.906,36.502,39.227,Fort Belknap,penman
2024,"Middle of the Road
(SSP2-4.5)",43.042,35.896,37.615,Fort Belknap,penman
2024,"High Emissions
(SSP3-7.0)",44.016,38.515,40.091,Fort Belknap,penman
2024,"Accelerating Emissions
(SSP5-8.5)",41.903,35.208,37.556,Fort Belknap,penman
2025,"Moderating Emissions
(SSP1-2.6)",43.059,36.489,41.047,Fort Belknap,penman
2025,"Middle of the Road
(SSP2-4.5)",41.044,34.069,37.263,Fort Belknap,penman
2025,"High Emissions
(SSP3-7.0)",46.233,37.738,39.635,Fort Belknap,penman
2025,"Accelerating Emissions
(SSP5-8.5)",43.396,36.514,39.863,Fort Belknap,penman
2026,"Moderating Emissions
(SSP1-2.6)",43.489,34.879,37.681,Fort Belknap,penman
2026,"Middle of the Road
(SSP2-4.5)",42.854,35.876,38.738,Fort Belknap,penman
2026,"High Emissions
(SSP3-7.0)",40.334,34.547,36.264,Fort Belknap,penman
2026,"Accelerating Emissions
(SSP5-8.5)",43.56,35.512,38.508,Fort Belknap,penman
2027,"Moderating Emissions
(SSP1-2.6)",43.366,35.756,37.52,Fort Belknap,penman
2027,"Middle of the Road
(SSP2-4.5)",44.557,34.697,38.835,Fort Belknap,penman
2027,"High Emissions
(SSP3-7.0)",43.773,35.573,37.765,Fort Belknap,penman
2027,"Accelerating Emissions
(SSP5-8.5)",43.719,37.201,40.925,Fort Belknap,penman
2028,"Moderating Emissions
(SSP1-2.6)",41.611,35.671,37.804,Fort Belknap,penman
2028,"Middle of the Road
(SSP2-4.5)",39.54,34.911,36.341,Fort Belknap,penman
2028,"High Emissions
(SSP3-7.0)",40.848,37.879,39.387,Fort Belknap,penman
2028,"Accelerating Emissions
(SSP5-8.5)",43.916,35.317,38.499,Fort Belknap,penman
2029,"Moderating Emissions
(SSP1-2.6)",44.62,37.917,40.367,Fort Belknap,penman
2029,"Middle of the Road
(SSP2-4.5)",42.123,33.995,37.73,Fort Belknap,penman
2029,"High Emissions
(SSP3-7.0)",43.062,35.08,39.995,Fort Belknap,penman
2029,"Accelerating Emissions
(SSP5-8.5)",43.502,37.609,38.942,Fort Belknap,penman
2030,"Moderating Emissions
(SSP1-2.6)",41.705,36.677,38.842,Fort Belknap,penman
2030,"Middle of the Road
(SSP2-4.5)",46.265,37.516,41.2,Fort Belknap,penman
2030,"High Emissions
(SSP3-7.0)",43.677,34.987,38.995,Fort Belknap,penman
2030,"Accelerating Emissions
(SSP5-8.5)",45.597,34.996,39.652,Fort Belknap,penman
2031,"Moderating Emissions
(SSP1-2.6)",44.289,36.323,40.158,Fort Belknap,penman
2031,"Middle of the Road
(SSP2-4.5)",43.201,36.368,40.244,Fort Belknap,penman
2031,"High Emissions
(SSP3-7.0)",46.854,36.454,42.287,Fort Belknap,penman
2031,"Accelerating Emissions
(SSP5-8.5)",45.512,36.68,41.539,Fort Belknap,penman
2032,"Moderating Emissions
(SSP1-2.6)",40.883,35.887,38.357,Fort Belknap,penman
2032,"Middle of the Road
(SSP2-4.5)",43.355,36.68,37.416,Fort Belknap,penman
2032,"High Emissions
(SSP3-7.0)",45.991,38.793,40.952,Fort Belknap,penman
2032,"Accelerating Emissions
(SSP5-8.5)",45.165,34.53,40.812,Fort Belknap,penman
2033,"Moderating Emissions
(SSP1-2.6)",42.956,36.375,40.261,Fort Belknap,penman
2033,"Middle of the Road
(SSP2-4.5)",45.311,35.629,41.42,Fort Belknap,penman
2033,"High Emissions
(SSP3-7.0)",43.965,36.096,39.17,Fort Belknap,penman
2033,"Accelerating Emissions
(SSP5-8.5)",43.777,37.252,40.357,Fort Belknap,penman
2034,"Moderating Emissions
(SSP1-2.6)",46.783,36.377,40.606,Fort Belknap,penman
2034,"Middle of the Road
(SSP2-4.5)",41.109,36.68,39.828,Fort Belknap,penman
2034,"High Emissions
(SSP3-7.0)",48.01,36.388,41.527,Fort Belknap,penman
2034,"Accelerating Emissions
(SSP5-8.5)",43.806,35.121,39.261,Fort Belknap,penman
2035,"Moderating Emissions
(SSP1-2.6)",47.304,37.942,41.063,Fort Belknap,penman
2035,"Middle of the Road
(SSP2-4.5)",43.887,35.775,38.782,Fort Belknap,penman
2035,"High Emissions
(SSP3-7.0)",42.7,34.589,38.492,Fort Belknap,penman
2035,"Accelerating Emissions
(SSP5-8.5)",42.359,36.765,39.551,Fort Belknap,penman
2036,"Moderating Emissions
(SSP1-2.6)",44.244,37.9,42.175,Fort Belknap,penman
2036,"Middle of the Road
(SSP2-4.5)",44.655,36.466,37.791,Fort Belknap,penman
2036,"High Emissions
(SSP3-7.0)",44.5,35.066,37.834,Fort Belknap,penman
2036,"Accelerating Emissions
(SSP5-8.5)",41.599,33.984,40.382,Fort Belknap,penman
2037,"Moderating Emissions
(SSP1-2.6)",44.216,36.532,40.596,Fort Belknap,penman
2037,"Middle of the Road
(SSP2-4.5)",41.352,37.703,38.663,Fort Belknap,penman
2037,"High Emissions
(SSP3-7.0)",42.629,33.038,36.116,Fort Belknap,penman
2037,"Accelerating Emissions
(SSP5-8.5)",43.896,36.294,39.836,Fort Belknap,penman
2038,"Moderating Emissions
(SSP1-2.6)",41.818,37.986,40.202,Fort Belknap,penman
2038,"Middle of the Road
(SSP2-4.5)",42.138,35.55,39.083,Fort Belknap,penman
2038,"High Emissions
(SSP3-7.0)",44.486,35.788,40.895,Fort Belknap,penman
2038,"Accelerating Emissions
(SSP5-8.5)",45.262,36.049,39.005,Fort Belknap,penman
2039,"Moderating Emissions
(SSP1-2.6)",44.229,35.99,38.065,Fort Belknap,penman
2039,"Middle of the Road
(SSP2-4.5)",45.01,36.659,39.357,Fort Belknap,penman
2039,"High Emissions
(SSP3-7.0)",44.057,37.193,42.932,Fort Belknap,penman
2039,"Accelerating Emissions
(SSP5-8.5)",44.2,36.984,38.344,Fort Belknap,penman
2040,"Moderating Emissions
(SSP1-2.6)",42.931,36.318,41.082,Fort Belknap,penman
2040,"Middle of the Road
(SSP2-4.5)",43.983,38.561,41.727,Fort Belknap,penman
2040,"High Emissions
(SSP3-7.0)",44.582,38.289,39.346,Fort Belknap,penman
2040,"Accelerating Emissions
(SSP5-8.5)",46.859,37.732,43.385,Fort Belknap,penman
