year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,182.813,160.799,165.75,Butte,freeze-free
1951,Historical Emissions,188.051,168.937,175.713,Butte,freeze-free
1952,Historical Emissions,177.562,158.118,170.337,Butte,freeze-free
1953,Historical Emissions,174.712,159.064,169.911,Butte,freeze-free
1954,Historical Emissions,186.113,161.451,172.391,Butte,freeze-free
1955,Historical Emissions,181.071,165.704,175.588,Butte,freeze-free
1956,Historical Emissions,194.918,167.815,178.892,Butte,freeze-free
1957,Historical Emissions,186.953,157.353,178.446,Butte,freeze-free
1958,Historical Emissions,180.622,169.5,173.502,Butte,freeze-free
1959,Historical Emissions,179.633,162.6,166.892,Butte,freeze-free
1960,Historical Emissions,182.812,161.76,175.768,Butte,freeze-free
1961,Historical Emissions,190.857,162.267,171.161,Butte,freeze-free
1962,Historical Emissions,175.658,154.279,167.839,Butte,freeze-free
1963,Historical Emissions,182.885,160.894,168.733,Butte,freeze-free
1964,Historical Emissions,177.662,164.112,172.108,Butte,freeze-free
1965,Historical Emissions,172.236,162.482,167.501,Butte,freeze-free
1966,Historical Emissions,183.998,166.262,171.856,Butte,freeze-free
1967,Historical Emissions,183.721,157.775,173.662,Butte,freeze-free
1968,Historical Emissions,186.332,152.017,168.876,Butte,freeze-free
1969,Historical Emissions,171.025,153.231,167.823,Butte,freeze-free
1970,Historical Emissions,184.428,163.833,178.375,Butte,freeze-free
1971,Historical Emissions,190.927,161.624,176.428,Butte,freeze-free
1972,Historical Emissions,178.165,163.099,165.499,Butte,freeze-free
1973,Historical Emissions,188.156,162.312,174.286,Butte,freeze-free
1974,Historical Emissions,184.015,162.943,170.84,Butte,freeze-free
1975,Historical Emissions,184.664,169.962,176.875,Butte,freeze-free
1976,Historical Emissions,180.302,163.849,173.59,Butte,freeze-free
1977,Historical Emissions,187.328,167.874,179.894,Butte,freeze-free
1978,Historical Emissions,193.194,164.885,175.892,Butte,freeze-free
1979,Historical Emissions,183.231,170.553,178.178,Butte,freeze-free
1980,Historical Emissions,185.018,164.519,176.803,Butte,freeze-free
1981,Historical Emissions,188.073,164.45,175.448,Butte,freeze-free
1982,Historical Emissions,186.896,170.525,179.481,Butte,freeze-free
1983,Historical Emissions,187.779,162.211,168.055,Butte,freeze-free
1984,Historical Emissions,187.023,168.682,175.696,Butte,freeze-free
1985,Historical Emissions,192.965,170.456,179.499,Butte,freeze-free
1986,Historical Emissions,180.329,159.697,174.554,Butte,freeze-free
1987,Historical Emissions,186.782,163.953,170.875,Butte,freeze-free
1988,Historical Emissions,185.419,164.935,172.322,Butte,freeze-free
1989,Historical Emissions,178.789,169.8,172.284,Butte,freeze-free
1990,Historical Emissions,197.203,164.083,179.07,Butte,freeze-free
1991,Historical Emissions,196.243,163.065,178.125,Butte,freeze-free
1992,Historical Emissions,177.825,159.579,162.411,Butte,freeze-free
1993,Historical Emissions,188.494,156.194,170.606,Butte,freeze-free
1994,Historical Emissions,183.215,166.911,177.197,Butte,freeze-free
1995,Historical Emissions,187.935,165.513,172.127,Butte,freeze-free
1996,Historical Emissions,188.85,175.094,184.91,Butte,freeze-free
1997,Historical Emissions,192.947,165.871,175.806,Butte,freeze-free
1998,Historical Emissions,195.782,166.879,185.447,Butte,freeze-free
1999,Historical Emissions,186.01,173.086,180.302,Butte,freeze-free
2000,Historical Emissions,190.767,167.404,176.838,Butte,freeze-free
2001,Historical Emissions,197.022,162.603,178.267,Butte,freeze-free
2002,Historical Emissions,199.252,174.376,186.088,Butte,freeze-free
2003,Historical Emissions,201.807,180.052,186.624,Butte,freeze-free
2004,Historical Emissions,197.551,182.232,188.554,Butte,freeze-free
2005,Historical Emissions,207.204,174.286,193.161,Butte,freeze-free
2006,Historical Emissions,193.829,173.382,181.107,Butte,freeze-free
2007,Historical Emissions,197.32,166.753,187.267,Butte,freeze-free
2008,Historical Emissions,196.464,173.596,185.034,Butte,freeze-free
2009,Historical Emissions,188.541,180.125,185.412,Butte,freeze-free
2010,Historical Emissions,191.86,178.391,186.68,Butte,freeze-free
2011,Historical Emissions,198.521,177.7,189.143,Butte,freeze-free
2012,Historical Emissions,196.982,172.604,191.054,Butte,freeze-free
2013,Historical Emissions,208.799,172.347,183.999,Butte,freeze-free
2014,Historical Emissions,198.982,181.865,186.107,Butte,freeze-free
2015,"Moderating Emissions
(SSP1-2.6)",202.143,176.785,190.069,Butte,freeze-free
2015,"Middle of the Road
(SSP2-4.5)",194.464,176.675,185.965,Butte,freeze-free
2015,"High Emissions
(SSP3-7.0)",201.325,170.869,185.125,Butte,freeze-free
2015,"Accelerating Emissions
(SSP5-8.5)",196.717,176.502,186.233,Butte,freeze-free
2016,"Moderating Emissions
(SSP1-2.6)",206.232,181.856,193.141,Butte,freeze-free
2016,"Middle of the Road
(SSP2-4.5)",198.956,178.596,181.053,Butte,freeze-free
2016,"High Emissions
(SSP3-7.0)",207.885,177.207,193.232,Butte,freeze-free
2016,"Accelerating Emissions
(SSP5-8.5)",205.989,171.775,183.607,Butte,freeze-free
2017,"Moderating Emissions
(SSP1-2.6)",196.718,179.024,185.75,Butte,freeze-free
2017,"Middle of the Road
(SSP2-4.5)",205.288,182.638,193.698,Butte,freeze-free
2017,"High Emissions
(SSP3-7.0)",207.419,183.39,188.929,Butte,freeze-free
2017,"Accelerating Emissions
(SSP5-8.5)",200.825,179.852,193.607,Butte,freeze-free
2018,"Moderating Emissions
(SSP1-2.6)",193.722,183.722,184.875,Butte,freeze-free
2018,"Middle of the Road
(SSP2-4.5)",200.35,179.92,192.536,Butte,freeze-free
2018,"High Emissions
(SSP3-7.0)",208.6,177.05,194.251,Butte,freeze-free
2018,"Accelerating Emissions
(SSP5-8.5)",207.388,184.122,192.287,Butte,freeze-free
2019,"Moderating Emissions
(SSP1-2.6)",210.693,182.382,197.982,Butte,freeze-free
2019,"Middle of the Road
(SSP2-4.5)",213.521,171.933,191.802,Butte,freeze-free
2019,"High Emissions
(SSP3-7.0)",199.439,181.522,188.928,Butte,freeze-free
2019,"Accelerating Emissions
(SSP5-8.5)",203.068,181.544,192.965,Butte,freeze-free
2020,"Moderating Emissions
(SSP1-2.6)",200.914,183.16,190.982,Butte,freeze-free
2020,"Middle of the Road
(SSP2-4.5)",195.392,180.864,189.465,Butte,freeze-free
2020,"High Emissions
(SSP3-7.0)",200.208,186.032,195.625,Butte,freeze-free
2020,"Accelerating Emissions
(SSP5-8.5)",199.254,178.446,191.607,Butte,freeze-free
2021,"Moderating Emissions
(SSP1-2.6)",200.492,176.032,193.43,Butte,freeze-free
2021,"Middle of the Road
(SSP2-4.5)",208.908,170.504,186.055,Butte,freeze-free
2021,"High Emissions
(SSP3-7.0)",203.611,177.707,190.518,Butte,freeze-free
2021,"Accelerating Emissions
(SSP5-8.5)",205.376,183.614,194.284,Butte,freeze-free
2022,"Moderating Emissions
(SSP1-2.6)",212.56,181.275,194.803,Butte,freeze-free
2022,"Middle of the Road
(SSP2-4.5)",201.043,186.07,192.001,Butte,freeze-free
2022,"High Emissions
(SSP3-7.0)",202.647,187.361,192.909,Butte,freeze-free
2022,"Accelerating Emissions
(SSP5-8.5)",202.332,185.569,196.196,Butte,freeze-free
2023,"Moderating Emissions
(SSP1-2.6)",215.747,185.922,189.75,Butte,freeze-free
2023,"Middle of the Road
(SSP2-4.5)",207.768,183.135,193.516,Butte,freeze-free
2023,"High Emissions
(SSP3-7.0)",203.656,184.468,191.696,Butte,freeze-free
2023,"Accelerating Emissions
(SSP5-8.5)",210.182,176.303,189.357,Butte,freeze-free
2024,"Moderating Emissions
(SSP1-2.6)",215.976,184.247,189.09,Butte,freeze-free
2024,"Middle of the Road
(SSP2-4.5)",198.044,182.371,186.767,Butte,freeze-free
2024,"High Emissions
(SSP3-7.0)",209.683,179.41,192.035,Butte,freeze-free
2024,"Accelerating Emissions
(SSP5-8.5)",210.672,184.493,198.66,Butte,freeze-free
2025,"Moderating Emissions
(SSP1-2.6)",207.093,179.058,196.197,Butte,freeze-free
2025,"Middle of the Road
(SSP2-4.5)",210.157,184.61,193.465,Butte,freeze-free
2025,"High Emissions
(SSP3-7.0)",217.593,187.983,200.392,Butte,freeze-free
2025,"Accelerating Emissions
(SSP5-8.5)",219.917,187.722,194.571,Butte,freeze-free
2026,"Moderating Emissions
(SSP1-2.6)",213.311,183.903,196.411,Butte,freeze-free
2026,"Middle of the Road
(SSP2-4.5)",212.15,189.88,198.856,Butte,freeze-free
2026,"High Emissions
(SSP3-7.0)",212.636,185.657,205.643,Butte,freeze-free
2026,"Accelerating Emissions
(SSP5-8.5)",205.214,191.28,198.036,Butte,freeze-free
2027,"Moderating Emissions
(SSP1-2.6)",205.493,177.123,197.233,Butte,freeze-free
2027,"Middle of the Road
(SSP2-4.5)",219.311,180.914,188.769,Butte,freeze-free
2027,"High Emissions
(SSP3-7.0)",203.965,186.259,197.607,Butte,freeze-free
2027,"Accelerating Emissions
(SSP5-8.5)",196.547,186.357,191.591,Butte,freeze-free
2028,"Moderating Emissions
(SSP1-2.6)",209.253,185.489,195.535,Butte,freeze-free
2028,"Middle of the Road
(SSP2-4.5)",213.545,180.194,190.447,Butte,freeze-free
2028,"High Emissions
(SSP3-7.0)",199.621,185.491,193.43,Butte,freeze-free
2028,"Accelerating Emissions
(SSP5-8.5)",212.515,191.525,196.713,Butte,freeze-free
2029,"Moderating Emissions
(SSP1-2.6)",223.208,197.243,205.571,Butte,freeze-free
2029,"Middle of the Road
(SSP2-4.5)",208.318,192.785,201.821,Butte,freeze-free
2029,"High Emissions
(SSP3-7.0)",204.732,180.26,194.66,Butte,freeze-free
2029,"Accelerating Emissions
(SSP5-8.5)",210.682,182.546,197.34,Butte,freeze-free
2030,"Moderating Emissions
(SSP1-2.6)",220.47,183.852,199.428,Butte,freeze-free
2030,"Middle of the Road
(SSP2-4.5)",203.419,188.036,192.911,Butte,freeze-free
2030,"High Emissions
(SSP3-7.0)",209.402,185.639,203.517,Butte,freeze-free
2030,"Accelerating Emissions
(SSP5-8.5)",221.779,185.625,193.142,Butte,freeze-free
2031,"Moderating Emissions
(SSP1-2.6)",196.4,184.333,190.196,Butte,freeze-free
2031,"Middle of the Road
(SSP2-4.5)",219.988,186.91,210.784,Butte,freeze-free
2031,"High Emissions
(SSP3-7.0)",215.703,178.807,194.233,Butte,freeze-free
2031,"Accelerating Emissions
(SSP5-8.5)",210.121,193.789,203.606,Butte,freeze-free
2032,"Moderating Emissions
(SSP1-2.6)",207.525,187.327,197.499,Butte,freeze-free
2032,"Middle of the Road
(SSP2-4.5)",209.499,180.705,192.339,Butte,freeze-free
2032,"High Emissions
(SSP3-7.0)",199.935,186.96,188.733,Butte,freeze-free
