scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),33.386,27.803,30.612,Lewistown,tasmin
Historical Emissions,Aug,Mid Century (2040-2069),55.674,49.563,52.492,Lewistown,tasmin
Historical Emissions,Dec,Mid Century (2040-2069),23.116,5.693,15.015,Lewistown,tasmin
Historical Emissions,Feb,Mid Century (2040-2069),24.382,8.289,17.514,Lewistown,tasmin
Historical Emissions,Jan,Mid Century (2040-2069),20.84,3.455,13.438,Lewistown,tasmin
Historical Emissions,Jul,Mid Century (2040-2069),57.058,50.698,53.793,Lewistown,tasmin
Historical Emissions,Jun,Mid Century (2040-2069),51.527,45.017,48.414,Lewistown,tasmin
Historical Emissions,Mar,Mid Century (2040-2069),27.048,16.564,23.592,Lewistown,tasmin
Historical Emissions,May,Mid Century (2040-2069),43.526,37.162,39.99,Lewistown,tasmin
Historical Emissions,Nov,Mid Century (2040-2069),29.275,17.884,23.884,Lewistown,tasmin
Historical Emissions,Oct,Mid Century (2040-2069),38.385,30.571,34.311,Lewistown,tasmin
Historical Emissions,Sep,Mid Century (2040-2069),47.885,40.481,43.97,Lewistown,tasmin
Historical Emissions,Apr,End-of-Century (2070-2099),33.386,27.803,30.612,Lewistown,tasmin
Historical Emissions,Aug,End-of-Century (2070-2099),55.674,49.563,52.492,Lewistown,tasmin
Historical Emissions,Dec,End-of-Century (2070-2099),23.116,5.693,15.015,Lewistown,tasmin
Historical Emissions,Feb,End-of-Century (2070-2099),24.382,8.289,17.514,Lewistown,tasmin
Historical Emissions,Jan,End-of-Century (2070-2099),20.84,3.455,13.438,Lewistown,tasmin
Historical Emissions,Jul,End-of-Century (2070-2099),57.058,50.698,53.793,Lewistown,tasmin
Historical Emissions,Jun,End-of-Century (2070-2099),51.527,45.017,48.414,Lewistown,tasmin
Historical Emissions,Mar,End-of-Century (2070-2099),27.048,16.564,23.592,Lewistown,tasmin
Historical Emissions,May,End-of-Century (2070-2099),43.526,37.162,39.99,Lewistown,tasmin
Historical Emissions,Nov,End-of-Century (2070-2099),29.275,17.884,23.884,Lewistown,tasmin
Historical Emissions,Oct,End-of-Century (2070-2099),38.385,30.571,34.311,Lewistown,tasmin
Historical Emissions,Sep,End-of-Century (2070-2099),47.885,40.481,43.97,Lewistown,tasmin
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),35.819,31.631,32.813,Lewistown,tasmin
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),35.935,29.898,32.486,Lewistown,tasmin
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),58.685,52.321,55.098,Lewistown,tasmin
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),58.742,52.577,55.665,Lewistown,tasmin
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),27.021,3.427,19.08,Lewistown,tasmin
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),25.835,8.879,19.157,Lewistown,tasmin
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),31.42,15.466,21.553,Lewistown,tasmin
"Moderating Emissions
(SSP1-2.6)",Feb,Mid Century (2040-2069),26.957,10.788,20.289,Lewistown,tasmin
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),27.03,6.706,16.041,Lewistown,tasmin
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),23.702,8.536,16.751,Lewistown,tasmin
"Moderating Emissions
(SSP1-2.6)",Jul,End-of-Century (2070-2099),59.376,53.166,56.102,Lewistown,tasmin
"Moderating Emissions
(SSP1-2.6)",Jul,Mid Century (2040-2069),59.444,53.724,56.455,Lewistown,tasmin
"Moderating Emissions
(SSP1-2.6)",Jun,End-of-Century (2070-2099),54.233,47.618,49.859,Lewistown,tasmin
"Moderating Emissions
(SSP1-2.6)",Jun,Mid Century (2040-2069),54.024,47.209,50.409,Lewistown,tasmin
"Moderating Emissions
(SSP1-2.6)",Mar,End-of-Century (2070-2099),27.569,20.987,25.339,Lewistown,tasmin
"Moderating Emissions
(SSP1-2.6)",Mar,Mid Century (2040-2069),28.689,19.949,25.153,Lewistown,tasmin
"Moderating Emissions
(SSP1-2.6)",May,End-of-Century (2070-2099),47.718,40.581,43.185,Lewistown,tasmin
"Moderating Emissions
(SSP1-2.6)",May,Mid Century (2040-2069),45.45,39.422,42.157,Lewistown,tasmin
"Moderating Emissions
(SSP1-2.6)",Nov,End-of-Century (2070-2099),29.394,19.141,26.998,Lewistown,tasmin
"Moderating Emissions
(SSP1-2.6)",Nov,Mid Century (2040-2069),30.587,21.495,26.37,Lewistown,tasmin
"Moderating Emissions
(SSP1-2.6)",Oct,End-of-Century (2070-2099),37.477,34.539,35.894,Lewistown,tasmin
"Moderating Emissions
(SSP1-2.6)",Oct,Mid Century (2040-2069),39.937,33.097,36.614,Lewistown,tasmin
"Moderating Emissions
(SSP1-2.6)",Sep,End-of-Century (2070-2099),52.217,43.114,45.182,Lewistown,tasmin
"Moderating Emissions
(SSP1-2.6)",Sep,Mid Century (2040-2069),50.355,43.299,46.847,Lewistown,tasmin
"Middle of the Road
(SSP2-4.5)",Apr,End-of-Century (2070-2099),37.297,30.189,32.91,Lewistown,tasmin
"Middle of the Road
(SSP2-4.5)",Apr,Mid Century (2040-2069),35.748,29.783,32.292,Lewistown,tasmin
"Middle of the Road
(SSP2-4.5)",Aug,End-of-Century (2070-2099),61.915,55.333,59.607,Lewistown,tasmin
"Middle of the Road
(SSP2-4.5)",Aug,Mid Century (2040-2069),60.111,52.833,56.22,Lewistown,tasmin
"Middle of the Road
(SSP2-4.5)",Dec,End-of-Century (2070-2099),31.532,11.967,22.567,Lewistown,tasmin
"Middle of the Road
(SSP2-4.5)",Dec,Mid Century (2040-2069),27.544,7.952,18.646,Lewistown,tasmin
"Middle of the Road
(SSP2-4.5)",Feb,End-of-Century (2070-2099),28.046,15.752,23.102,Lewistown,tasmin
"Middle of the Road
(SSP2-4.5)",Feb,Mid Century (2040-2069),27.284,11.612,20.76,Lewistown,tasmin
"Middle of the Road
(SSP2-4.5)",Jan,End-of-Century (2070-2099),26.611,12.617,20.4,Lewistown,tasmin
"Middle of the Road
(SSP2-4.5)",Jan,Mid Century (2040-2069),25.924,9.131,17.24,Lewistown,tasmin
"Middle of the Road
(SSP2-4.5)",Jul,End-of-Century (2070-2099),62.946,57.483,59.125,Lewistown,tasmin
"Middle of the Road
(SSP2-4.5)",Jul,Mid Century (2040-2069),60.595,53.89,57.448,Lewistown,tasmin
"Middle of the Road
(SSP2-4.5)",Jun,End-of-Century (2070-2099),56.892,48.289,51.687,Lewistown,tasmin
"Middle of the Road
(SSP2-4.5)",Jun,Mid Century (2040-2069),54.682,47.72,51.052,Lewistown,tasmin
"Middle of the Road
(SSP2-4.5)",Mar,End-of-Century (2070-2099),28.969,22.938,26.514,Lewistown,tasmin
"Middle of the Road
(SSP2-4.5)",Mar,Mid Century (2040-2069),28.414,20.789,25.384,Lewistown,tasmin
"Middle of the Road
(SSP2-4.5)",May,End-of-Century (2070-2099),47.159,41.465,43.909,Lewistown,tasmin
"Middle of the Road
(SSP2-4.5)",May,Mid Century (2040-2069),46.117,39.214,42.341,Lewistown,tasmin
"Middle of the Road
(SSP2-4.5)",Nov,End-of-Century (2070-2099),32.606,24.651,28.65,Lewistown,tasmin
"Middle of the Road
(SSP2-4.5)",Nov,Mid Century (2040-2069),31.772,19.891,27.007,Lewistown,tasmin
"Middle of the Road
(SSP2-4.5)",Oct,End-of-Century (2070-2099),42.602,33.611,38.069,Lewistown,tasmin
"Middle of the Road
(SSP2-4.5)",Oct,Mid Century (2040-2069),41.831,33.044,36.698,Lewistown,tasmin
"Middle of the Road
(SSP2-4.5)",Sep,End-of-Century (2070-2099),52.483,44.904,50.661,Lewistown,tasmin
"Middle of the Road
(SSP2-4.5)",Sep,Mid Century (2040-2069),51.443,43.913,47.328,Lewistown,tasmin
"High Emissions
(SSP3-7.0)",Apr,End-of-Century (2070-2099),39.323,32.377,35.319,Lewistown,tasmin
"High Emissions
(SSP3-7.0)",Apr,Mid Century (2040-2069),36.039,30.193,33.245,Lewistown,tasmin
"High Emissions
(SSP3-7.0)",Aug,End-of-Century (2070-2099),69.044,59.765,64.372,Lewistown,tasmin
"High Emissions
(SSP3-7.0)",Aug,Mid Century (2040-2069),61.154,54.353,57.582,Lewistown,tasmin
"High Emissions
(SSP3-7.0)",Dec,End-of-Century (2070-2099),32.049,18.658,24.017,Lewistown,tasmin
"High Emissions
(SSP3-7.0)",Dec,Mid Century (2040-2069),26.684,10.322,20.218,Lewistown,tasmin
"High Emissions
(SSP3-7.0)",Feb,End-of-Century (2070-2099),30.356,18.178,25.128,Lewistown,tasmin
"High Emissions
(SSP3-7.0)",Feb,Mid Century (2040-2069),27.855,12.057,21.295,Lewistown,tasmin
"High Emissions
(SSP3-7.0)",Jan,End-of-Century (2070-2099),30.534,10.796,21.141,Lewistown,tasmin
"High Emissions
(SSP3-7.0)",Jan,Mid Century (2040-2069),25.314,8.63,17.831,Lewistown,tasmin
"High Emissions
(SSP3-7.0)",Jul,End-of-Century (2070-2099),67.425,62.08,64.419,Lewistown,tasmin
"High Emissions
(SSP3-7.0)",Jul,Mid Century (2040-2069),61.85,54.774,57.983,Lewistown,tasmin
"High Emissions
(SSP3-7.0)",Jun,End-of-Century (2070-2099),58.953,52.366,56.442,Lewistown,tasmin
"High Emissions
(SSP3-7.0)",Jun,Mid Century (2040-2069),55.098,48.33,51.49,Lewistown,tasmin
"High Emissions
(SSP3-7.0)",Mar,End-of-Century (2070-2099),32.959,26.025,29.144,Lewistown,tasmin
"High Emissions
(SSP3-7.0)",Mar,Mid Century (2040-2069),29.746,21.032,25.944,Lewistown,tasmin
"High Emissions
(SSP3-7.0)",May,End-of-Century (2070-2099),48.99,43.37,46.325,Lewistown,tasmin
"High Emissions
(SSP3-7.0)",May,Mid Century (2040-2069),46.383,39.442,42.638,Lewistown,tasmin
"High Emissions
(SSP3-7.0)",Nov,End-of-Century (2070-2099),34.549,24.856,30.583,Lewistown,tasmin
"High Emissions
(SSP3-7.0)",Nov,Mid Century (2040-2069),31.372,21.512,27.318,Lewistown,tasmin
"High Emissions
(SSP3-7.0)",Oct,End-of-Century (2070-2099),45.467,39.417,41.745,Lewistown,tasmin
"High Emissions
(SSP3-7.0)",Oct,Mid Century (2040-2069),41.375,33.534,37.388,Lewistown,tasmin
"High Emissions
(SSP3-7.0)",Sep,End-of-Century (2070-2099),60.14,49.79,53.847,Lewistown,tasmin
"High Emissions
(SSP3-7.0)",Sep,Mid Century (2040-2069),52.342,44.928,48.384,Lewistown,tasmin
"Accelerating Emissions
(SSP5-8.5)",Apr,End-of-Century (2070-2099),40.183,35.397,37.685,Lewistown,tasmin
