year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,25.91,15.102,19.61,Missoula,con-dry
1951,Historical Emissions,25.334,15.39,17.932,Missoula,con-dry
1952,Historical Emissions,25.059,15.607,19.881,Missoula,con-dry
1953,Historical Emissions,26.656,14.568,22.373,Missoula,con-dry
1954,Historical Emissions,25.804,12.971,17.415,Missoula,con-dry
1955,Historical Emissions,27.062,16.734,19.297,Missoula,con-dry
1956,Historical Emissions,32.283,16.964,18.72,Missoula,con-dry
1957,Historical Emissions,26.122,12.393,18.119,Missoula,con-dry
1958,Historical Emissions,20.729,12.305,18.958,Missoula,con-dry
1959,Historical Emissions,17.19,12.229,14.678,Missoula,con-dry
1960,Historical Emissions,20.734,13.054,16.864,Missoula,con-dry
1961,Historical Emissions,24.964,13.861,19.025,Missoula,con-dry
1962,Historical Emissions,35.322,12.581,16.178,Missoula,con-dry
1963,Historical Emissions,21.036,15.313,17.669,Missoula,con-dry
1964,Historical Emissions,24.758,15.856,18.22,Missoula,con-dry
1965,Historical Emissions,30.793,16.317,21.627,Missoula,con-dry
1966,Historical Emissions,25.993,12.221,18.89,Missoula,con-dry
1967,Historical Emissions,26.122,13.907,20.441,Missoula,con-dry
1968,Historical Emissions,20.939,15.376,17.873,Missoula,con-dry
1969,Historical Emissions,22.316,15.758,17.203,Missoula,con-dry
1970,Historical Emissions,21.144,13.941,18.881,Missoula,con-dry
1971,Historical Emissions,27.093,12.668,17.398,Missoula,con-dry
1972,Historical Emissions,23.682,15.252,19.881,Missoula,con-dry
1973,Historical Emissions,25.539,13.303,19.076,Missoula,con-dry
1974,Historical Emissions,29.336,12.991,17.788,Missoula,con-dry
1975,Historical Emissions,23.539,14.598,19.186,Missoula,con-dry
1976,Historical Emissions,32.932,16.508,19.983,Missoula,con-dry
1977,Historical Emissions,22.822,13.432,16.127,Missoula,con-dry
1978,Historical Emissions,21.3,12.871,17.839,Missoula,con-dry
1979,Historical Emissions,28.512,18.216,20.695,Missoula,con-dry
1980,Historical Emissions,23.761,13.022,19.602,Missoula,con-dry
1981,Historical Emissions,21.443,13.77,20.22,Missoula,con-dry
1982,Historical Emissions,20.766,12.609,16.169,Missoula,con-dry
1983,Historical Emissions,32.383,16.261,19.644,Missoula,con-dry
1984,Historical Emissions,20.633,14.073,17.025,Missoula,con-dry
1985,Historical Emissions,22.487,15.909,17.246,Missoula,con-dry
1986,Historical Emissions,24.325,14.41,18.627,Missoula,con-dry
1987,Historical Emissions,24.381,14.073,20.763,Missoula,con-dry
1988,Historical Emissions,23.722,14.686,18.89,Missoula,con-dry
1989,Historical Emissions,25.35,13.61,16.364,Missoula,con-dry
1990,Historical Emissions,27.263,12.151,19.466,Missoula,con-dry
1991,Historical Emissions,29.302,14.727,21.89,Missoula,con-dry
1992,Historical Emissions,38.609,16.707,22.907,Missoula,con-dry
1993,Historical Emissions,21.978,13.929,18.407,Missoula,con-dry
1994,Historical Emissions,22.315,14.141,18.856,Missoula,con-dry
1995,Historical Emissions,20.649,15.993,16.898,Missoula,con-dry
1996,Historical Emissions,39.66,14.725,24.771,Missoula,con-dry
1997,Historical Emissions,23.583,14.964,18.619,Missoula,con-dry
1998,Historical Emissions,26.822,13.393,18.415,Missoula,con-dry
1999,Historical Emissions,23.617,13.947,18.864,Missoula,con-dry
2000,Historical Emissions,25.39,15.249,20.068,Missoula,con-dry
2001,Historical Emissions,21.863,13.705,16.712,Missoula,con-dry
2002,Historical Emissions,27.181,13.573,15.661,Missoula,con-dry
2003,Historical Emissions,24.108,12.841,18.831,Missoula,con-dry
2004,Historical Emissions,29.277,17.456,19.992,Missoula,con-dry
2005,Historical Emissions,34.588,14.927,19.729,Missoula,con-dry
2006,Historical Emissions,22.359,16.956,19.788,Missoula,con-dry
2007,Historical Emissions,22.969,15.175,17.085,Missoula,con-dry
2008,Historical Emissions,23.573,14.182,20.661,Missoula,con-dry
2009,Historical Emissions,21.729,13.335,19.017,Missoula,con-dry
2010,Historical Emissions,23.236,14.729,19.178,Missoula,con-dry
2011,Historical Emissions,22.291,14.661,18.915,Missoula,con-dry
2012,Historical Emissions,20.846,16.01,17.695,Missoula,con-dry
2013,Historical Emissions,25.788,14.733,22.364,Missoula,con-dry
2014,Historical Emissions,35.573,16.041,18.229,Missoula,con-dry
2015,"Moderating Emissions
(SSP1-2.6)",28.56,15.932,20.627,Missoula,con-dry
2015,"Middle of the Road
(SSP2-4.5)",39.47,16.653,22.78,Missoula,con-dry
2015,"High Emissions
(SSP3-7.0)",25.465,15.749,20.195,Missoula,con-dry
2015,"Accelerating Emissions
(SSP5-8.5)",28.573,13.766,18.263,Missoula,con-dry
2016,"Moderating Emissions
(SSP1-2.6)",28.395,13.948,22.415,Missoula,con-dry
2016,"Middle of the Road
(SSP2-4.5)",24.853,17.022,19.89,Missoula,con-dry
2016,"High Emissions
(SSP3-7.0)",29.342,14.6,22.712,Missoula,con-dry
2016,"Accelerating Emissions
(SSP5-8.5)",32.668,15.939,20.703,Missoula,con-dry
2017,"Moderating Emissions
(SSP1-2.6)",30.289,13.63,17.966,Missoula,con-dry
2017,"Middle of the Road
(SSP2-4.5)",27.153,16.898,18.585,Missoula,con-dry
2017,"High Emissions
(SSP3-7.0)",25.534,15.8,22.39,Missoula,con-dry
2017,"Accelerating Emissions
(SSP5-8.5)",21.859,16.427,19.958,Missoula,con-dry
2018,"Moderating Emissions
(SSP1-2.6)",30.453,15.614,20.576,Missoula,con-dry
2018,"Middle of the Road
(SSP2-4.5)",24.988,15.649,17.322,Missoula,con-dry
2018,"High Emissions
(SSP3-7.0)",24.383,13.199,18.161,Missoula,con-dry
2018,"Accelerating Emissions
(SSP5-8.5)",28.246,13.156,23.449,Missoula,con-dry
2019,"Moderating Emissions
(SSP1-2.6)",32.893,17.419,26.847,Missoula,con-dry
2019,"Middle of the Road
(SSP2-4.5)",25.72,13.085,18.246,Missoula,con-dry
2019,"High Emissions
(SSP3-7.0)",26.697,13.22,22.695,Missoula,con-dry
2019,"Accelerating Emissions
(SSP5-8.5)",26.487,13.158,22.441,Missoula,con-dry
2020,"Moderating Emissions
(SSP1-2.6)",28.256,15.624,20.144,Missoula,con-dry
2020,"Middle of the Road
(SSP2-4.5)",20.087,14.743,17.042,Missoula,con-dry
2020,"High Emissions
(SSP3-7.0)",25.58,16.213,17.932,Missoula,con-dry
2020,"Accelerating Emissions
(SSP5-8.5)",22.734,14.471,18.542,Missoula,con-dry
2021,"Moderating Emissions
(SSP1-2.6)",33.953,16.215,22.466,Missoula,con-dry
2021,"Middle of the Road
(SSP2-4.5)",29.019,18.559,25.034,Missoula,con-dry
2021,"High Emissions
(SSP3-7.0)",34.176,13.752,21.186,Missoula,con-dry
2021,"Accelerating Emissions
(SSP5-8.5)",23.412,15.185,19.153,Missoula,con-dry
2022,"Moderating Emissions
(SSP1-2.6)",23.585,14.798,18.763,Missoula,con-dry
2022,"Middle of the Road
(SSP2-4.5)",22.519,13.454,18.161,Missoula,con-dry
2022,"High Emissions
(SSP3-7.0)",22.556,13.832,17.127,Missoula,con-dry
2022,"Accelerating Emissions
(SSP5-8.5)",22.09,13.753,16.542,Missoula,con-dry
2023,"Moderating Emissions
(SSP1-2.6)",23.303,13.47,19.347,Missoula,con-dry
2023,"Middle of the Road
(SSP2-4.5)",28.783,16.871,21.898,Missoula,con-dry
2023,"High Emissions
(SSP3-7.0)",27.53,14.402,19.915,Missoula,con-dry
2023,"Accelerating Emissions
(SSP5-8.5)",22.049,12.445,14.763,Missoula,con-dry
2024,"Moderating Emissions
(SSP1-2.6)",25.408,13.52,19.356,Missoula,con-dry
2024,"Middle of the Road
(SSP2-4.5)",33.929,14.405,21.093,Missoula,con-dry
2024,"High Emissions
(SSP3-7.0)",30,15.436,19.364,Missoula,con-dry
2024,"Accelerating Emissions
(SSP5-8.5)",27.884,13.882,20.178,Missoula,con-dry
2025,"Moderating Emissions
(SSP1-2.6)",30.554,15.942,19,Missoula,con-dry
