scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),2.331,0.863,1.53,Butte,pr
Historical Emissions,Aug,Mid Century (2040-2069),2.408,0.389,1.135,Butte,pr
Historical Emissions,Dec,Mid Century (2040-2069),1.57,0.411,0.907,Butte,pr
Historical Emissions,Feb,Mid Century (2040-2069),1.352,0.374,0.746,Butte,pr
Historical Emissions,Jan,Mid Century (2040-2069),1.759,0.461,1.007,Butte,pr
Historical Emissions,Jul,Mid Century (2040-2069),2.297,0.363,1.192,Butte,pr
Historical Emissions,Jun,Mid Century (2040-2069),4.23,1.313,2.644,Butte,pr
Historical Emissions,Mar,Mid Century (2040-2069),1.635,0.605,1.067,Butte,pr
Historical Emissions,May,Mid Century (2040-2069),3.9,1.435,2.55,Butte,pr
Historical Emissions,Nov,Mid Century (2040-2069),1.627,0.501,0.973,Butte,pr
Historical Emissions,Oct,Mid Century (2040-2069),2.124,0.422,1.064,Butte,pr
Historical Emissions,Sep,Mid Century (2040-2069),2.516,0.434,1.316,Butte,pr
Historical Emissions,Apr,End-of-Century (2070-2099),2.331,0.863,1.53,Butte,pr
Historical Emissions,Aug,End-of-Century (2070-2099),2.408,0.389,1.135,Butte,pr
Historical Emissions,Dec,End-of-Century (2070-2099),1.57,0.411,0.907,Butte,pr
Historical Emissions,Feb,End-of-Century (2070-2099),1.352,0.374,0.746,Butte,pr
Historical Emissions,Jan,End-of-Century (2070-2099),1.759,0.461,1.007,Butte,pr
Historical Emissions,Jul,End-of-Century (2070-2099),2.297,0.363,1.192,Butte,pr
Historical Emissions,Jun,End-of-Century (2070-2099),4.23,1.313,2.644,Butte,pr
Historical Emissions,Mar,End-of-Century (2070-2099),1.635,0.605,1.067,Butte,pr
Historical Emissions,May,End-of-Century (2070-2099),3.9,1.435,2.55,Butte,pr
Historical Emissions,Nov,End-of-Century (2070-2099),1.627,0.501,0.973,Butte,pr
Historical Emissions,Oct,End-of-Century (2070-2099),2.124,0.422,1.064,Butte,pr
Historical Emissions,Sep,End-of-Century (2070-2099),2.516,0.434,1.316,Butte,pr
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),2.688,1.023,1.909,Butte,pr
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),2.759,0.964,1.681,Butte,pr
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),2.38,0.348,1.25,Butte,pr
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),2.461,0.329,1.144,Butte,pr
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),1.486,0.334,1.039,Butte,pr
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),1.723,0.473,0.943,Butte,pr
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),1.246,0.391,0.707,Butte,pr
"Moderating Emissions
(SSP1-2.6)",Feb,Mid Century (2040-2069),1.342,0.377,0.814,Butte,pr
