year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,30.217,27.168,28.528,Fort Peck,tasmin
1951,Historical Emissions,30.25,27.016,28.717,Fort Peck,tasmin
1952,Historical Emissions,30.502,26.642,28.945,Fort Peck,tasmin
1953,Historical Emissions,29.524,25.931,28.663,Fort Peck,tasmin
1954,Historical Emissions,31.904,24.959,27.757,Fort Peck,tasmin
1955,Historical Emissions,31.226,27.654,28.562,Fort Peck,tasmin
1956,Historical Emissions,31.129,28.044,29.056,Fort Peck,tasmin
1957,Historical Emissions,31.696,28.202,29.557,Fort Peck,tasmin
1958,Historical Emissions,31.611,25.877,28.907,Fort Peck,tasmin
1959,Historical Emissions,28.86,25.591,27.943,Fort Peck,tasmin
1960,Historical Emissions,30.826,24.699,28.9,Fort Peck,tasmin
1961,Historical Emissions,31.143,26.79,29.489,Fort Peck,tasmin
1962,Historical Emissions,29.33,26.358,27.9,Fort Peck,tasmin
1963,Historical Emissions,29.468,27.256,28.214,Fort Peck,tasmin
1964,Historical Emissions,30.389,27.077,29.619,Fort Peck,tasmin
1965,Historical Emissions,29.706,26.581,28.643,Fort Peck,tasmin
1966,Historical Emissions,30.911,26.732,28.447,Fort Peck,tasmin
1967,Historical Emissions,29.11,26.432,28.561,Fort Peck,tasmin
1968,Historical Emissions,28.437,25.387,27.585,Fort Peck,tasmin
1969,Historical Emissions,29.998,26.376,28.531,Fort Peck,tasmin
1970,Historical Emissions,30.879,27.5,28.242,Fort Peck,tasmin
1971,Historical Emissions,32.495,29.04,30.256,Fort Peck,tasmin
1972,Historical Emissions,30.582,26.692,28.891,Fort Peck,tasmin
1973,Historical Emissions,30.258,27.05,29.054,Fort Peck,tasmin
1974,Historical Emissions,31.271,26.017,29.311,Fort Peck,tasmin
1975,Historical Emissions,30.375,24.932,29.462,Fort Peck,tasmin
1976,Historical Emissions,29.987,26.154,28.6,Fort Peck,tasmin
1977,Historical Emissions,31.462,27.75,29.916,Fort Peck,tasmin
1978,Historical Emissions,30.44,26.68,28.512,Fort Peck,tasmin
1979,Historical Emissions,32.256,26.723,29.633,Fort Peck,tasmin
1980,Historical Emissions,29.893,26.924,28.049,Fort Peck,tasmin
1981,Historical Emissions,30.601,28.459,29.073,Fort Peck,tasmin
1982,Historical Emissions,30.356,28.172,28.753,Fort Peck,tasmin
1983,Historical Emissions,31.017,26.148,29.028,Fort Peck,tasmin
1984,Historical Emissions,30.946,27.55,29.009,Fort Peck,tasmin
1985,Historical Emissions,31.535,28.026,29.62,Fort Peck,tasmin
1986,Historical Emissions,29.425,27.198,28.709,Fort Peck,tasmin
1987,Historical Emissions,30.933,24.812,28.364,Fort Peck,tasmin
1988,Historical Emissions,30.702,26.633,29.468,Fort Peck,tasmin
1989,Historical Emissions,30.833,27.778,29.973,Fort Peck,tasmin
1990,Historical Emissions,32.599,28.926,30.8,Fort Peck,tasmin
1991,Historical Emissions,31.445,27.393,28.763,Fort Peck,tasmin
1992,Historical Emissions,31.427,27.193,28.547,Fort Peck,tasmin
1993,Historical Emissions,31.618,27.719,29.337,Fort Peck,tasmin
1994,Historical Emissions,31.429,28.781,30.296,Fort Peck,tasmin
1995,Historical Emissions,31.744,27.502,29.335,Fort Peck,tasmin
1996,Historical Emissions,31.972,27.33,29.717,Fort Peck,tasmin
1997,Historical Emissions,32.406,28.34,30.258,Fort Peck,tasmin
1998,Historical Emissions,32.032,27.058,28.937,Fort Peck,tasmin
1999,Historical Emissions,32.513,28.97,31.623,Fort Peck,tasmin
2000,Historical Emissions,31.644,29.075,29.945,Fort Peck,tasmin
2001,Historical Emissions,32.043,28.211,30.564,Fort Peck,tasmin
2002,Historical Emissions,32.544,29.021,30.189,Fort Peck,tasmin
2003,Historical Emissions,32.692,29.663,30.416,Fort Peck,tasmin
2004,Historical Emissions,33.058,29.555,30.927,Fort Peck,tasmin
2005,Historical Emissions,34.313,28.826,31.401,Fort Peck,tasmin
2006,Historical Emissions,33.084,27.795,30.51,Fort Peck,tasmin
2007,Historical Emissions,31.647,30.621,31.37,Fort Peck,tasmin
2008,Historical Emissions,32.192,29.33,31.325,Fort Peck,tasmin
2009,Historical Emissions,31.912,29.761,31.072,Fort Peck,tasmin
2010,Historical Emissions,32.458,29.42,30.462,Fort Peck,tasmin
2011,Historical Emissions,33.548,30.38,31.042,Fort Peck,tasmin
2012,Historical Emissions,32.162,30.112,30.99,Fort Peck,tasmin
2013,Historical Emissions,33.143,29.13,30.533,Fort Peck,tasmin
2014,Historical Emissions,34.07,30.415,31.271,Fort Peck,tasmin
2015,"Moderating Emissions
(SSP1-2.6)",34.341,29.485,31.354,Fort Peck,tasmin
2015,"Middle of the Road
(SSP2-4.5)",33.036,29.065,30.956,Fort Peck,tasmin
2015,"High Emissions
(SSP3-7.0)",32.978,29.742,31.071,Fort Peck,tasmin
2015,"Accelerating Emissions
(SSP5-8.5)",32.332,29.732,30.472,Fort Peck,tasmin
2016,"Moderating Emissions
(SSP1-2.6)",34.536,30.417,32.474,Fort Peck,tasmin
2016,"Middle of the Road
(SSP2-4.5)",34.022,29.553,31.203,Fort Peck,tasmin
2016,"High Emissions
(SSP3-7.0)",34.97,28.538,31.079,Fort Peck,tasmin
2016,"Accelerating Emissions
(SSP5-8.5)",32.526,30.297,31.834,Fort Peck,tasmin
2017,"Moderating Emissions
(SSP1-2.6)",33.762,29.567,30.987,Fort Peck,tasmin
2017,"Middle of the Road
(SSP2-4.5)",34.228,28.536,30.965,Fort Peck,tasmin
2017,"High Emissions
(SSP3-7.0)",34.326,30.858,31.236,Fort Peck,tasmin
2017,"Accelerating Emissions
(SSP5-8.5)",32.979,29.612,31.337,Fort Peck,tasmin
2018,"Moderating Emissions
(SSP1-2.6)",32.391,29.885,31.402,Fort Peck,tasmin
2018,"Middle of the Road
(SSP2-4.5)",33.556,30.375,31.036,Fort Peck,tasmin
2018,"High Emissions
(SSP3-7.0)",35.094,29.879,30.653,Fort Peck,tasmin
2018,"Accelerating Emissions
(SSP5-8.5)",33.976,28.762,31.656,Fort Peck,tasmin
2019,"Moderating Emissions
(SSP1-2.6)",34.295,30.457,32.638,Fort Peck,tasmin
2019,"Middle of the Road
(SSP2-4.5)",32.821,28.804,30.64,Fort Peck,tasmin
2019,"High Emissions
(SSP3-7.0)",34.346,29.798,31.397,Fort Peck,tasmin
2019,"Accelerating Emissions
(SSP5-8.5)",34.728,31.416,33.393,Fort Peck,tasmin
2020,"Moderating Emissions
(SSP1-2.6)",34.276,29.262,33.009,Fort Peck,tasmin
2020,"Middle of the Road
(SSP2-4.5)",32.564,29.602,30.83,Fort Peck,tasmin
2020,"High Emissions
(SSP3-7.0)",33.597,30.347,31.724,Fort Peck,tasmin
2020,"Accelerating Emissions
(SSP5-8.5)",34.18,30.702,32.174,Fort Peck,tasmin
2021,"Moderating Emissions
(SSP1-2.6)",34.413,30.24,31.829,Fort Peck,tasmin
2021,"Middle of the Road
(SSP2-4.5)",33.244,30.276,31.438,Fort Peck,tasmin
2021,"High Emissions
(SSP3-7.0)",34.724,30.353,32.374,Fort Peck,tasmin
2021,"Accelerating Emissions
(SSP5-8.5)",33.694,29.737,32.311,Fort Peck,tasmin
2022,"Moderating Emissions
(SSP1-2.6)",33.473,30.566,31.857,Fort Peck,tasmin
2022,"Middle of the Road
(SSP2-4.5)",34.159,30.742,32.507,Fort Peck,tasmin
2022,"High Emissions
(SSP3-7.0)",33.925,31.366,32.081,Fort Peck,tasmin
2022,"Accelerating Emissions
(SSP5-8.5)",35.133,30.736,32.178,Fort Peck,tasmin
2023,"Moderating Emissions
(SSP1-2.6)",33.224,30.695,31.757,Fort Peck,tasmin
2023,"Middle of the Road
(SSP2-4.5)",33.616,31.295,32.099,Fort Peck,tasmin
2023,"High Emissions
(SSP3-7.0)",36.431,30.425,32.63,Fort Peck,tasmin
2023,"Accelerating Emissions
(SSP5-8.5)",32.944,29.123,29.983,Fort Peck,tasmin
2024,"Moderating Emissions
(SSP1-2.6)",34.518,30.356,32.239,Fort Peck,tasmin
2024,"Middle of the Road
(SSP2-4.5)",33.047,30.257,31.845,Fort Peck,tasmin
2024,"High Emissions
(SSP3-7.0)",35.811,29.985,31.74,Fort Peck,tasmin
2024,"Accelerating Emissions
(SSP5-8.5)",35.814,29.794,32.537,Fort Peck,tasmin
2025,"Moderating Emissions
(SSP1-2.6)",34.044,30.845,33.058,Fort Peck,tasmin
2025,"Middle of the Road
(SSP2-4.5)",34.197,30.277,31.841,Fort Peck,tasmin
2025,"High Emissions
(SSP3-7.0)",34.752,31.125,32.619,Fort Peck,tasmin
2025,"Accelerating Emissions
(SSP5-8.5)",35.754,31.166,33.195,Fort Peck,tasmin
2026,"Moderating Emissions
(SSP1-2.6)",33.841,30.576,31.54,Fort Peck,tasmin
2026,"Middle of the Road
(SSP2-4.5)",34.377,30.345,32.801,Fort Peck,tasmin
2026,"High Emissions
(SSP3-7.0)",35.766,29.13,32.475,Fort Peck,tasmin
2026,"Accelerating Emissions
(SSP5-8.5)",34.217,30.629,32.959,Fort Peck,tasmin
2027,"Moderating Emissions
(SSP1-2.6)",35.229,29.953,31.85,Fort Peck,tasmin
2027,"Middle of the Road
(SSP2-4.5)",34.881,31.681,33.633,Fort Peck,tasmin
2027,"High Emissions
(SSP3-7.0)",34.437,30.331,32.708,Fort Peck,tasmin
2027,"Accelerating Emissions
(SSP5-8.5)",33.935,31.643,32.463,Fort Peck,tasmin
2028,"Moderating Emissions
(SSP1-2.6)",34.834,31.106,33.563,Fort Peck,tasmin
2028,"Middle of the Road
(SSP2-4.5)",35.006,29.902,32.596,Fort Peck,tasmin
2028,"High Emissions
(SSP3-7.0)",34.524,31.467,32.251,Fort Peck,tasmin
