scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),48.528,41.185,44.667,Crow,tas
Historical Emissions,Aug,Mid Century (2040-2069),73.886,67.1,70.642,Crow,tas
Historical Emissions,Dec,Mid Century (2040-2069),32.109,17.498,25.176,Crow,tas
Historical Emissions,Feb,Mid Century (2040-2069),35.014,22.058,29.165,Crow,tas
Historical Emissions,Jan,Mid Century (2040-2069),30.831,16.733,24.997,Crow,tas
Historical Emissions,Jul,Mid Century (2040-2069),75.449,68.028,71.983,Crow,tas
Historical Emissions,Jun,Mid Century (2040-2069),67.732,60.065,64.036,Crow,tas
Historical Emissions,Mar,Mid Century (2040-2069),39.952,30.639,36.285,Crow,tas
Historical Emissions,May,Mid Century (2040-2069),58.578,50.512,54.349,Crow,tas
Historical Emissions,Nov,Mid Century (2040-2069),40.253,29.33,34.858,Crow,tas
Historical Emissions,Oct,Mid Century (2040-2069),53.746,43,48.447,Crow,tas
Historical Emissions,Sep,Mid Century (2040-2069),65.288,56.441,60.881,Crow,tas
Historical Emissions,Apr,End-of-Century (2070-2099),48.528,41.185,44.667,Crow,tas
Historical Emissions,Aug,End-of-Century (2070-2099),73.886,67.1,70.642,Crow,tas
Historical Emissions,Dec,End-of-Century (2070-2099),32.109,17.498,25.176,Crow,tas
Historical Emissions,Feb,End-of-Century (2070-2099),35.014,22.058,29.165,Crow,tas
Historical Emissions,Jan,End-of-Century (2070-2099),30.831,16.733,24.997,Crow,tas
Historical Emissions,Jul,End-of-Century (2070-2099),75.449,68.028,71.983,Crow,tas
Historical Emissions,Jun,End-of-Century (2070-2099),67.732,60.065,64.036,Crow,tas
Historical Emissions,Mar,End-of-Century (2070-2099),39.952,30.639,36.285,Crow,tas
Historical Emissions,May,End-of-Century (2070-2099),58.578,50.512,54.349,Crow,tas
Historical Emissions,Nov,End-of-Century (2070-2099),40.253,29.33,34.858,Crow,tas
Historical Emissions,Oct,End-of-Century (2070-2099),53.746,43,48.447,Crow,tas
Historical Emissions,Sep,End-of-Century (2070-2099),65.288,56.441,60.881,Crow,tas
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),50.196,43.844,47.358,Crow,tas
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),50.882,43.316,47.058,Crow,tas
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),76.636,69.948,73.952,Crow,tas
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),76.806,70.506,73.556,Crow,tas
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),34.27,16.808,27.699,Crow,tas
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),34.819,20.725,28.995,Crow,tas
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),41.851,28.072,32.24,Crow,tas
"Moderating Emissions
(SSP1-2.6)",Feb,Mid Century (2040-2069),37.489,25.749,32.081,Crow,tas
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),36.619,20.816,29.455,Crow,tas
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),33.47,20.912,27.221,Crow,tas
"Moderating Emissions
(SSP1-2.6)",Jul,End-of-Century (2070-2099),77.832,69.91,75.505,Crow,tas
"Moderating Emissions
(SSP1-2.6)",Jul,Mid Century (2040-2069),78.431,71.098,74.364,Crow,tas
"Moderating Emissions
(SSP1-2.6)",Jun,End-of-Century (2070-2099),70.093,62.478,66.232,Crow,tas
"Moderating Emissions
(SSP1-2.6)",Jun,Mid Century (2040-2069),70.805,62.233,66.078,Crow,tas
"Moderating Emissions
(SSP1-2.6)",Mar,End-of-Century (2070-2099),41.24,33.602,38.211,Crow,tas
"Moderating Emissions
(SSP1-2.6)",Mar,Mid Century (2040-2069),43.207,33.93,38.367,Crow,tas
"Moderating Emissions
(SSP1-2.6)",May,End-of-Century (2070-2099),61.922,52.92,57.115,Crow,tas
"Moderating Emissions
(SSP1-2.6)",May,Mid Century (2040-2069),60.517,53.023,56.631,Crow,tas
"Moderating Emissions
(SSP1-2.6)",Nov,End-of-Century (2070-2099),39.787,29.749,37.468,Crow,tas
"Moderating Emissions
(SSP1-2.6)",Nov,Mid Century (2040-2069),41.676,32.436,37.332,Crow,tas
"Moderating Emissions
(SSP1-2.6)",Oct,End-of-Century (2070-2099),52.839,46.566,49.455,Crow,tas
"Moderating Emissions
(SSP1-2.6)",Oct,Mid Century (2040-2069),55.443,46.289,51.031,Crow,tas
"Moderating Emissions
(SSP1-2.6)",Sep,End-of-Century (2070-2099),69.261,58.808,62.712,Crow,tas
"Moderating Emissions
(SSP1-2.6)",Sep,Mid Century (2040-2069),68.055,59.86,63.778,Crow,tas
"Middle of the Road
(SSP2-4.5)",Apr,End-of-Century (2070-2099),52.226,44.787,47.667,Crow,tas
"Middle of the Road
(SSP2-4.5)",Apr,Mid Century (2040-2069),50.834,43.305,46.89,Crow,tas
"Middle of the Road
(SSP2-4.5)",Aug,End-of-Century (2070-2099),81.805,73.498,76.328,Crow,tas
"Middle of the Road
(SSP2-4.5)",Aug,Mid Century (2040-2069),78.336,70.803,74.246,Crow,tas
"Middle of the Road
(SSP2-4.5)",Dec,End-of-Century (2070-2099),39.489,25.081,30.539,Crow,tas
"Middle of the Road
(SSP2-4.5)",Dec,Mid Century (2040-2069),36.499,20.628,28.324,Crow,tas
"Middle of the Road
(SSP2-4.5)",Feb,End-of-Century (2070-2099),40.177,27.519,35.207,Crow,tas
"Middle of the Road
(SSP2-4.5)",Feb,Mid Century (2040-2069),38.058,25.14,31.487,Crow,tas
"Middle of the Road
(SSP2-4.5)",Jan,End-of-Century (2070-2099),33.752,26.531,30.939,Crow,tas
"Middle of the Road
(SSP2-4.5)",Jan,Mid Century (2040-2069),34.328,21.236,28.177,Crow,tas
"Middle of the Road
(SSP2-4.5)",Jul,End-of-Century (2070-2099),81.754,74.306,77.832,Crow,tas
"Middle of the Road
(SSP2-4.5)",Jul,Mid Century (2040-2069),79.725,71.725,75.923,Crow,tas
"Middle of the Road
(SSP2-4.5)",Jun,End-of-Century (2070-2099),73.001,63.879,67.815,Crow,tas
"Middle of the Road
(SSP2-4.5)",Jun,Mid Century (2040-2069),71.044,62.282,66.783,Crow,tas
"Middle of the Road
(SSP2-4.5)",Mar,End-of-Century (2070-2099),44.053,36.237,40.002,Crow,tas
"Middle of the Road
(SSP2-4.5)",Mar,Mid Century (2040-2069),42.562,33.783,38.194,Crow,tas
"Middle of the Road
(SSP2-4.5)",May,End-of-Century (2070-2099),62.074,55.738,58.787,Crow,tas
"Middle of the Road
(SSP2-4.5)",May,Mid Century (2040-2069),61.727,52.782,56.848,Crow,tas
"Middle of the Road
(SSP2-4.5)",Nov,End-of-Century (2070-2099),44.42,33.108,40.266,Crow,tas
"Middle of the Road
(SSP2-4.5)",Nov,Mid Century (2040-2069),42.311,30.857,37.892,Crow,tas
"Middle of the Road
(SSP2-4.5)",Oct,End-of-Century (2070-2099),57.905,46.71,53.933,Crow,tas
"Middle of the Road
(SSP2-4.5)",Oct,Mid Century (2040-2069),57.096,46.383,51.873,Crow,tas
"Middle of the Road
(SSP2-4.5)",Sep,End-of-Century (2070-2099),71.012,61.173,66.787,Crow,tas
"Middle of the Road
(SSP2-4.5)",Sep,Mid Century (2040-2069),69.095,59.918,64.316,Crow,tas
"High Emissions
(SSP3-7.0)",Apr,End-of-Century (2070-2099),53.509,46.563,49.608,Crow,tas
"High Emissions
(SSP3-7.0)",Apr,Mid Century (2040-2069),51.265,43.459,47.477,Crow,tas
"High Emissions
(SSP3-7.0)",Aug,End-of-Century (2070-2099),86.034,77.465,81.981,Crow,tas
"High Emissions
(SSP3-7.0)",Aug,Mid Century (2040-2069),78.954,71.73,75.621,Crow,tas
"High Emissions
(SSP3-7.0)",Dec,End-of-Century (2070-2099),40.018,27.552,33.485,Crow,tas
"High Emissions
(SSP3-7.0)",Dec,Mid Century (2040-2069),35.143,21.399,29.409,Crow,tas
"High Emissions
(SSP3-7.0)",Feb,End-of-Century (2070-2099),43.115,29.115,36.996,Crow,tas
"High Emissions
(SSP3-7.0)",Feb,Mid Century (2040-2069),38.81,25.333,33.011,Crow,tas
"High Emissions
(SSP3-7.0)",Jan,End-of-Century (2070-2099),38.992,23.085,29.583,Crow,tas
"High Emissions
(SSP3-7.0)",Jan,Mid Century (2040-2069),35.253,20.801,28.539,Crow,tas
"High Emissions
(SSP3-7.0)",Jul,End-of-Century (2070-2099),87.854,78.371,81.397,Crow,tas
"High Emissions
(SSP3-7.0)",Jul,Mid Century (2040-2069),79.833,72.482,75.805,Crow,tas
"High Emissions
(SSP3-7.0)",Jun,End-of-Century (2070-2099),76.433,69.541,71.754,Crow,tas
"High Emissions
(SSP3-7.0)",Jun,Mid Century (2040-2069),71.853,63.57,67.275,Crow,tas
"High Emissions
(SSP3-7.0)",Mar,End-of-Century (2070-2099),46.246,38.651,42.386,Crow,tas
"High Emissions
(SSP3-7.0)",Mar,Mid Century (2040-2069),42.991,34.304,38.637,Crow,tas
"High Emissions
(SSP3-7.0)",May,End-of-Century (2070-2099),65.34,58.619,61.101,Crow,tas
"High Emissions
(SSP3-7.0)",May,Mid Century (2040-2069),61.605,53.314,57.176,Crow,tas
"High Emissions
(SSP3-7.0)",Nov,End-of-Century (2070-2099),46.39,35.621,41.001,Crow,tas
"High Emissions
(SSP3-7.0)",Nov,Mid Century (2040-2069),42.39,32.425,38.288,Crow,tas
"High Emissions
(SSP3-7.0)",Oct,End-of-Century (2070-2099),62.395,51.11,55.482,Crow,tas
"High Emissions
(SSP3-7.0)",Oct,Mid Century (2040-2069),57.137,46.923,51.862,Crow,tas
"High Emissions
(SSP3-7.0)",Sep,End-of-Century (2070-2099),77.537,65.765,71.172,Crow,tas
"High Emissions
(SSP3-7.0)",Sep,Mid Century (2040-2069),70.384,61.367,65.25,Crow,tas
"Accelerating Emissions
(SSP5-8.5)",Apr,End-of-Century (2070-2099),54.296,49.005,52.098,Crow,tas
"Accelerating Emissions
(SSP5-8.5)",Apr,Mid Century (2040-2069),52.164,44.405,47.834,Crow,tas
"Accelerating Emissions
(SSP5-8.5)",Aug,End-of-Century (2070-2099),89.504,79.875,84.668,Crow,tas
"Accelerating Emissions
(SSP5-8.5)",Aug,Mid Century (2040-2069),80.686,72.295,76.479,Crow,tas
"Accelerating Emissions
(SSP5-8.5)",Dec,End-of-Century (2070-2099),42.785,29.933,34.767,Crow,tas
"Accelerating Emissions
(SSP5-8.5)",Dec,Mid Century (2040-2069),36.388,22.172,30.076,Crow,tas
"Accelerating Emissions
(SSP5-8.5)",Feb,End-of-Century (2070-2099),43.872,29.976,37.893,Crow,tas
"Accelerating Emissions
(SSP5-8.5)",Feb,Mid Century (2040-2069),39.437,26.347,32.787,Crow,tas
"Accelerating Emissions
(SSP5-8.5)",Jan,End-of-Century (2070-2099),40.045,26.052,33.252,Crow,tas
"Accelerating Emissions
(SSP5-8.5)",Jan,Mid Century (2040-2069),34.996,21.039,28.908,Crow,tas
