scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),14.665,4.829,9.133,Dillon,freeze-free
Historical Emissions,Aug,Mid Century (2040-2069),31,28.94,30.578,Dillon,freeze-free
Historical Emissions,Dec,Mid Century (2040-2069),5.126,0.222,2.011,Dillon,freeze-free
Historical Emissions,Feb,Mid Century (2040-2069),7.087,0.691,2.867,Dillon,freeze-free
Historical Emissions,Jan,Mid Century (2040-2069),6.06,0.178,2.089,Dillon,freeze-free
Historical Emissions,Jul,Mid Century (2040-2069),31,30.044,30.889,Dillon,freeze-free
Historical Emissions,Jun,Mid Century (2040-2069),29.6,24.715,27.467,Dillon,freeze-free
Historical Emissions,Mar,Mid Century (2040-2069),10.326,2.202,5.733,Dillon,freeze-free
Historical Emissions,May,Mid Century (2040-2069),24.831,15.046,19.633,Dillon,freeze-free
Historical Emissions,Nov,Mid Century (2040-2069),11.46,2.135,5.911,Dillon,freeze-free
Historical Emissions,Oct,Mid Century (2040-2069),19.637,8.782,13.756,Dillon,freeze-free
Historical Emissions,Sep,Mid Century (2040-2069),27.889,19.718,24.289,Dillon,freeze-free
Historical Emissions,Apr,End-of-Century (2070-2099),14.665,4.829,9.133,Dillon,freeze-free
Historical Emissions,Aug,End-of-Century (2070-2099),31,28.94,30.578,Dillon,freeze-free
Historical Emissions,Dec,End-of-Century (2070-2099),5.126,0.222,2.011,Dillon,freeze-free
Historical Emissions,Feb,End-of-Century (2070-2099),7.087,0.691,2.867,Dillon,freeze-free
Historical Emissions,Jan,End-of-Century (2070-2099),6.06,0.178,2.089,Dillon,freeze-free
Historical Emissions,Jul,End-of-Century (2070-2099),31,30.044,30.889,Dillon,freeze-free
Historical Emissions,Jun,End-of-Century (2070-2099),29.6,24.715,27.467,Dillon,freeze-free
Historical Emissions,Mar,End-of-Century (2070-2099),10.326,2.202,5.733,Dillon,freeze-free
Historical Emissions,May,End-of-Century (2070-2099),24.831,15.046,19.633,Dillon,freeze-free
Historical Emissions,Nov,End-of-Century (2070-2099),11.46,2.135,5.911,Dillon,freeze-free
Historical Emissions,Oct,End-of-Century (2070-2099),19.637,8.782,13.756,Dillon,freeze-free
Historical Emissions,Sep,End-of-Century (2070-2099),27.889,19.718,24.289,Dillon,freeze-free
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),17.882,7.722,10.366,Dillon,freeze-free
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),16.646,6.415,11.367,Dillon,freeze-free
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),31,29.802,30.989,Dillon,freeze-free
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),31,30.196,30.989,Dillon,freeze-free
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),7.825,0.398,2.689,Dillon,freeze-free
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),8.251,0.954,3.778,Dillon,freeze-free
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),9.113,1.395,4.489,Dillon,freeze-free
"Moderating Emissions
(SSP1-2.6)",Feb,Mid Century (2040-2069),9.211,1.287,4.567,Dillon,freeze-free
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),7.004,0.258,2.878,Dillon,freeze-free
