scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),2.115,0.798,1.37,Dillon,pr
Historical Emissions,Aug,Mid Century (2040-2069),2.11,0.237,0.962,Dillon,pr
Historical Emissions,Dec,Mid Century (2040-2069),1.704,0.409,0.934,Dillon,pr
Historical Emissions,Feb,Mid Century (2040-2069),1.48,0.348,0.763,Dillon,pr
Historical Emissions,Jan,Mid Century (2040-2069),1.791,0.431,1.026,Dillon,pr
Historical Emissions,Jul,Mid Century (2040-2069),2.181,0.218,0.938,Dillon,pr
Historical Emissions,Jun,Mid Century (2040-2069),3.637,1.016,2.191,Dillon,pr
Historical Emissions,Mar,Mid Century (2040-2069),1.629,0.578,1.02,Dillon,pr
Historical Emissions,May,Mid Century (2040-2069),3.364,1.243,2.211,Dillon,pr
Historical Emissions,Nov,Mid Century (2040-2069),1.809,0.506,1.028,Dillon,pr
Historical Emissions,Oct,Mid Century (2040-2069),1.977,0.363,0.963,Dillon,pr
Historical Emissions,Sep,Mid Century (2040-2069),2.167,0.327,1.114,Dillon,pr
Historical Emissions,Apr,End-of-Century (2070-2099),2.115,0.798,1.37,Dillon,pr
Historical Emissions,Aug,End-of-Century (2070-2099),2.11,0.237,0.962,Dillon,pr
Historical Emissions,Dec,End-of-Century (2070-2099),1.704,0.409,0.934,Dillon,pr
Historical Emissions,Feb,End-of-Century (2070-2099),1.48,0.348,0.763,Dillon,pr
Historical Emissions,Jan,End-of-Century (2070-2099),1.791,0.431,1.026,Dillon,pr
Historical Emissions,Jul,End-of-Century (2070-2099),2.181,0.218,0.938,Dillon,pr
Historical Emissions,Jun,End-of-Century (2070-2099),3.637,1.016,2.191,Dillon,pr
Historical Emissions,Mar,End-of-Century (2070-2099),1.629,0.578,1.02,Dillon,pr
Historical Emissions,May,End-of-Century (2070-2099),3.364,1.243,2.211,Dillon,pr
Historical Emissions,Nov,End-of-Century (2070-2099),1.809,0.506,1.028,Dillon,pr
Historical Emissions,Oct,End-of-Century (2070-2099),1.977,0.363,0.963,Dillon,pr
