year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,14.157,9.099,10.875,Rocky Boy's,pr
1951,Historical Emissions,14.447,9.464,11.422,Rocky Boy's,pr
1952,Historical Emissions,15.387,10.391,12.742,Rocky Boy's,pr
1953,Historical Emissions,15.039,9.871,12.922,Rocky Boy's,pr
1954,Historical Emissions,17.428,13.271,13.859,Rocky Boy's,pr
1955,Historical Emissions,17.613,7.612,13.791,Rocky Boy's,pr
1956,Historical Emissions,15.588,8.893,11.067,Rocky Boy's,pr
1957,Historical Emissions,16.081,9.337,13.677,Rocky Boy's,pr
1958,Historical Emissions,17.231,13.004,15.424,Rocky Boy's,pr
1959,Historical Emissions,17.022,10.393,14.431,Rocky Boy's,pr
1960,Historical Emissions,17.221,10.727,13.096,Rocky Boy's,pr
1961,Historical Emissions,16.067,11.176,12.832,Rocky Boy's,pr
1962,Historical Emissions,17.706,10.293,15.044,Rocky Boy's,pr
1963,Historical Emissions,16.166,12.319,14.018,Rocky Boy's,pr
1964,Historical Emissions,15.032,8.816,12.577,Rocky Boy's,pr
1965,Historical Emissions,13.38,11.703,12.331,Rocky Boy's,pr
1966,Historical Emissions,15.643,10.6,13.74,Rocky Boy's,pr
1967,Historical Emissions,16.345,9.918,13.624,Rocky Boy's,pr
1968,Historical Emissions,16.619,12.172,13.876,Rocky Boy's,pr
1969,Historical Emissions,14.938,9.155,12.254,Rocky Boy's,pr
1970,Historical Emissions,16.264,10.29,13.215,Rocky Boy's,pr
1971,Historical Emissions,13.971,9.18,12.048,Rocky Boy's,pr
1972,Historical Emissions,15.08,10.884,13.286,Rocky Boy's,pr
1973,Historical Emissions,15.395,10.502,14.132,Rocky Boy's,pr
1974,Historical Emissions,16.227,8.876,12.031,Rocky Boy's,pr
1975,Historical Emissions,15.207,11.268,12.754,Rocky Boy's,pr
1976,Historical Emissions,16.072,10.739,12.682,Rocky Boy's,pr
1977,Historical Emissions,17.533,10.728,14.818,Rocky Boy's,pr
1978,Historical Emissions,17.651,12.585,15.618,Rocky Boy's,pr
1979,Historical Emissions,18.371,11.277,12.945,Rocky Boy's,pr
1980,Historical Emissions,15.48,9.941,13.14,Rocky Boy's,pr
1981,Historical Emissions,16.57,9.831,14.286,Rocky Boy's,pr
1982,Historical Emissions,16.462,10.971,12.284,Rocky Boy's,pr
1983,Historical Emissions,15.661,11.073,12.975,Rocky Boy's,pr
1984,Historical Emissions,16.205,10.283,14.524,Rocky Boy's,pr
1985,Historical Emissions,16.618,10.51,12.968,Rocky Boy's,pr
1986,Historical Emissions,16.5,12.628,14.345,Rocky Boy's,pr
1987,Historical Emissions,15.745,9.886,14.348,Rocky Boy's,pr
1988,Historical Emissions,17.531,12.228,13.649,Rocky Boy's,pr
1989,Historical Emissions,16.252,12.117,13.078,Rocky Boy's,pr
1990,Historical Emissions,17.997,8.508,12.976,Rocky Boy's,pr
1991,Historical Emissions,17.103,9.164,11.486,Rocky Boy's,pr
1992,Historical Emissions,14.095,9.167,13.384,Rocky Boy's,pr
1993,Historical Emissions,15.961,12.079,13.475,Rocky Boy's,pr
1994,Historical Emissions,14.894,9.141,11.928,Rocky Boy's,pr
1995,Historical Emissions,14.9,9.15,10.43,Rocky Boy's,pr
1996,Historical Emissions,14.307,7.42,10.463,Rocky Boy's,pr
1997,Historical Emissions,15.923,9.701,11.422,Rocky Boy's,pr
1998,Historical Emissions,18.935,10.344,14.399,Rocky Boy's,pr
1999,Historical Emissions,18.041,11.206,14.318,Rocky Boy's,pr
2000,Historical Emissions,16.089,10.708,12.866,Rocky Boy's,pr
2001,Historical Emissions,16.763,10.838,12.956,Rocky Boy's,pr
2002,Historical Emissions,18.749,11.535,14.5,Rocky Boy's,pr
2003,Historical Emissions,15.933,10.358,12.146,Rocky Boy's,pr
2004,Historical Emissions,14.873,9.501,11.323,Rocky Boy's,pr
2005,Historical Emissions,15.638,9.853,12.337,Rocky Boy's,pr
2006,Historical Emissions,17.353,11.416,15.83,Rocky Boy's,pr
2007,Historical Emissions,15.526,10.537,12.405,Rocky Boy's,pr
2008,Historical Emissions,14.241,11.213,12.334,Rocky Boy's,pr
2009,Historical Emissions,17.282,11.894,13.71,Rocky Boy's,pr
2010,Historical Emissions,17.183,10.168,11.716,Rocky Boy's,pr
2011,Historical Emissions,18.689,11.475,12.411,Rocky Boy's,pr
2012,Historical Emissions,15.616,8.121,10.402,Rocky Boy's,pr
2013,Historical Emissions,14.758,9.09,11.123,Rocky Boy's,pr
2014,Historical Emissions,15.718,9.905,13.484,Rocky Boy's,pr
2015,"Moderating Emissions
(SSP1-2.6)",15.593,9.939,11.947,Rocky Boy's,pr
2015,"Middle of the Road
(SSP2-4.5)",15.423,9.995,11.564,Rocky Boy's,pr
2015,"High Emissions
(SSP3-7.0)",17.13,8.991,11.82,Rocky Boy's,pr
2015,"Accelerating Emissions
(SSP5-8.5)",14.566,10.276,12.96,Rocky Boy's,pr
2016,"Moderating Emissions
(SSP1-2.6)",14.991,10.256,14.254,Rocky Boy's,pr
2016,"Middle of the Road
(SSP2-4.5)",16.444,11.271,15.812,Rocky Boy's,pr
2016,"High Emissions
(SSP3-7.0)",16.106,10.022,12.564,Rocky Boy's,pr
2016,"Accelerating Emissions
(SSP5-8.5)",16.617,12.224,14.095,Rocky Boy's,pr
2017,"Moderating Emissions
(SSP1-2.6)",17.002,13.743,15.82,Rocky Boy's,pr
2017,"Middle of the Road
(SSP2-4.5)",17.556,10.272,13.423,Rocky Boy's,pr
2017,"High Emissions
(SSP3-7.0)",16.96,12.525,14.848,Rocky Boy's,pr
2017,"Accelerating Emissions
(SSP5-8.5)",16.537,10.069,12.963,Rocky Boy's,pr
2018,"Moderating Emissions
(SSP1-2.6)",15.39,11.404,13.723,Rocky Boy's,pr
2018,"Middle of the Road
(SSP2-4.5)",15.641,9.817,12.04,Rocky Boy's,pr
