scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),62.025,51.361,56.466,Rocky Boy's,tasmax
Historical Emissions,Aug,Mid Century (2040-2069),90.891,80.51,85.725,Rocky Boy's,tasmax
Historical Emissions,Dec,Mid Century (2040-2069),37.247,22.948,30.56,Rocky Boy's,tasmax
Historical Emissions,Feb,Mid Century (2040-2069),41.842,27.008,34.635,Rocky Boy's,tasmax
Historical Emissions,Jan,Mid Century (2040-2069),35.007,19.383,29.466,Rocky Boy's,tasmax
Historical Emissions,Jul,Mid Century (2040-2069),92.157,80.946,86.499,Rocky Boy's,tasmax
Historical Emissions,Jun,Mid Century (2040-2069),82.937,71.337,76.881,Rocky Boy's,tasmax
Historical Emissions,Mar,Mid Century (2040-2069),50.458,37.174,44.663,Rocky Boy's,tasmax
Historical Emissions,May,Mid Century (2040-2069),74.108,62.176,67.866,Rocky Boy's,tasmax
Historical Emissions,Nov,Mid Century (2040-2069),47.71,34.725,41.962,Rocky Boy's,tasmax
Historical Emissions,Oct,Mid Century (2040-2069),66.902,51.506,59.904,Rocky Boy's,tasmax
Historical Emissions,Sep,Mid Century (2040-2069),81.665,68.487,74.914,Rocky Boy's,tasmax
Historical Emissions,Apr,End-of-Century (2070-2099),62.025,51.361,56.466,Rocky Boy's,tasmax
Historical Emissions,Aug,End-of-Century (2070-2099),90.891,80.51,85.725,Rocky Boy's,tasmax
Historical Emissions,Dec,End-of-Century (2070-2099),37.247,22.948,30.56,Rocky Boy's,tasmax
Historical Emissions,Feb,End-of-Century (2070-2099),41.842,27.008,34.635,Rocky Boy's,tasmax
Historical Emissions,Jan,End-of-Century (2070-2099),35.007,19.383,29.466,Rocky Boy's,tasmax
Historical Emissions,Jul,End-of-Century (2070-2099),92.157,80.946,86.499,Rocky Boy's,tasmax
Historical Emissions,Jun,End-of-Century (2070-2099),82.937,71.337,76.881,Rocky Boy's,tasmax
Historical Emissions,Mar,End-of-Century (2070-2099),50.458,37.174,44.663,Rocky Boy's,tasmax
Historical Emissions,May,End-of-Century (2070-2099),74.108,62.176,67.866,Rocky Boy's,tasmax
Historical Emissions,Nov,End-of-Century (2070-2099),47.71,34.725,41.962,Rocky Boy's,tasmax
Historical Emissions,Oct,End-of-Century (2070-2099),66.902,51.506,59.904,Rocky Boy's,tasmax
Historical Emissions,Sep,End-of-Century (2070-2099),81.665,68.487,74.914,Rocky Boy's,tasmax
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),63.479,54.274,59.243,Rocky Boy's,tasmax
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),64.436,53.579,59.359,Rocky Boy's,tasmax
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),93.305,82.833,90.987,Rocky Boy's,tasmax
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),93.865,83.563,88.773,Rocky Boy's,tasmax
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),38.948,19.445,33.197,Rocky Boy's,tasmax
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),39.538,25.436,33.799,Rocky Boy's,tasmax
