year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,29.844,28.257,29.381,Butte,tasmin
1951,Historical Emissions,30.409,27.534,29.536,Butte,tasmin
1952,Historical Emissions,29.438,26.31,28.693,Butte,tasmin
1953,Historical Emissions,29.203,26.354,28.546,Butte,tasmin
1954,Historical Emissions,31.199,27.273,28.175,Butte,tasmin
1955,Historical Emissions,30.235,27.464,29.571,Butte,tasmin
1956,Historical Emissions,30.731,28.315,28.865,Butte,tasmin
1957,Historical Emissions,30.747,27.906,29.825,Butte,tasmin
1958,Historical Emissions,30.154,27.552,29.364,Butte,tasmin
1959,Historical Emissions,29.167,26.608,27.696,Butte,tasmin
1960,Historical Emissions,30.126,26.438,28.166,Butte,tasmin
1961,Historical Emissions,30.053,27.848,29.357,Butte,tasmin
1962,Historical Emissions,29.171,26.745,27.997,Butte,tasmin
1963,Historical Emissions,29.263,27.406,28.428,Butte,tasmin
1964,Historical Emissions,29.484,26.694,28.839,Butte,tasmin
1965,Historical Emissions,29.595,27.639,28.326,Butte,tasmin
1966,Historical Emissions,30.844,28.393,29.259,Butte,tasmin
1967,Historical Emissions,29.465,27.012,28.718,Butte,tasmin
1968,Historical Emissions,29.997,25.8,28.963,Butte,tasmin
1969,Historical Emissions,29.791,27.305,28.197,Butte,tasmin
1970,Historical Emissions,31.037,29.135,29.731,Butte,tasmin
1971,Historical Emissions,31.42,27.6,29.954,Butte,tasmin
1972,Historical Emissions,29.616,27.69,28.451,Butte,tasmin
1973,Historical Emissions,30.761,27.621,28.782,Butte,tasmin
1974,Historical Emissions,30.856,27.306,28.788,Butte,tasmin
1975,Historical Emissions,30.22,26.889,29.259,Butte,tasmin
1976,Historical Emissions,30.118,26.504,28.973,Butte,tasmin
1977,Historical Emissions,30.861,28.903,30.01,Butte,tasmin
1978,Historical Emissions,31.89,27.297,29.005,Butte,tasmin
1979,Historical Emissions,31.434,28.883,29.542,Butte,tasmin
1980,Historical Emissions,29.885,28.341,29.161,Butte,tasmin
1981,Historical Emissions,30.865,27.995,29.744,Butte,tasmin
1982,Historical Emissions,30.6,28.315,29.622,Butte,tasmin
1983,Historical Emissions,30.793,28.045,28.641,Butte,tasmin
1984,Historical Emissions,30.593,28.596,29.806,Butte,tasmin
1985,Historical Emissions,30.929,28.488,28.974,Butte,tasmin
1986,Historical Emissions,30.196,27.346,28.944,Butte,tasmin
1987,Historical Emissions,31.287,27.326,28.564,Butte,tasmin
1988,Historical Emissions,29.862,28.673,29.284,Butte,tasmin
1989,Historical Emissions,30.059,28.436,29.247,Butte,tasmin
1990,Historical Emissions,32.034,28.744,30.463,Butte,tasmin
1991,Historical Emissions,30.758,28.169,28.943,Butte,tasmin
1992,Historical Emissions,30.081,27.231,28.16,Butte,tasmin
1993,Historical Emissions,31.091,26.964,29.051,Butte,tasmin
1994,Historical Emissions,30.935,28.338,29.434,Butte,tasmin
1995,Historical Emissions,30.096,27.787,28.396,Butte,tasmin
1996,Historical Emissions,31.386,28.456,30.782,Butte,tasmin
1997,Historical Emissions,31.078,28.396,29.558,Butte,tasmin
1998,Historical Emissions,31.735,26.907,29.882,Butte,tasmin
1999,Historical Emissions,31.73,27.569,29.94,Butte,tasmin
2000,Historical Emissions,30.903,28.434,29.518,Butte,tasmin
2001,Historical Emissions,32.175,28.824,29.76,Butte,tasmin
2002,Historical Emissions,32.613,29.178,31.278,Butte,tasmin
2003,Historical Emissions,32.881,29.887,30.769,Butte,tasmin
2004,Historical Emissions,32.281,29.533,31.217,Butte,tasmin
2005,Historical Emissions,33.811,29.233,31.841,Butte,tasmin
2006,Historical Emissions,31.431,28.907,29.572,Butte,tasmin
