scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),0.107,0.077,0.091,Peoples,penman
Historical Emissions,Aug,Mid Century (2040-2069),0.255,0.189,0.223,Peoples,penman
Historical Emissions,Dec,Mid Century (2040-2069),0.025,0.009,0.015,Peoples,penman
Historical Emissions,Feb,Mid Century (2040-2069),0.033,0.016,0.023,Peoples,penman
Historical Emissions,Jan,Mid Century (2040-2069),0.023,0.009,0.016,Peoples,penman
Historical Emissions,Jul,Mid Century (2040-2069),0.276,0.204,0.238,Peoples,penman
Historical Emissions,Jun,Mid Century (2040-2069),0.228,0.158,0.188,Peoples,penman
Historical Emissions,Mar,Mid Century (2040-2069),0.059,0.037,0.048,Peoples,penman
Historical Emissions,May,Mid Century (2040-2069),0.175,0.119,0.143,Peoples,penman
Historical Emissions,Nov,Mid Century (2040-2069),0.042,0.017,0.027,Peoples,penman
Historical Emissions,Oct,Mid Century (2040-2069),0.105,0.055,0.078,Peoples,penman
Historical Emissions,Sep,Mid Century (2040-2069),0.184,0.119,0.151,Peoples,penman
Historical Emissions,Apr,End-of-Century (2070-2099),0.107,0.077,0.091,Peoples,penman
Historical Emissions,Aug,End-of-Century (2070-2099),0.255,0.189,0.223,Peoples,penman
Historical Emissions,Dec,End-of-Century (2070-2099),0.025,0.009,0.015,Peoples,penman
Historical Emissions,Feb,End-of-Century (2070-2099),0.033,0.016,0.023,Peoples,penman
Historical Emissions,Jan,End-of-Century (2070-2099),0.023,0.009,0.016,Peoples,penman
Historical Emissions,Jul,End-of-Century (2070-2099),0.276,0.204,0.238,Peoples,penman
Historical Emissions,Jun,End-of-Century (2070-2099),0.228,0.158,0.188,Peoples,penman
Historical Emissions,Mar,End-of-Century (2070-2099),0.059,0.037,0.048,Peoples,penman
Historical Emissions,May,End-of-Century (2070-2099),0.175,0.119,0.143,Peoples,penman
Historical Emissions,Nov,End-of-Century (2070-2099),0.042,0.017,0.027,Peoples,penman
Historical Emissions,Oct,End-of-Century (2070-2099),0.105,0.055,0.078,Peoples,penman
Historical Emissions,Sep,End-of-Century (2070-2099),0.184,0.119,0.151,Peoples,penman
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),0.115,0.077,0.092,Peoples,penman
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),0.113,0.082,0.095,Peoples,penman
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),0.257,0.19,0.24,Peoples,penman
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),0.269,0.197,0.231,Peoples,penman
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),0.029,0.009,0.016,Peoples,penman
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),0.026,0.01,0.018,Peoples,penman
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),0.04,0.018,0.027,Peoples,penman
"Moderating Emissions
(SSP1-2.6)",Feb,Mid Century (2040-2069),0.035,0.017,0.025,Peoples,penman
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),0.028,0.012,0.016,Peoples,penman
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),0.025,0.01,0.016,Peoples,penman
"Moderating Emissions
(SSP1-2.6)",Jul,End-of-Century (2070-2099),0.275,0.194,0.249,Peoples,penman
"Moderating Emissions
(SSP1-2.6)",Jul,Mid Century (2040-2069),0.284,0.213,0.245,Peoples,penman
"Moderating Emissions
(SSP1-2.6)",Jun,End-of-Century (2070-2099),0.21,0.159,0.187,Peoples,penman
"Moderating Emissions
(SSP1-2.6)",Jun,Mid Century (2040-2069),0.234,0.165,0.196,Peoples,penman
"Moderating Emissions
(SSP1-2.6)",Mar,End-of-Century (2070-2099),0.061,0.041,0.049,Peoples,penman
"Moderating Emissions
(SSP1-2.6)",Mar,Mid Century (2040-2069),0.064,0.04,0.051,Peoples,penman
"Moderating Emissions
(SSP1-2.6)",May,End-of-Century (2070-2099),0.184,0.127,0.154,Peoples,penman
"Moderating Emissions
(SSP1-2.6)",May,Mid Century (2040-2069),0.179,0.123,0.147,Peoples,penman
"Moderating Emissions
(SSP1-2.6)",Nov,End-of-Century (2070-2099),0.041,0.017,0.025,Peoples,penman
"Moderating Emissions
(SSP1-2.6)",Nov,Mid Century (2040-2069),0.044,0.019,0.03,Peoples,penman
"Moderating Emissions
(SSP1-2.6)",Oct,End-of-Century (2070-2099),0.1,0.057,0.075,Peoples,penman
"Moderating Emissions
(SSP1-2.6)",Oct,Mid Century (2040-2069),0.112,0.057,0.083,Peoples,penman
"Moderating Emissions
(SSP1-2.6)",Sep,End-of-Century (2070-2099),0.198,0.131,0.165,Peoples,penman
"Moderating Emissions
(SSP1-2.6)",Sep,Mid Century (2040-2069),0.193,0.127,0.162,Peoples,penman
"Middle of the Road
(SSP2-4.5)",Apr,End-of-Century (2070-2099),0.109,0.083,0.092,Peoples,penman
"Middle of the Road
(SSP2-4.5)",Apr,Mid Century (2040-2069),0.115,0.081,0.096,Peoples,penman
"Middle of the Road
(SSP2-4.5)",Aug,End-of-Century (2070-2099),0.296,0.204,0.248,Peoples,penman
"Middle of the Road
(SSP2-4.5)",Aug,Mid Century (2040-2069),0.273,0.202,0.24,Peoples,penman
