year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,28.327,8.327,17.045,Fort Peck,above90
1951,Historical Emissions,35.682,5.546,16.636,Fort Peck,above90
1952,Historical Emissions,29.027,7.745,21.273,Fort Peck,above90
1953,Historical Emissions,23.291,5.436,14.727,Fort Peck,above90
1954,Historical Emissions,22.5,0.691,11.227,Fort Peck,above90
1955,Historical Emissions,31.536,3.682,14.091,Fort Peck,above90
1956,Historical Emissions,44.809,10.5,20.726,Fort Peck,above90
1957,Historical Emissions,45.09,4.655,16.818,Fort Peck,above90
1958,Historical Emissions,29.837,0.473,9.954,Fort Peck,above90
1959,Historical Emissions,17.337,0.654,10.818,Fort Peck,above90
1960,Historical Emissions,30.564,5.745,7.818,Fort Peck,above90
1961,Historical Emissions,20.1,4.318,6.819,Fort Peck,above90
1962,Historical Emissions,23.518,4.31,12.5,Fort Peck,above90
1963,Historical Emissions,16.118,4.618,12.273,Fort Peck,above90
1964,Historical Emissions,31.636,3.8,20.045,Fort Peck,above90
1965,Historical Emissions,17.283,9.527,13.045,Fort Peck,above90
1966,Historical Emissions,37.036,2.637,11.954,Fort Peck,above90
1967,Historical Emissions,21.327,3.646,16.637,Fort Peck,above90
1968,Historical Emissions,18.418,4.201,10.364,Fort Peck,above90
1969,Historical Emissions,29.136,5.009,21.773,Fort Peck,above90
1970,Historical Emissions,18.664,4.163,10.272,Fort Peck,above90
1971,Historical Emissions,20.291,6.454,16.272,Fort Peck,above90
1972,Historical Emissions,23.427,4.881,15.5,Fort Peck,above90
1973,Historical Emissions,34.172,8.764,18.591,Fort Peck,above90
1974,Historical Emissions,15.473,6.072,9.273,Fort Peck,above90
1975,Historical Emissions,20.037,4.262,9.182,Fort Peck,above90
1976,Historical Emissions,18.046,2.8,11.091,Fort Peck,above90
1977,Historical Emissions,25.336,2.628,10.182,Fort Peck,above90
1978,Historical Emissions,23.718,4.063,12.137,Fort Peck,above90
1979,Historical Emissions,27.883,4.937,10.227,Fort Peck,above90
1980,Historical Emissions,20.609,6.555,11.363,Fort Peck,above90
1981,Historical Emissions,20.6,2.373,9.454,Fort Peck,above90
1982,Historical Emissions,22.709,5.236,12.681,Fort Peck,above90
1983,Historical Emissions,22.981,1.573,11.228,Fort Peck,above90
1984,Historical Emissions,22.664,6.773,10,Fort Peck,above90
1985,Historical Emissions,28.328,5.136,10.909,Fort Peck,above90
1986,Historical Emissions,24.292,1.164,16.819,Fort Peck,above90
1987,Historical Emissions,29.245,2.036,13.59,Fort Peck,above90
