year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,1.047,0.117,0.44,Missoula,wet-days
1951,Historical Emissions,0.815,0,0.17,Missoula,wet-days
1952,Historical Emissions,0.88,0.11,0.221,Missoula,wet-days
1953,Historical Emissions,0.656,0.023,0.279,Missoula,wet-days
1954,Historical Emissions,1.059,0.252,0.551,Missoula,wet-days
1955,Historical Emissions,0.905,0,0.186,Missoula,wet-days
1956,Historical Emissions,0.62,0.014,0.271,Missoula,wet-days
1957,Historical Emissions,1.149,0.037,0.262,Missoula,wet-days
1958,Historical Emissions,1.03,0.119,0.449,Missoula,wet-days
1959,Historical Emissions,0.509,0,0.347,Missoula,wet-days
1960,Historical Emissions,0.619,0.046,0.322,Missoula,wet-days
1961,Historical Emissions,0.383,0.014,0.161,Missoula,wet-days
1962,Historical Emissions,1.218,0.133,0.229,Missoula,wet-days
1963,Historical Emissions,0.489,0,0.331,Missoula,wet-days
1964,Historical Emissions,0.639,0.013,0.067,Missoula,wet-days
1965,Historical Emissions,0.537,0.115,0.22,Missoula,wet-days
1966,Historical Emissions,0.575,0.014,0.407,Missoula,wet-days
1967,Historical Emissions,0.72,0.082,0.348,Missoula,wet-days
1968,Historical Emissions,0.68,0.058,0.381,Missoula,wet-days
1969,Historical Emissions,0.399,0.014,0.203,Missoula,wet-days
1970,Historical Emissions,0.613,0.031,0.305,Missoula,wet-days
1971,Historical Emissions,0.4,0.006,0.093,Missoula,wet-days
1972,Historical Emissions,0.582,0.06,0.152,Missoula,wet-days
1973,Historical Emissions,0.613,0.027,0.177,Missoula,wet-days
1974,Historical Emissions,0.754,0.178,0.33,Missoula,wet-days
1975,Historical Emissions,0.6,0.042,0.263,Missoula,wet-days
1976,Historical Emissions,0.726,0.006,0.195,Missoula,wet-days
1977,Historical Emissions,0.316,0.074,0.211,Missoula,wet-days
1978,Historical Emissions,0.671,0.109,0.355,Missoula,wet-days
1979,Historical Emissions,1.349,0.02,0.322,Missoula,wet-days
1980,Historical Emissions,0.494,0.006,0.322,Missoula,wet-days
1981,Historical Emissions,0.834,0.049,0.127,Missoula,wet-days
1982,Historical Emissions,0.575,0.022,0.203,Missoula,wet-days
1983,Historical Emissions,0.67,0.014,0.373,Missoula,wet-days
1984,Historical Emissions,0.494,0,0.135,Missoula,wet-days
1985,Historical Emissions,0.817,0.105,0.161,Missoula,wet-days
