scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),3.5,2.559,2.971,Northern Cheyenne,penman
Historical Emissions,Aug,Mid Century (2040-2069),8.296,6.535,7.377,Northern Cheyenne,penman
Historical Emissions,Dec,Mid Century (2040-2069),0.811,0.334,0.521,Northern Cheyenne,penman
Historical Emissions,Feb,Mid Century (2040-2069),1.074,0.622,0.833,Northern Cheyenne,penman
Historical Emissions,Jan,Mid Century (2040-2069),0.787,0.382,0.579,Northern Cheyenne,penman
Historical Emissions,Jul,Mid Century (2040-2069),8.926,6.76,7.916,Northern Cheyenne,penman
Historical Emissions,Jun,Mid Century (2040-2069),7.108,5.236,6.087,Northern Cheyenne,penman
Historical Emissions,Mar,Mid Century (2040-2069),2.082,1.428,1.734,Northern Cheyenne,penman
Historical Emissions,May,Mid Century (2040-2069),5.62,3.918,4.642,Northern Cheyenne,penman
Historical Emissions,Nov,Mid Century (2040-2069),1.538,0.748,1.082,Northern Cheyenne,penman
Historical Emissions,Oct,Mid Century (2040-2069),3.677,2.07,2.793,Northern Cheyenne,penman
Historical Emissions,Sep,Mid Century (2040-2069),6.131,4.286,5.168,Northern Cheyenne,penman
Historical Emissions,Apr,End-of-Century (2070-2099),3.5,2.559,2.971,Northern Cheyenne,penman
Historical Emissions,Aug,End-of-Century (2070-2099),8.296,6.535,7.377,Northern Cheyenne,penman
Historical Emissions,Dec,End-of-Century (2070-2099),0.811,0.334,0.521,Northern Cheyenne,penman
Historical Emissions,Feb,End-of-Century (2070-2099),1.074,0.622,0.833,Northern Cheyenne,penman
Historical Emissions,Jan,End-of-Century (2070-2099),0.787,0.382,0.579,Northern Cheyenne,penman
Historical Emissions,Jul,End-of-Century (2070-2099),8.926,6.76,7.916,Northern Cheyenne,penman
Historical Emissions,Jun,End-of-Century (2070-2099),7.108,5.236,6.087,Northern Cheyenne,penman
Historical Emissions,Mar,End-of-Century (2070-2099),2.082,1.428,1.734,Northern Cheyenne,penman
Historical Emissions,May,End-of-Century (2070-2099),5.62,3.918,4.642,Northern Cheyenne,penman
Historical Emissions,Nov,End-of-Century (2070-2099),1.538,0.748,1.082,Northern Cheyenne,penman
Historical Emissions,Oct,End-of-Century (2070-2099),3.677,2.07,2.793,Northern Cheyenne,penman
Historical Emissions,Sep,End-of-Century (2070-2099),6.131,4.286,5.168,Northern Cheyenne,penman
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),3.54,2.562,3.133,Northern Cheyenne,penman
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),3.59,2.663,3.134,Northern Cheyenne,penman
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),8.499,6.711,7.92,Northern Cheyenne,penman
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),8.756,6.865,7.701,Northern Cheyenne,penman
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),0.91,0.367,0.586,Northern Cheyenne,penman
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),0.874,0.387,0.598,Northern Cheyenne,penman
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),1.185,0.717,0.913,Northern Cheyenne,penman
"Moderating Emissions
(SSP1-2.6)",Feb,Mid Century (2040-2069),1.149,0.671,0.904,Northern Cheyenne,penman
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),0.854,0.471,0.616,Northern Cheyenne,penman
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),0.837,0.42,0.608,Northern Cheyenne,penman
"Moderating Emissions
(SSP1-2.6)",Jul,End-of-Century (2070-2099),9.323,6.783,8.481,Northern Cheyenne,penman
"Moderating Emissions
(SSP1-2.6)",Jul,Mid Century (2040-2069),9.385,7.207,8.136,Northern Cheyenne,penman
"Moderating Emissions
(SSP1-2.6)",Jun,End-of-Century (2070-2099),6.98,5.201,6.308,Northern Cheyenne,penman
"Moderating Emissions
(SSP1-2.6)",Jun,Mid Century (2040-2069),7.49,5.494,6.363,Northern Cheyenne,penman
"Moderating Emissions
(SSP1-2.6)",Mar,End-of-Century (2070-2099),2.064,1.592,1.78,Northern Cheyenne,penman
"Moderating Emissions
(SSP1-2.6)",Mar,Mid Century (2040-2069),2.252,1.542,1.862,Northern Cheyenne,penman
"Moderating Emissions
(SSP1-2.6)",May,End-of-Century (2070-2099),5.592,3.994,4.736,Northern Cheyenne,penman
"Moderating Emissions
(SSP1-2.6)",May,Mid Century (2040-2069),5.742,4.099,4.886,Northern Cheyenne,penman
"Moderating Emissions
(SSP1-2.6)",Nov,End-of-Century (2070-2099),1.448,0.821,1.119,Northern Cheyenne,penman
"Moderating Emissions
(SSP1-2.6)",Nov,Mid Century (2040-2069),1.613,0.792,1.131,Northern Cheyenne,penman
"Moderating Emissions
(SSP1-2.6)",Oct,End-of-Century (2070-2099),3.544,2.249,2.595,Northern Cheyenne,penman
"Moderating Emissions
(SSP1-2.6)",Oct,Mid Century (2040-2069),3.979,2.192,3.045,Northern Cheyenne,penman
"Moderating Emissions
(SSP1-2.6)",Sep,End-of-Century (2070-2099),6.242,4.526,5.508,Northern Cheyenne,penman
"Moderating Emissions
(SSP1-2.6)",Sep,Mid Century (2040-2069),6.427,4.504,5.452,Northern Cheyenne,penman
"Middle of the Road
(SSP2-4.5)",Apr,End-of-Century (2070-2099),3.436,2.758,3.162,Northern Cheyenne,penman
