year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,262.703,224.139,249.557,Dillon,dry-days
1951,Historical Emissions,258.312,223.537,232.2,Dillon,dry-days
1952,Historical Emissions,255.217,227.708,243.78,Dillon,dry-days
1953,Historical Emissions,254.052,224.147,240.978,Dillon,dry-days
1954,Historical Emissions,250.267,216.297,235.155,Dillon,dry-days
1955,Historical Emissions,268.929,228.395,247.534,Dillon,dry-days
1956,Historical Emissions,261.458,220.778,236.557,Dillon,dry-days
1957,Historical Emissions,260.017,210.11,232.756,Dillon,dry-days
1958,Historical Emissions,247.226,213.166,227.868,Dillon,dry-days
1959,Historical Emissions,258.952,214.399,228.621,Dillon,dry-days
1960,Historical Emissions,256.057,214.316,232.555,Dillon,dry-days
1961,Historical Emissions,256.689,225.992,239.933,Dillon,dry-days
1962,Historical Emissions,265.165,204.598,226.846,Dillon,dry-days
1963,Historical Emissions,248.815,210.92,236.024,Dillon,dry-days
1964,Historical Emissions,249.048,218.006,233.066,Dillon,dry-days
1965,Historical Emissions,253.934,225.965,236.622,Dillon,dry-days
1966,Historical Emissions,247.888,198.374,232.199,Dillon,dry-days
1967,Historical Emissions,254.426,215.035,239.491,Dillon,dry-days
1968,Historical Emissions,244.026,209.168,238.8,Dillon,dry-days
1969,Historical Emissions,256.96,212.078,235.756,Dillon,dry-days
1970,Historical Emissions,250.462,222.299,231.313,Dillon,dry-days
1971,Historical Emissions,260.462,218.302,242.112,Dillon,dry-days
1972,Historical Emissions,252.393,226.599,240.689,Dillon,dry-days
1973,Historical Emissions,256.479,216.61,226.666,Dillon,dry-days
1974,Historical Emissions,252.391,211.659,241.71,Dillon,dry-days
1975,Historical Emissions,253.414,220.222,240.599,Dillon,dry-days
1976,Historical Emissions,246.48,216.155,236.444,Dillon,dry-days
1977,Historical Emissions,250.374,210.324,234.067,Dillon,dry-days
1978,Historical Emissions,249.97,222.524,225.555,Dillon,dry-days
1979,Historical Emissions,248.596,218.342,236.513,Dillon,dry-days
1980,Historical Emissions,262.004,211.898,236.021,Dillon,dry-days
1981,Historical Emissions,263.32,207.244,238.245,Dillon,dry-days
1982,Historical Emissions,247.271,217.582,229.711,Dillon,dry-days
1983,Historical Emissions,255.467,222.279,238.622,Dillon,dry-days
1984,Historical Emissions,258.235,212.888,241.267,Dillon,dry-days
