scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Jan,Mid Century (2040-2069),29.47,15.612,20.584,Lewistown,con-dry
Historical Emissions,Jan,End-of-Century (2070-2099),29.47,15.612,20.584,Lewistown,con-dry
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),28.65,15.622,19.642,Lewistown,con-dry
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),31.412,15.574,20.921,Lewistown,con-dry
"Middle of the Road
(SSP2-4.5)",Jan,End-of-Century (2070-2099),33.762,14.76,20.4,Lewistown,con-dry
"Middle of the Road
(SSP2-4.5)",Jan,Mid Century (2040-2069),31.052,15.767,21.016,Lewistown,con-dry
"High Emissions
(SSP3-7.0)",Jan,End-of-Century (2070-2099),37.943,18.744,22.584,Lewistown,con-dry
"High Emissions
(SSP3-7.0)",Jan,Mid Century (2040-2069),29.822,15.482,21.516,Lewistown,con-dry
"Accelerating Emissions
(SSP5-8.5)",Jan,End-of-Century (2070-2099),37.341,15.055,25.437,Lewistown,con-dry
"Accelerating Emissions
(SSP5-8.5)",Jan,Mid Century (2040-2069),30.169,16.232,21.158,Lewistown,con-dry
