scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),3.109,2.291,2.652,Malta,penman
Historical Emissions,Aug,Mid Century (2040-2069),7.494,5.696,6.613,Malta,penman
Historical Emissions,Dec,Mid Century (2040-2069),0.719,0.278,0.474,Malta,penman
Historical Emissions,Feb,Mid Century (2040-2069),0.931,0.49,0.679,Malta,penman
Historical Emissions,Jan,Mid Century (2040-2069),0.709,0.314,0.512,Malta,penman
Historical Emissions,Jul,Mid Century (2040-2069),8.185,6.14,7.103,Malta,penman
Historical Emissions,Jun,Mid Century (2040-2069),6.522,4.616,5.435,Malta,penman
Historical Emissions,Mar,Mid Century (2040-2069),1.788,1.183,1.496,Malta,penman
Historical Emissions,May,Mid Century (2040-2069),5.129,3.623,4.293,Malta,penman
Historical Emissions,Nov,Mid Century (2040-2069),1.162,0.533,0.805,Malta,penman
Historical Emissions,Oct,Mid Century (2040-2069),3.075,1.679,2.308,Malta,penman
Historical Emissions,Sep,Mid Century (2040-2069),5.27,3.562,4.34,Malta,penman
Historical Emissions,Apr,End-of-Century (2070-2099),3.109,2.291,2.652,Malta,penman
Historical Emissions,Aug,End-of-Century (2070-2099),7.494,5.696,6.613,Malta,penman
Historical Emissions,Dec,End-of-Century (2070-2099),0.719,0.278,0.474,Malta,penman
Historical Emissions,Feb,End-of-Century (2070-2099),0.931,0.49,0.679,Malta,penman
Historical Emissions,Jan,End-of-Century (2070-2099),0.709,0.314,0.512,Malta,penman
Historical Emissions,Jul,End-of-Century (2070-2099),8.185,6.14,7.103,Malta,penman
Historical Emissions,Jun,End-of-Century (2070-2099),6.522,4.616,5.435,Malta,penman
Historical Emissions,Mar,End-of-Century (2070-2099),1.788,1.183,1.496,Malta,penman
Historical Emissions,May,End-of-Century (2070-2099),5.129,3.623,4.293,Malta,penman
Historical Emissions,Nov,End-of-Century (2070-2099),1.162,0.533,0.805,Malta,penman
Historical Emissions,Oct,End-of-Century (2070-2099),3.075,1.679,2.308,Malta,penman
Historical Emissions,Sep,End-of-Century (2070-2099),5.27,3.562,4.34,Malta,penman
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),3.271,2.378,2.72,Malta,penman
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),3.277,2.413,2.784,Malta,penman
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),7.702,5.76,7.13,Malta,penman
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),7.874,5.935,6.892,Malta,penman
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),0.842,0.273,0.508,Malta,penman
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),0.782,0.32,0.541,Malta,penman
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),1.131,0.563,0.774,Malta,penman
"Moderating Emissions
(SSP1-2.6)",Feb,Mid Century (2040-2069),0.989,0.516,0.738,Malta,penman
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),0.854,0.396,0.489,Malta,penman
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),0.784,0.324,0.521,Malta,penman
"Moderating Emissions
(SSP1-2.6)",Jul,End-of-Century (2070-2099),8.279,5.903,7.478,Malta,penman
"Moderating Emissions
(SSP1-2.6)",Jul,Mid Century (2040-2069),8.461,6.473,7.363,Malta,penman
"Moderating Emissions
(SSP1-2.6)",Jun,End-of-Century (2070-2099),6.134,4.689,5.366,Malta,penman
"Moderating Emissions
(SSP1-2.6)",Jun,Mid Century (2040-2069),6.688,4.807,5.634,Malta,penman
"Moderating Emissions
(SSP1-2.6)",Mar,End-of-Century (2070-2099),1.848,1.319,1.538,Malta,penman
"Moderating Emissions
(SSP1-2.6)",Mar,Mid Century (2040-2069),1.93,1.257,1.601,Malta,penman
"Moderating Emissions
(SSP1-2.6)",May,End-of-Century (2070-2099),5.369,3.926,4.602,Malta,penman
"Moderating Emissions
(SSP1-2.6)",May,Mid Century (2040-2069),5.283,3.758,4.406,Malta,penman
"Moderating Emissions
(SSP1-2.6)",Nov,End-of-Century (2070-2099),1.15,0.516,0.784,Malta,penman
"Moderating Emissions
(SSP1-2.6)",Nov,Mid Century (2040-2069),1.243,0.566,0.877,Malta,penman
"Moderating Emissions
(SSP1-2.6)",Oct,End-of-Century (2070-2099),2.903,1.748,2.211,Malta,penman
"Moderating Emissions
(SSP1-2.6)",Oct,Mid Century (2040-2069),3.259,1.76,2.479,Malta,penman
"Moderating Emissions
(SSP1-2.6)",Sep,End-of-Century (2070-2099),5.516,3.759,4.815,Malta,penman
"Moderating Emissions
(SSP1-2.6)",Sep,Mid Century (2040-2069),5.479,3.786,4.683,Malta,penman
"Middle of the Road
(SSP2-4.5)",Apr,End-of-Century (2070-2099),3.143,2.447,2.718,Malta,penman
