scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),35.352,28.833,31.906,Fort Belknap,tasmin
Historical Emissions,Aug,Mid Century (2040-2069),57.901,51.306,54.741,Fort Belknap,tasmin
Historical Emissions,Dec,Mid Century (2040-2069),19.117,-0.233,10.269,Fort Belknap,tasmin
Historical Emissions,Feb,Mid Century (2040-2069),21.481,2.698,13.072,Fort Belknap,tasmin
Historical Emissions,Jan,Mid Century (2040-2069),17.132,-2.779,8.075,Fort Belknap,tasmin
Historical Emissions,Jul,Mid Century (2040-2069),59.813,52.861,56.196,Fort Belknap,tasmin
Historical Emissions,Jun,Mid Century (2040-2069),54.24,47.422,50.953,Fort Belknap,tasmin
Historical Emissions,Mar,Mid Century (2040-2069),26.173,14.998,22.3,Fort Belknap,tasmin
Historical Emissions,May,Mid Century (2040-2069),45.807,38.623,42.029,Fort Belknap,tasmin
Historical Emissions,Nov,Mid Century (2040-2069),26.656,14.022,20.961,Fort Belknap,tasmin
Historical Emissions,Oct,Mid Century (2040-2069),38.13,29.192,33.576,Fort Belknap,tasmin
Historical Emissions,Sep,Mid Century (2040-2069),48.918,40.763,45.043,Fort Belknap,tasmin
Historical Emissions,Apr,End-of-Century (2070-2099),35.352,28.833,31.906,Fort Belknap,tasmin
Historical Emissions,Aug,End-of-Century (2070-2099),57.901,51.306,54.741,Fort Belknap,tasmin
Historical Emissions,Dec,End-of-Century (2070-2099),19.117,-0.233,10.269,Fort Belknap,tasmin
Historical Emissions,Feb,End-of-Century (2070-2099),21.481,2.698,13.072,Fort Belknap,tasmin
Historical Emissions,Jan,End-of-Century (2070-2099),17.132,-2.779,8.075,Fort Belknap,tasmin
Historical Emissions,Jul,End-of-Century (2070-2099),59.813,52.861,56.196,Fort Belknap,tasmin
Historical Emissions,Jun,End-of-Century (2070-2099),54.24,47.422,50.953,Fort Belknap,tasmin
Historical Emissions,Mar,End-of-Century (2070-2099),26.173,14.998,22.3,Fort Belknap,tasmin
Historical Emissions,May,End-of-Century (2070-2099),45.807,38.623,42.029,Fort Belknap,tasmin
Historical Emissions,Nov,End-of-Century (2070-2099),26.656,14.022,20.961,Fort Belknap,tasmin
Historical Emissions,Oct,End-of-Century (2070-2099),38.13,29.192,33.576,Fort Belknap,tasmin
Historical Emissions,Sep,End-of-Century (2070-2099),48.918,40.763,45.043,Fort Belknap,tasmin
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),37.537,32.878,34.6,Fort Belknap,tasmin
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),38.011,30.437,33.891,Fort Belknap,tasmin
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),60.622,54.065,57.546,Fort Belknap,tasmin
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),61.104,54.444,58.042,Fort Belknap,tasmin
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),24.179,-1.466,12.881,Fort Belknap,tasmin
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),21.611,2.257,14.711,Fort Belknap,tasmin
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),27.773,8.297,17.189,Fort Belknap,tasmin
"Moderating Emissions
(SSP1-2.6)",Feb,Mid Century (2040-2069),22.909,6.146,15.722,Fort Belknap,tasmin
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),23.953,2.778,8.971,Fort Belknap,tasmin
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),21.081,0.601,12.129,Fort Belknap,tasmin
"Moderating Emissions
(SSP1-2.6)",Jul,End-of-Century (2070-2099),61.648,54.794,58.837,Fort Belknap,tasmin
"Moderating Emissions
(SSP1-2.6)",Jul,Mid Century (2040-2069),62.468,55.45,59.012,Fort Belknap,tasmin
"Moderating Emissions
(SSP1-2.6)",Jun,End-of-Century (2070-2099),57.098,49.214,52.927,Fort Belknap,tasmin
"Moderating Emissions
(SSP1-2.6)",Jun,Mid Century (2040-2069),56.562,49.553,52.786,Fort Belknap,tasmin
"Moderating Emissions
(SSP1-2.6)",Mar,End-of-Century (2070-2099),26.88,18.238,23.544,Fort Belknap,tasmin
"Moderating Emissions
(SSP1-2.6)",Mar,Mid Century (2040-2069),28.43,18.26,23.586,Fort Belknap,tasmin
"Moderating Emissions
(SSP1-2.6)",May,End-of-Century (2070-2099),49.719,42.6,45.077,Fort Belknap,tasmin
"Moderating Emissions
(SSP1-2.6)",May,Mid Century (2040-2069),47.709,41.258,44.363,Fort Belknap,tasmin
"Moderating Emissions
(SSP1-2.6)",Nov,End-of-Century (2070-2099),25.341,13.714,23.635,Fort Belknap,tasmin
"Moderating Emissions
(SSP1-2.6)",Nov,Mid Century (2040-2069),27.783,17.727,22.726,Fort Belknap,tasmin
"Moderating Emissions
(SSP1-2.6)",Oct,End-of-Century (2070-2099),37.245,33.284,35.625,Fort Belknap,tasmin
