scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),10.589,7.863,9.053,Rocky Boy's,sfcWind
Historical Emissions,Aug,Mid Century (2040-2069),7.487,5.865,6.732,Rocky Boy's,sfcWind
Historical Emissions,Dec,Mid Century (2040-2069),13.776,9.295,11.5,Rocky Boy's,sfcWind
Historical Emissions,Feb,Mid Century (2040-2069),12.929,8.518,10.575,Rocky Boy's,sfcWind
Historical Emissions,Jan,Mid Century (2040-2069),13.958,9.381,11.486,Rocky Boy's,sfcWind
Historical Emissions,Jul,Mid Century (2040-2069),7.459,5.774,6.647,Rocky Boy's,sfcWind
Historical Emissions,Jun,Mid Century (2040-2069),8.565,6.604,7.535,Rocky Boy's,sfcWind
Historical Emissions,Mar,Mid Century (2040-2069),11.277,7.68,9.424,Rocky Boy's,sfcWind
Historical Emissions,May,Mid Century (2040-2069),9.63,7.409,8.468,Rocky Boy's,sfcWind
Historical Emissions,Nov,Mid Century (2040-2069),12.431,8.884,10.616,Rocky Boy's,sfcWind
Historical Emissions,Oct,Mid Century (2040-2069),10.795,8.197,9.552,Rocky Boy's,sfcWind
Historical Emissions,Sep,Mid Century (2040-2069),8.797,6.753,7.726,Rocky Boy's,sfcWind
Historical Emissions,Apr,End-of-Century (2070-2099),10.589,7.863,9.053,Rocky Boy's,sfcWind
Historical Emissions,Aug,End-of-Century (2070-2099),7.487,5.865,6.732,Rocky Boy's,sfcWind
Historical Emissions,Dec,End-of-Century (2070-2099),13.776,9.295,11.5,Rocky Boy's,sfcWind
Historical Emissions,Feb,End-of-Century (2070-2099),12.929,8.518,10.575,Rocky Boy's,sfcWind
Historical Emissions,Jan,End-of-Century (2070-2099),13.958,9.381,11.486,Rocky Boy's,sfcWind
Historical Emissions,Jul,End-of-Century (2070-2099),7.459,5.774,6.647,Rocky Boy's,sfcWind
Historical Emissions,Jun,End-of-Century (2070-2099),8.565,6.604,7.535,Rocky Boy's,sfcWind
Historical Emissions,Mar,End-of-Century (2070-2099),11.277,7.68,9.424,Rocky Boy's,sfcWind
Historical Emissions,May,End-of-Century (2070-2099),9.63,7.409,8.468,Rocky Boy's,sfcWind
Historical Emissions,Nov,End-of-Century (2070-2099),12.431,8.884,10.616,Rocky Boy's,sfcWind
Historical Emissions,Oct,End-of-Century (2070-2099),10.795,8.197,9.552,Rocky Boy's,sfcWind
Historical Emissions,Sep,End-of-Century (2070-2099),8.797,6.753,7.726,Rocky Boy's,sfcWind
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),10.332,8.324,9.252,Rocky Boy's,sfcWind
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),10.263,7.668,8.975,Rocky Boy's,sfcWind
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),7.416,5.441,6.514,Rocky Boy's,sfcWind
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),7.226,5.616,6.464,Rocky Boy's,sfcWind
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),13.873,9.616,11.47,Rocky Boy's,sfcWind
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),13.668,9.443,11.265,Rocky Boy's,sfcWind
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),13.078,8.805,9.931,Rocky Boy's,sfcWind
"Moderating Emissions
(SSP1-2.6)",Feb,Mid Century (2040-2069),12.572,7.865,10.175,Rocky Boy's,sfcWind
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),12.845,9.798,11.286,Rocky Boy's,sfcWind
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),13.843,9.074,11.388,Rocky Boy's,sfcWind
"Moderating Emissions
(SSP1-2.6)",Jul,End-of-Century (2070-2099),7.425,5.349,6.6,Rocky Boy's,sfcWind
"Moderating Emissions
(SSP1-2.6)",Jul,Mid Century (2040-2069),7.304,5.689,6.455,Rocky Boy's,sfcWind
"Moderating Emissions
(SSP1-2.6)",Jun,End-of-Century (2070-2099),8.314,6.388,7.078,Rocky Boy's,sfcWind
"Moderating Emissions
(SSP1-2.6)",Jun,Mid Century (2040-2069),8.803,6.379,7.506,Rocky Boy's,sfcWind
"Moderating Emissions
(SSP1-2.6)",Mar,End-of-Century (2070-2099),10.439,8.15,9.038,Rocky Boy's,sfcWind
"Moderating Emissions
(SSP1-2.6)",Mar,Mid Century (2040-2069),11.212,7.615,9.368,Rocky Boy's,sfcWind
"Moderating Emissions
(SSP1-2.6)",May,End-of-Century (2070-2099),9.29,7.317,7.978,Rocky Boy's,sfcWind
"Moderating Emissions
(SSP1-2.6)",May,Mid Century (2040-2069),9.557,7.209,8.327,Rocky Boy's,sfcWind
"Moderating Emissions
(SSP1-2.6)",Nov,End-of-Century (2070-2099),11.466,9.389,10.367,Rocky Boy's,sfcWind
"Moderating Emissions
(SSP1-2.6)",Nov,Mid Century (2040-2069),12.359,9.059,10.742,Rocky Boy's,sfcWind
"Moderating Emissions
(SSP1-2.6)",Oct,End-of-Century (2070-2099),10.846,8.191,9.652,Rocky Boy's,sfcWind
"Moderating Emissions
(SSP1-2.6)",Oct,Mid Century (2040-2069),10.724,8.055,9.535,Rocky Boy's,sfcWind
"Moderating Emissions
(SSP1-2.6)",Sep,End-of-Century (2070-2099),8.6,6.353,7.796,Rocky Boy's,sfcWind
"Moderating Emissions
(SSP1-2.6)",Sep,Mid Century (2040-2069),8.673,6.585,7.574,Rocky Boy's,sfcWind
"Middle of the Road
(SSP2-4.5)",Apr,End-of-Century (2070-2099),10.19,8.375,9.08,Rocky Boy's,sfcWind
"Middle of the Road
(SSP2-4.5)",Apr,Mid Century (2040-2069),10.6,7.657,9.029,Rocky Boy's,sfcWind
"Middle of the Road
(SSP2-4.5)",Aug,End-of-Century (2070-2099),7.081,5.658,6.391,Rocky Boy's,sfcWind
"Middle of the Road
(SSP2-4.5)",Aug,Mid Century (2040-2069),7.415,5.597,6.497,Rocky Boy's,sfcWind
"Middle of the Road
(SSP2-4.5)",Dec,End-of-Century (2070-2099),13.231,9.303,11.558,Rocky Boy's,sfcWind
"Middle of the Road
(SSP2-4.5)",Dec,Mid Century (2040-2069),13.786,9.213,11.382,Rocky Boy's,sfcWind
"Middle of the Road
(SSP2-4.5)",Feb,End-of-Century (2070-2099),12.807,8.578,10.356,Rocky Boy's,sfcWind
"Middle of the Road
(SSP2-4.5)",Feb,Mid Century (2040-2069),12.621,8.151,10.326,Rocky Boy's,sfcWind
"Middle of the Road
(SSP2-4.5)",Jan,End-of-Century (2070-2099),14.19,9.228,11.564,Rocky Boy's,sfcWind
"Middle of the Road
(SSP2-4.5)",Jan,Mid Century (2040-2069),13.365,9.289,11.436,Rocky Boy's,sfcWind
"Middle of the Road
(SSP2-4.5)",Jul,End-of-Century (2070-2099),7.514,5.7,6.448,Rocky Boy's,sfcWind
"Middle of the Road
(SSP2-4.5)",Jul,Mid Century (2040-2069),7.319,5.617,6.389,Rocky Boy's,sfcWind
"Middle of the Road
(SSP2-4.5)",Jun,End-of-Century (2070-2099),8.578,6.358,7.178,Rocky Boy's,sfcWind
"Middle of the Road
(SSP2-4.5)",Jun,Mid Century (2040-2069),8.673,6.485,7.483,Rocky Boy's,sfcWind
"Middle of the Road
(SSP2-4.5)",Mar,End-of-Century (2070-2099),10.436,7.798,9.117,Rocky Boy's,sfcWind
"Middle of the Road
(SSP2-4.5)",Mar,Mid Century (2040-2069),11.378,7.695,9.267,Rocky Boy's,sfcWind
"Middle of the Road
(SSP2-4.5)",May,End-of-Century (2070-2099),9.688,7.668,8.517,Rocky Boy's,sfcWind
"Middle of the Road
(SSP2-4.5)",May,Mid Century (2040-2069),9.464,7.204,8.491,Rocky Boy's,sfcWind
"Middle of the Road
(SSP2-4.5)",Nov,End-of-Century (2070-2099),12.702,8.759,10.268,Rocky Boy's,sfcWind
"Middle of the Road
(SSP2-4.5)",Nov,Mid Century (2040-2069),12.339,8.771,10.423,Rocky Boy's,sfcWind
"Middle of the Road
(SSP2-4.5)",Oct,End-of-Century (2070-2099),10.832,7.563,8.815,Rocky Boy's,sfcWind
"Middle of the Road
(SSP2-4.5)",Oct,Mid Century (2040-2069),10.783,7.985,9.261,Rocky Boy's,sfcWind
"Middle of the Road
(SSP2-4.5)",Sep,End-of-Century (2070-2099),8.855,6.417,7.381,Rocky Boy's,sfcWind
"Middle of the Road
(SSP2-4.5)",Sep,Mid Century (2040-2069),8.542,6.664,7.579,Rocky Boy's,sfcWind
"High Emissions
(SSP3-7.0)",Apr,End-of-Century (2070-2099),10.345,7.807,8.683,Rocky Boy's,sfcWind
"High Emissions
(SSP3-7.0)",Apr,Mid Century (2040-2069),10.264,7.694,9.05,Rocky Boy's,sfcWind
"High Emissions
(SSP3-7.0)",Aug,End-of-Century (2070-2099),6.932,5.563,6.161,Rocky Boy's,sfcWind
"High Emissions
(SSP3-7.0)",Aug,Mid Century (2040-2069),7.16,5.471,6.373,Rocky Boy's,sfcWind
"High Emissions
(SSP3-7.0)",Dec,End-of-Century (2070-2099),14.039,9.13,11.88,Rocky Boy's,sfcWind
"High Emissions
(SSP3-7.0)",Dec,Mid Century (2040-2069),13.576,9.233,11.483,Rocky Boy's,sfcWind
"High Emissions
(SSP3-7.0)",Feb,End-of-Century (2070-2099),12.28,8.57,10.415,Rocky Boy's,sfcWind
"High Emissions
(SSP3-7.0)",Feb,Mid Century (2040-2069),12.191,8.136,10.079,Rocky Boy's,sfcWind
"High Emissions
(SSP3-7.0)",Jan,End-of-Century (2070-2099),12.849,8.753,10.604,Rocky Boy's,sfcWind
"High Emissions
(SSP3-7.0)",Jan,Mid Century (2040-2069),13.576,9.083,10.95,Rocky Boy's,sfcWind
"High Emissions
(SSP3-7.0)",Jul,End-of-Century (2070-2099),6.921,5.4,6.06,Rocky Boy's,sfcWind
"High Emissions
(SSP3-7.0)",Jul,Mid Century (2040-2069),7.121,5.58,6.28,Rocky Boy's,sfcWind
"High Emissions
(SSP3-7.0)",Jun,End-of-Century (2070-2099),7.978,6.068,7.164,Rocky Boy's,sfcWind
"High Emissions
(SSP3-7.0)",Jun,Mid Century (2040-2069),8.328,6.411,7.386,Rocky Boy's,sfcWind
"High Emissions
(SSP3-7.0)",Mar,End-of-Century (2070-2099),10.744,7.958,9.275,Rocky Boy's,sfcWind
"High Emissions
(SSP3-7.0)",Mar,Mid Century (2040-2069),10.76,7.666,9.142,Rocky Boy's,sfcWind
"High Emissions
(SSP3-7.0)",May,End-of-Century (2070-2099),8.957,7.379,8.079,Rocky Boy's,sfcWind
"High Emissions
(SSP3-7.0)",May,Mid Century (2040-2069),9.322,6.967,8.179,Rocky Boy's,sfcWind
"High Emissions
(SSP3-7.0)",Nov,End-of-Century (2070-2099),12.084,9.307,10.539,Rocky Boy's,sfcWind
"High Emissions
(SSP3-7.0)",Nov,Mid Century (2040-2069),12.241,8.858,10.441,Rocky Boy's,sfcWind
"High Emissions
(SSP3-7.0)",Oct,End-of-Century (2070-2099),10.969,8.717,9.839,Rocky Boy's,sfcWind
"High Emissions
(SSP3-7.0)",Oct,Mid Century (2040-2069),11.099,8.381,9.586,Rocky Boy's,sfcWind
"High Emissions
(SSP3-7.0)",Sep,End-of-Century (2070-2099),8.388,6.292,7.446,Rocky Boy's,sfcWind
"High Emissions
(SSP3-7.0)",Sep,Mid Century (2040-2069),8.478,6.647,7.583,Rocky Boy's,sfcWind
"Accelerating Emissions
(SSP5-8.5)",Apr,End-of-Century (2070-2099),10.597,7.458,8.715,Rocky Boy's,sfcWind
"Accelerating Emissions
(SSP5-8.5)",Apr,Mid Century (2040-2069),10.364,7.676,9.062,Rocky Boy's,sfcWind
"Accelerating Emissions
(SSP5-8.5)",Aug,End-of-Century (2070-2099),7.063,4.946,6.074,Rocky Boy's,sfcWind
"Accelerating Emissions
(SSP5-8.5)",Aug,Mid Century (2040-2069),7.177,5.568,6.367,Rocky Boy's,sfcWind
"Accelerating Emissions
(SSP5-8.5)",Dec,End-of-Century (2070-2099),12.739,9.94,11.823,Rocky Boy's,sfcWind
"Accelerating Emissions
(SSP5-8.5)",Dec,Mid Century (2040-2069),13.73,9.243,11.397,Rocky Boy's,sfcWind
