year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,172.302,145.006,153.889,Dillon,freeze-free
1951,Historical Emissions,180.2,153.511,166.157,Dillon,freeze-free
1952,Historical Emissions,165.742,143.026,158.355,Dillon,freeze-free
1953,Historical Emissions,163.823,142.097,156.557,Dillon,freeze-free
1954,Historical Emissions,179.223,143.539,156.777,Dillon,freeze-free
1955,Historical Emissions,176.284,151.764,162.067,Dillon,freeze-free
1956,Historical Emissions,186.747,151.767,157.043,Dillon,freeze-free
1957,Historical Emissions,182.178,144.24,168.067,Dillon,freeze-free
1958,Historical Emissions,175.826,149.801,162.378,Dillon,freeze-free
1959,Historical Emissions,169.679,148.964,156.777,Dillon,freeze-free
1960,Historical Emissions,174.942,151.022,159.644,Dillon,freeze-free
1961,Historical Emissions,174.432,149.476,154.756,Dillon,freeze-free
1962,Historical Emissions,164.786,136.768,154.866,Dillon,freeze-free
1963,Historical Emissions,163.565,144.923,155,Dillon,freeze-free
1964,Historical Emissions,169.653,154.086,160.023,Dillon,freeze-free
1965,Historical Emissions,159.036,150.754,154.644,Dillon,freeze-free
1966,Historical Emissions,172.639,153.63,163.066,Dillon,freeze-free
1967,Historical Emissions,173.707,139.275,155.066,Dillon,freeze-free
1968,Historical Emissions,178.159,133.83,160.709,Dillon,freeze-free
1969,Historical Emissions,160.624,135.779,154.222,Dillon,freeze-free
1970,Historical Emissions,173.485,148.595,166.578,Dillon,freeze-free
1971,Historical Emissions,178.133,143.737,162.334,Dillon,freeze-free
1972,Historical Emissions,170.337,151.032,155.356,Dillon,freeze-free
1973,Historical Emissions,178.799,146.032,162.133,Dillon,freeze-free
1974,Historical Emissions,175.152,150.196,161.512,Dillon,freeze-free
1975,Historical Emissions,171.137,157.676,162.221,Dillon,freeze-free
1976,Historical Emissions,171.168,148.177,159.178,Dillon,freeze-free
1977,Historical Emissions,175.557,157.773,161.779,Dillon,freeze-free
1978,Historical Emissions,176.249,153.587,165.066,Dillon,freeze-free
1979,Historical Emissions,170.849,156.774,167.666,Dillon,freeze-free
1980,Historical Emissions,174.591,152.751,163.466,Dillon,freeze-free
1981,Historical Emissions,180.542,148.208,164.711,Dillon,freeze-free
1982,Historical Emissions,176.031,155.472,171.022,Dillon,freeze-free
1983,Historical Emissions,176.596,145.182,151.09,Dillon,freeze-free
1984,Historical Emissions,183.954,153.654,158.245,Dillon,freeze-free
1985,Historical Emissions,188.439,156.186,166.8,Dillon,freeze-free
1986,Historical Emissions,168.262,148.307,165.489,Dillon,freeze-free
1987,Historical Emissions,184.587,153.214,159.82,Dillon,freeze-free
1988,Historical Emissions,175.69,151.419,161.044,Dillon,freeze-free
1989,Historical Emissions,164.543,153.803,160.267,Dillon,freeze-free
1990,Historical Emissions,186.231,155.284,174.776,Dillon,freeze-free
1991,Historical Emissions,181.018,148.319,168.067,Dillon,freeze-free
1992,Historical Emissions,165.093,141.879,151.444,Dillon,freeze-free
1993,Historical Emissions,176.844,142.762,163.289,Dillon,freeze-free
1994,Historical Emissions,172.342,155.422,165.312,Dillon,freeze-free
1995,Historical Emissions,177.246,151.506,158.267,Dillon,freeze-free
1996,Historical Emissions,181.538,165.756,173.224,Dillon,freeze-free
1997,Historical Emissions,179.387,154.254,163.2,Dillon,freeze-free
1998,Historical Emissions,187.698,160.369,172.466,Dillon,freeze-free
1999,Historical Emissions,178.307,159.374,168.912,Dillon,freeze-free
2000,Historical Emissions,180.846,154.964,166.223,Dillon,freeze-free
2001,Historical Emissions,183.551,150.839,167.156,Dillon,freeze-free
2002,Historical Emissions,194.261,164.894,177.756,Dillon,freeze-free
2003,Historical Emissions,191.581,165.759,176.756,Dillon,freeze-free
2004,Historical Emissions,187.471,172.155,177.024,Dillon,freeze-free
2005,Historical Emissions,197.223,168.8,178.044,Dillon,freeze-free
2006,Historical Emissions,181.521,161.013,171.844,Dillon,freeze-free
2007,Historical Emissions,187.862,154.509,172.554,Dillon,freeze-free
2008,Historical Emissions,184.92,162.898,173.423,Dillon,freeze-free
2009,Historical Emissions,179.4,169.09,175.29,Dillon,freeze-free
2010,Historical Emissions,182.938,170.538,178.001,Dillon,freeze-free
2011,Historical Emissions,187.147,169.357,180.046,Dillon,freeze-free
2012,Historical Emissions,190.164,161.72,183.735,Dillon,freeze-free
2013,Historical Emissions,205.08,162.366,172.868,Dillon,freeze-free
2014,Historical Emissions,190.844,168.327,177.42,Dillon,freeze-free
2015,"Moderating Emissions
(SSP1-2.6)",190.543,170.873,184.466,Dillon,freeze-free
2015,"Middle of the Road
(SSP2-4.5)",184.494,167.485,173.533,Dillon,freeze-free
2015,"High Emissions
(SSP3-7.0)",189.472,156.626,177.065,Dillon,freeze-free
2015,"Accelerating Emissions
(SSP5-8.5)",190.493,167.929,178.044,Dillon,freeze-free
2016,"Moderating Emissions
(SSP1-2.6)",196.643,169.133,184.025,Dillon,freeze-free
2016,"Middle of the Road
(SSP2-4.5)",193.885,164.071,168.533,Dillon,freeze-free
2016,"High Emissions
(SSP3-7.0)",202.111,167.338,181.82,Dillon,freeze-free
2016,"Accelerating Emissions
(SSP5-8.5)",193.826,157.293,175.355,Dillon,freeze-free
2017,"Moderating Emissions
(SSP1-2.6)",185.48,166.613,174.8,Dillon,freeze-free
2017,"Middle of the Road
(SSP2-4.5)",200.862,173.005,189.534,Dillon,freeze-free
2017,"High Emissions
(SSP3-7.0)",198.936,170.862,181.489,Dillon,freeze-free
2017,"Accelerating Emissions
(SSP5-8.5)",188.529,166.862,178.221,Dillon,freeze-free
2018,"Moderating Emissions
(SSP1-2.6)",184.089,171.342,174.244,Dillon,freeze-free
2018,"Middle of the Road
(SSP2-4.5)",193.485,169.459,183.356,Dillon,freeze-free
