scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Jan,Mid Century (2040-2069),30.409,14.832,20.591,Lower Yellowstone-Sunday,con-dry
Historical Emissions,Jan,End-of-Century (2070-2099),30.409,14.832,20.591,Lower Yellowstone-Sunday,con-dry
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),33.182,14.109,19.795,Lower Yellowstone-Sunday,con-dry
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),33.096,14.814,21.977,Lower Yellowstone-Sunday,con-dry
"Middle of the Road
(SSP2-4.5)",Jan,End-of-Century (2070-2099),31.264,15.855,21.455,Lower Yellowstone-Sunday,con-dry
"Middle of the Road
(SSP2-4.5)",Jan,Mid Century (2040-2069),32.105,14.718,21.159,Lower Yellowstone-Sunday,con-dry
"High Emissions
(SSP3-7.0)",Jan,End-of-Century (2070-2099),38.459,17.896,23.705,Lower Yellowstone-Sunday,con-dry
"High Emissions
(SSP3-7.0)",Jan,Mid Century (2040-2069),32.55,14.859,20.886,Lower Yellowstone-Sunday,con-dry
"Accelerating Emissions
(SSP5-8.5)",Jan,End-of-Century (2070-2099),44.191,14.091,22.705,Lower Yellowstone-Sunday,con-dry
"Accelerating Emissions
(SSP5-8.5)",Jan,Mid Century (2040-2069),33.595,15.536,21.932,Lower Yellowstone-Sunday,con-dry
