scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),3.25,2.569,2.867,Dillon,penman
Historical Emissions,Aug,Mid Century (2040-2069),6.787,5.762,6.268,Dillon,penman
Historical Emissions,Dec,Mid Century (2040-2069),0.535,0.325,0.419,Dillon,penman
Historical Emissions,Feb,Mid Century (2040-2069),1.002,0.749,0.876,Dillon,penman
Historical Emissions,Jan,Mid Century (2040-2069),0.643,0.43,0.524,Dillon,penman
Historical Emissions,Jul,Mid Century (2040-2069),7.639,6.433,7.047,Dillon,penman
Historical Emissions,Jun,Mid Century (2040-2069),6.412,5.047,5.68,Dillon,penman
Historical Emissions,Mar,Mid Century (2040-2069),2.05,1.593,1.81,Dillon,penman
Historical Emissions,May,Mid Century (2040-2069),5.124,3.868,4.416,Dillon,penman
Historical Emissions,Nov,Mid Century (2040-2069),0.97,0.575,0.737,Dillon,penman
Historical Emissions,Oct,Mid Century (2040-2069),2.874,1.887,2.328,Dillon,penman
Historical Emissions,Sep,Mid Century (2040-2069),4.918,3.883,4.349,Dillon,penman
Historical Emissions,Apr,End-of-Century (2070-2099),3.25,2.569,2.867,Dillon,penman
Historical Emissions,Aug,End-of-Century (2070-2099),6.787,5.762,6.268,Dillon,penman
Historical Emissions,Dec,End-of-Century (2070-2099),0.535,0.325,0.419,Dillon,penman
Historical Emissions,Feb,End-of-Century (2070-2099),1.002,0.749,0.876,Dillon,penman
Historical Emissions,Jan,End-of-Century (2070-2099),0.643,0.43,0.524,Dillon,penman
Historical Emissions,Jul,End-of-Century (2070-2099),7.639,6.433,7.047,Dillon,penman
Historical Emissions,Jun,End-of-Century (2070-2099),6.412,5.047,5.68,Dillon,penman
Historical Emissions,Mar,End-of-Century (2070-2099),2.05,1.593,1.81,Dillon,penman
Historical Emissions,May,End-of-Century (2070-2099),5.124,3.868,4.416,Dillon,penman
Historical Emissions,Nov,End-of-Century (2070-2099),0.97,0.575,0.737,Dillon,penman
Historical Emissions,Oct,End-of-Century (2070-2099),2.874,1.887,2.328,Dillon,penman
Historical Emissions,Sep,End-of-Century (2070-2099),4.918,3.883,4.349,Dillon,penman
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),3.332,2.723,3.017,Dillon,penman
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),3.467,2.699,3.041,Dillon,penman
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),6.981,5.825,6.497,Dillon,penman
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),7.027,5.978,6.487,Dillon,penman
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),0.63,0.32,0.403,Dillon,penman
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),0.596,0.37,0.454,Dillon,penman
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),1.072,0.82,0.89,Dillon,penman
"Moderating Emissions
(SSP1-2.6)",Feb,Mid Century (2040-2069),1.083,0.795,0.931,Dillon,penman
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),0.741,0.464,0.564,Dillon,penman
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),0.673,0.461,0.546,Dillon,penman
"Moderating Emissions
(SSP1-2.6)",Jul,End-of-Century (2070-2099),7.939,6.476,7.273,Dillon,penman
"Moderating Emissions
(SSP1-2.6)",Jul,Mid Century (2040-2069),7.982,6.65,7.209,Dillon,penman
"Moderating Emissions
(SSP1-2.6)",Jun,End-of-Century (2070-2099),6.454,5.242,5.717,Dillon,penman
"Moderating Emissions
(SSP1-2.6)",Jun,Mid Century (2040-2069),6.761,5.216,5.948,Dillon,penman
"Moderating Emissions
(SSP1-2.6)",Mar,End-of-Century (2070-2099),2.055,1.71,1.897,Dillon,penman
"Moderating Emissions
(SSP1-2.6)",Mar,Mid Century (2040-2069),2.258,1.696,1.94,Dillon,penman
"Moderating Emissions
(SSP1-2.6)",May,End-of-Century (2070-2099),5.327,4.052,4.608,Dillon,penman
"Moderating Emissions
(SSP1-2.6)",May,Mid Century (2040-2069),5.189,4.024,4.604,Dillon,penman
"Moderating Emissions
(SSP1-2.6)",Nov,End-of-Century (2070-2099),1.012,0.643,0.816,Dillon,penman
"Moderating Emissions
(SSP1-2.6)",Nov,Mid Century (2040-2069),1.031,0.641,0.83,Dillon,penman
"Moderating Emissions
(SSP1-2.6)",Oct,End-of-Century (2070-2099),2.738,2.04,2.32,Dillon,penman
"Moderating Emissions
(SSP1-2.6)",Oct,Mid Century (2040-2069),3.016,2.015,2.434,Dillon,penman
"Moderating Emissions
(SSP1-2.6)",Sep,End-of-Century (2070-2099),5.106,4.185,4.475,Dillon,penman
"Moderating Emissions
(SSP1-2.6)",Sep,Mid Century (2040-2069),5.166,4.047,4.58,Dillon,penman
"Middle of the Road
(SSP2-4.5)",Apr,End-of-Century (2070-2099),3.492,2.824,3.042,Dillon,penman
"Middle of the Road
(SSP2-4.5)",Apr,Mid Century (2040-2069),3.381,2.703,3.022,Dillon,penman
"Middle of the Road
(SSP2-4.5)",Aug,End-of-Century (2070-2099),7.502,6.001,6.589,Dillon,penman
"Middle of the Road
(SSP2-4.5)",Aug,Mid Century (2040-2069),7.172,5.985,6.551,Dillon,penman
"Middle of the Road
(SSP2-4.5)",Dec,End-of-Century (2070-2099),0.716,0.407,0.474,Dillon,penman
"Middle of the Road
(SSP2-4.5)",Dec,Mid Century (2040-2069),0.599,0.356,0.461,Dillon,penman
"Middle of the Road
(SSP2-4.5)",Feb,End-of-Century (2070-2099),1.132,0.793,1.024,Dillon,penman
"Middle of the Road
(SSP2-4.5)",Feb,Mid Century (2040-2069),1.083,0.803,0.926,Dillon,penman
"Middle of the Road
(SSP2-4.5)",Jan,End-of-Century (2070-2099),0.649,0.524,0.595,Dillon,penman
"Middle of the Road
(SSP2-4.5)",Jan,Mid Century (2040-2069),0.693,0.472,0.567,Dillon,penman
"Middle of the Road
(SSP2-4.5)",Jul,End-of-Century (2070-2099),8.374,6.943,7.353,Dillon,penman
"Middle of the Road
(SSP2-4.5)",Jul,Mid Century (2040-2069),8.13,6.649,7.375,Dillon,penman
"Middle of the Road
(SSP2-4.5)",Jun,End-of-Century (2070-2099),6.723,5.67,6.095,Dillon,penman
"Middle of the Road
(SSP2-4.5)",Jun,Mid Century (2040-2069),6.774,5.287,6.012,Dillon,penman
"Middle of the Road
(SSP2-4.5)",Mar,End-of-Century (2070-2099),2.392,1.769,2.073,Dillon,penman
"Middle of the Road
(SSP2-4.5)",Mar,Mid Century (2040-2069),2.237,1.685,1.919,Dillon,penman
"Middle of the Road
(SSP2-4.5)",May,End-of-Century (2070-2099),5.295,4.342,4.788,Dillon,penman
"Middle of the Road
(SSP2-4.5)",May,Mid Century (2040-2069),5.329,4.013,4.623,Dillon,penman
"Middle of the Road
(SSP2-4.5)",Nov,End-of-Century (2070-2099),1.06,0.593,0.84,Dillon,penman
"Middle of the Road
(SSP2-4.5)",Nov,Mid Century (2040-2069),1.072,0.642,0.827,Dillon,penman
"Middle of the Road
(SSP2-4.5)",Oct,End-of-Century (2070-2099),3.108,2.186,2.611,Dillon,penman
"Middle of the Road
(SSP2-4.5)",Oct,Mid Century (2040-2069),3.056,2.1,2.508,Dillon,penman
"Middle of the Road
(SSP2-4.5)",Sep,End-of-Century (2070-2099),5.267,4.168,4.683,Dillon,penman
"Middle of the Road
(SSP2-4.5)",Sep,Mid Century (2040-2069),5.161,4.1,4.576,Dillon,penman
"High Emissions
(SSP3-7.0)",Apr,End-of-Century (2070-2099),3.475,2.938,3.14,Dillon,penman
"High Emissions
(SSP3-7.0)",Apr,Mid Century (2040-2069),3.442,2.686,3.019,Dillon,penman
"High Emissions
(SSP3-7.0)",Aug,End-of-Century (2070-2099),7.381,6.423,6.83,Dillon,penman
"High Emissions
(SSP3-7.0)",Aug,Mid Century (2040-2069),7.094,6.025,6.617,Dillon,penman
"High Emissions
(SSP3-7.0)",Dec,End-of-Century (2070-2099),0.66,0.387,0.477,Dillon,penman
"High Emissions
(SSP3-7.0)",Dec,Mid Century (2040-2069),0.644,0.371,0.464,Dillon,penman
"High Emissions
(SSP3-7.0)",Feb,End-of-Century (2070-2099),1.174,0.871,1.072,Dillon,penman
"High Emissions
(SSP3-7.0)",Feb,Mid Century (2040-2069),1.135,0.787,0.946,Dillon,penman
"High Emissions
(SSP3-7.0)",Jan,End-of-Century (2070-2099),0.861,0.431,0.626,Dillon,penman
"High Emissions
(SSP3-7.0)",Jan,Mid Century (2040-2069),0.711,0.469,0.558,Dillon,penman
"High Emissions
(SSP3-7.0)",Jul,End-of-Century (2070-2099),9.043,7.132,7.698,Dillon,penman
"High Emissions
(SSP3-7.0)",Jul,Mid Century (2040-2069),7.969,6.79,7.354,Dillon,penman
"High Emissions
(SSP3-7.0)",Jun,End-of-Century (2070-2099),7.426,5.987,6.478,Dillon,penman
"High Emissions
(SSP3-7.0)",Jun,Mid Century (2040-2069),6.803,5.413,6.025,Dillon,penman
"High Emissions
(SSP3-7.0)",Mar,End-of-Century (2070-2099),2.406,1.908,2.049,Dillon,penman
"High Emissions
(SSP3-7.0)",Mar,Mid Century (2040-2069),2.244,1.737,1.933,Dillon,penman
"High Emissions
(SSP3-7.0)",May,End-of-Century (2070-2099),5.879,4.519,4.862,Dillon,penman
"High Emissions
(SSP3-7.0)",May,Mid Century (2040-2069),5.274,4.16,4.664,Dillon,penman
"High Emissions
(SSP3-7.0)",Nov,End-of-Century (2070-2099),1.146,0.724,0.95,Dillon,penman
"High Emissions
(SSP3-7.0)",Nov,Mid Century (2040-2069),1.106,0.643,0.84,Dillon,penman
"High Emissions
(SSP3-7.0)",Oct,End-of-Century (2070-2099),3.178,2.126,2.7,Dillon,penman
"High Emissions
(SSP3-7.0)",Oct,Mid Century (2040-2069),3.127,2.103,2.534,Dillon,penman
"High Emissions
(SSP3-7.0)",Sep,End-of-Century (2070-2099),5.386,4.148,5.043,Dillon,penman
"High Emissions
(SSP3-7.0)",Sep,Mid Century (2040-2069),5.257,4.113,4.651,Dillon,penman
"Accelerating Emissions
(SSP5-8.5)",Apr,End-of-Century (2070-2099),3.749,3.025,3.289,Dillon,penman
"Accelerating Emissions
(SSP5-8.5)",Apr,Mid Century (2040-2069),3.598,2.726,3.08,Dillon,penman
