scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),21.316,8.833,14.5,Fort Belknap,freeze-free
Historical Emissions,Aug,Mid Century (2040-2069),31,31,31,Fort Belknap,freeze-free
Historical Emissions,Dec,Mid Century (2040-2069),4.483,0,1,Fort Belknap,freeze-free
Historical Emissions,Feb,Mid Century (2040-2069),4.15,0,0.916,Fort Belknap,freeze-free
Historical Emissions,Jan,Mid Century (2040-2069),3.816,0,1,Fort Belknap,freeze-free
Historical Emissions,Jul,Mid Century (2040-2069),31,31,31,Fort Belknap,freeze-free
Historical Emissions,Jun,Mid Century (2040-2069),30,29.333,30,Fort Belknap,freeze-free
Historical Emissions,Mar,Mid Century (2040-2069),7.167,0,2.667,Fort Belknap,freeze-free
Historical Emissions,May,Mid Century (2040-2069),30.667,25,28.5,Fort Belknap,freeze-free
Historical Emissions,Nov,Mid Century (2040-2069),8.667,1.167,4,Fort Belknap,freeze-free
Historical Emissions,Oct,Mid Century (2040-2069),23,11.667,17.167,Fort Belknap,freeze-free
Historical Emissions,Sep,Mid Century (2040-2069),30,25,28.5,Fort Belknap,freeze-free
Historical Emissions,Apr,End-of-Century (2070-2099),21.316,8.833,14.5,Fort Belknap,freeze-free
Historical Emissions,Aug,End-of-Century (2070-2099),31,31,31,Fort Belknap,freeze-free
Historical Emissions,Dec,End-of-Century (2070-2099),4.483,0,1,Fort Belknap,freeze-free
Historical Emissions,Feb,End-of-Century (2070-2099),4.15,0,0.916,Fort Belknap,freeze-free
Historical Emissions,Jan,End-of-Century (2070-2099),3.816,0,1,Fort Belknap,freeze-free
Historical Emissions,Jul,End-of-Century (2070-2099),31,31,31,Fort Belknap,freeze-free
Historical Emissions,Jun,End-of-Century (2070-2099),30,29.333,30,Fort Belknap,freeze-free
Historical Emissions,Mar,End-of-Century (2070-2099),7.167,0,2.667,Fort Belknap,freeze-free
Historical Emissions,May,End-of-Century (2070-2099),30.667,25,28.5,Fort Belknap,freeze-free
Historical Emissions,Nov,End-of-Century (2070-2099),8.667,1.167,4,Fort Belknap,freeze-free
Historical Emissions,Oct,End-of-Century (2070-2099),23,11.667,17.167,Fort Belknap,freeze-free
Historical Emissions,Sep,End-of-Century (2070-2099),30,25,28.5,Fort Belknap,freeze-free
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),24.05,15.917,19.917,Fort Belknap,freeze-free
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),24.517,11.816,17.667,Fort Belknap,freeze-free
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),31,31,31,Fort Belknap,freeze-free
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),31,31,31,Fort Belknap,freeze-free
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),4.733,0,1.417,Fort Belknap,freeze-free
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),5.833,0,2,Fort Belknap,freeze-free
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),6.683,0,1.667,Fort Belknap,freeze-free
"Moderating Emissions
(SSP1-2.6)",Feb,Mid Century (2040-2069),4.85,0,1,Fort Belknap,freeze-free
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),6.4,0,1.083,Fort Belknap,freeze-free
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),5.684,0,1,Fort Belknap,freeze-free
"Moderating Emissions
(SSP1-2.6)",Jul,End-of-Century (2070-2099),31,31,31,Fort Belknap,freeze-free
"Moderating Emissions
(SSP1-2.6)",Jul,Mid Century (2040-2069),31,31,31,Fort Belknap,freeze-free
"Moderating Emissions
(SSP1-2.6)",Jun,End-of-Century (2070-2099),30,30,30,Fort Belknap,freeze-free
"Moderating Emissions
(SSP1-2.6)",Jun,Mid Century (2040-2069),30,30,30,Fort Belknap,freeze-free
"Moderating Emissions
(SSP1-2.6)",Mar,End-of-Century (2070-2099),9.333,2.35,4.084,Fort Belknap,freeze-free
"Moderating Emissions
(SSP1-2.6)",Mar,Mid Century (2040-2069),10.533,0.5,4.25,Fort Belknap,freeze-free
"Moderating Emissions
(SSP1-2.6)",May,End-of-Century (2070-2099),31,27.55,29.75,Fort Belknap,freeze-free
"Moderating Emissions
(SSP1-2.6)",May,Mid Century (2040-2069),31,27,29.584,Fort Belknap,freeze-free
"Moderating Emissions
(SSP1-2.6)",Nov,End-of-Century (2070-2099),7.767,1.4,4.417,Fort Belknap,freeze-free
"Moderating Emissions
(SSP1-2.6)",Nov,Mid Century (2040-2069),10.184,1.833,5,Fort Belknap,freeze-free
"Moderating Emissions
(SSP1-2.6)",Oct,End-of-Century (2070-2099),21.217,17.117,19.334,Fort Belknap,freeze-free
"Moderating Emissions
(SSP1-2.6)",Oct,Mid Century (2040-2069),24.833,15,19.75,Fort Belknap,freeze-free
"Moderating Emissions
(SSP1-2.6)",Sep,End-of-Century (2070-2099),30,26.1,29.25,Fort Belknap,freeze-free
"Moderating Emissions
(SSP1-2.6)",Sep,Mid Century (2040-2069),30,27,29,Fort Belknap,freeze-free
"Middle of the Road
(SSP2-4.5)",Apr,End-of-Century (2070-2099),27.417,14.9,19.167,Fort Belknap,freeze-free
"Middle of the Road
(SSP2-4.5)",Apr,Mid Century (2040-2069),24.184,11.983,18.333,Fort Belknap,freeze-free
"Middle of the Road
(SSP2-4.5)",Aug,End-of-Century (2070-2099),31,31,31,Fort Belknap,freeze-free
"Middle of the Road
(SSP2-4.5)",Aug,Mid Century (2040-2069),31,31,31,Fort Belknap,freeze-free
"Middle of the Road
(SSP2-4.5)",Dec,End-of-Century (2070-2099),12.883,0,2.75,Fort Belknap,freeze-free
"Middle of the Road
(SSP2-4.5)",Dec,Mid Century (2040-2069),6.533,0,2,Fort Belknap,freeze-free
"Middle of the Road
(SSP2-4.5)",Feb,End-of-Century (2070-2099),6.683,0,3,Fort Belknap,freeze-free
"Middle of the Road
(SSP2-4.5)",Feb,Mid Century (2040-2069),6.033,0,1,Fort Belknap,freeze-free
"Middle of the Road
(SSP2-4.5)",Jan,End-of-Century (2070-2099),8.117,0,1.333,Fort Belknap,freeze-free
"Middle of the Road
(SSP2-4.5)",Jan,Mid Century (2040-2069),6.017,0,1,Fort Belknap,freeze-free
"Middle of the Road
(SSP2-4.5)",Jul,End-of-Century (2070-2099),31,31,31,Fort Belknap,freeze-free
"Middle of the Road
(SSP2-4.5)",Jul,Mid Century (2040-2069),31,31,31,Fort Belknap,freeze-free
"Middle of the Road
(SSP2-4.5)",Jun,End-of-Century (2070-2099),30,29.95,30,Fort Belknap,freeze-free
"Middle of the Road
(SSP2-4.5)",Jun,Mid Century (2040-2069),30,30,30,Fort Belknap,freeze-free
"Middle of the Road
(SSP2-4.5)",Mar,End-of-Century (2070-2099),11.9,1.583,6.167,Fort Belknap,freeze-free
"Middle of the Road
(SSP2-4.5)",Mar,Mid Century (2040-2069),11.167,0.5,4.167,Fort Belknap,freeze-free
"Middle of the Road
(SSP2-4.5)",May,End-of-Century (2070-2099),31,28.1,30.333,Fort Belknap,freeze-free
"Middle of the Road
(SSP2-4.5)",May,Mid Century (2040-2069),31,26.667,29.833,Fort Belknap,freeze-free
"Middle of the Road
(SSP2-4.5)",Nov,End-of-Century (2070-2099),11.25,4.117,6,Fort Belknap,freeze-free
"Middle of the Road
(SSP2-4.5)",Nov,Mid Century (2040-2069),11.184,1.833,5.5,Fort Belknap,freeze-free
"Middle of the Road
(SSP2-4.5)",Oct,End-of-Century (2070-2099),27.25,15.917,21,Fort Belknap,freeze-free
"Middle of the Road
(SSP2-4.5)",Oct,Mid Century (2040-2069),25.85,14.5,20,Fort Belknap,freeze-free
"Middle of the Road
(SSP2-4.5)",Sep,End-of-Century (2070-2099),30,25.133,30,Fort Belknap,freeze-free
"Middle of the Road
(SSP2-4.5)",Sep,Mid Century (2040-2069),30,27.15,29.667,Fort Belknap,freeze-free
"High Emissions
(SSP3-7.0)",Apr,End-of-Century (2070-2099),28.55,16.183,23.584,Fort Belknap,freeze-free
"High Emissions
(SSP3-7.0)",Apr,Mid Century (2040-2069),24.333,13.333,19.833,Fort Belknap,freeze-free
"High Emissions
(SSP3-7.0)",Aug,End-of-Century (2070-2099),31,31,31,Fort Belknap,freeze-free
"High Emissions
(SSP3-7.0)",Aug,Mid Century (2040-2069),31,31,31,Fort Belknap,freeze-free
"High Emissions
(SSP3-7.0)",Dec,End-of-Century (2070-2099),11.1,1.25,4.166,Fort Belknap,freeze-free
"High Emissions
(SSP3-7.0)",Dec,Mid Century (2040-2069),6.184,0,2,Fort Belknap,freeze-free
"High Emissions
(SSP3-7.0)",Feb,End-of-Century (2070-2099),10.3,0,2,Fort Belknap,freeze-free
"High Emissions
(SSP3-7.0)",Feb,Mid Century (2040-2069),5.366,0,1.25,Fort Belknap,freeze-free
"High Emissions
(SSP3-7.0)",Jan,End-of-Century (2070-2099),12.3,0,1,Fort Belknap,freeze-free
"High Emissions
(SSP3-7.0)",Jan,Mid Century (2040-2069),5.833,0,1.167,Fort Belknap,freeze-free
"High Emissions
(SSP3-7.0)",Jul,End-of-Century (2070-2099),31,31,31,Fort Belknap,freeze-free
"High Emissions
(SSP3-7.0)",Jul,Mid Century (2040-2069),31,31,31,Fort Belknap,freeze-free
"High Emissions
(SSP3-7.0)",Jun,End-of-Century (2070-2099),30,30,30,Fort Belknap,freeze-free
"High Emissions
(SSP3-7.0)",Jun,Mid Century (2040-2069),30,30,30,Fort Belknap,freeze-free
"High Emissions
(SSP3-7.0)",Mar,End-of-Century (2070-2099),16.667,2.8,8.75,Fort Belknap,freeze-free
"High Emissions
(SSP3-7.0)",Mar,Mid Century (2040-2069),11.883,1,4.916,Fort Belknap,freeze-free
"High Emissions
(SSP3-7.0)",May,End-of-Century (2070-2099),31,29.75,31,Fort Belknap,freeze-free
"High Emissions
(SSP3-7.0)",May,Mid Century (2040-2069),31,27.316,30,Fort Belknap,freeze-free
"High Emissions
(SSP3-7.0)",Nov,End-of-Century (2070-2099),16.35,4.65,10.167,Fort Belknap,freeze-free
"High Emissions
(SSP3-7.0)",Nov,Mid Century (2040-2069),10.85,1.65,5.833,Fort Belknap,freeze-free
"High Emissions
(SSP3-7.0)",Oct,End-of-Century (2070-2099),28.95,20.5,26.25,Fort Belknap,freeze-free
"High Emissions
(SSP3-7.0)",Oct,Mid Century (2040-2069),26,15.967,20.584,Fort Belknap,freeze-free
"High Emissions
(SSP3-7.0)",Sep,End-of-Century (2070-2099),30,28,30,Fort Belknap,freeze-free
"High Emissions
(SSP3-7.0)",Sep,Mid Century (2040-2069),30,27.65,30,Fort Belknap,freeze-free
"Accelerating Emissions
(SSP5-8.5)",Apr,End-of-Century (2070-2099),28.55,22.183,26.584,Fort Belknap,freeze-free
"Accelerating Emissions
(SSP5-8.5)",Apr,Mid Century (2040-2069),24.833,14.816,19.667,Fort Belknap,freeze-free
"Accelerating Emissions
(SSP5-8.5)",Aug,End-of-Century (2070-2099),31,31,31,Fort Belknap,freeze-free
"Accelerating Emissions
(SSP5-8.5)",Aug,Mid Century (2040-2069),31,31,31,Fort Belknap,freeze-free
"Accelerating Emissions
(SSP5-8.5)",Dec,End-of-Century (2070-2099),13.217,1.067,5.166,Fort Belknap,freeze-free
"Accelerating Emissions
(SSP5-8.5)",Dec,Mid Century (2040-2069),7,0,2,Fort Belknap,freeze-free
"Accelerating Emissions
(SSP5-8.5)",Feb,End-of-Century (2070-2099),11.283,0.9,3.083,Fort Belknap,freeze-free
"Accelerating Emissions
(SSP5-8.5)",Feb,Mid Century (2040-2069),7.567,0,1.167,Fort Belknap,freeze-free
"Accelerating Emissions
(SSP5-8.5)",Jan,End-of-Century (2070-2099),12.733,0.583,3.25,Fort Belknap,freeze-free
"Accelerating Emissions
(SSP5-8.5)",Jan,Mid Century (2040-2069),7.033,0,1.5,Fort Belknap,freeze-free
"Accelerating Emissions
(SSP5-8.5)",Jul,End-of-Century (2070-2099),31,31,31,Fort Belknap,freeze-free
"Accelerating Emissions
(SSP5-8.5)",Jul,Mid Century (2040-2069),31,31,31,Fort Belknap,freeze-free
"Accelerating Emissions
(SSP5-8.5)",Jun,End-of-Century (2070-2099),30,30,30,Fort Belknap,freeze-free
"Accelerating Emissions
(SSP5-8.5)",Jun,Mid Century (2040-2069),30,30,30,Fort Belknap,freeze-free
"Accelerating Emissions
(SSP5-8.5)",Mar,End-of-Century (2070-2099),21.883,6.4,11.5,Fort Belknap,freeze-free
"Accelerating Emissions
(SSP5-8.5)",Mar,Mid Century (2040-2069),13,1.3,5.167,Fort Belknap,freeze-free
"Accelerating Emissions
(SSP5-8.5)",May,End-of-Century (2070-2099),31,29.1,30.834,Fort Belknap,freeze-free
"Accelerating Emissions
(SSP5-8.5)",May,Mid Century (2040-2069),31,27.5,30,Fort Belknap,freeze-free
"Accelerating Emissions
(SSP5-8.5)",Nov,End-of-Century (2070-2099),20.2,3.5,11.584,Fort Belknap,freeze-free
"Accelerating Emissions
(SSP5-8.5)",Nov,Mid Century (2040-2069),12.167,1.667,6.584,Fort Belknap,freeze-free
"Accelerating Emissions
(SSP5-8.5)",Oct,End-of-Century (2070-2099),29.267,22.8,25.084,Fort Belknap,freeze-free
"Accelerating Emissions
(SSP5-8.5)",Oct,Mid Century (2040-2069),26.167,16.134,21.5,Fort Belknap,freeze-free
"Accelerating Emissions
(SSP5-8.5)",Sep,End-of-Century (2070-2099),30,30,30,Fort Belknap,freeze-free
"Accelerating Emissions
(SSP5-8.5)",Sep,Mid Century (2040-2069),30,27.5,30,Fort Belknap,freeze-free
